time_s,teleport_event,throttle_veh_0,brake_veh_0,speed_veh_0,speed_long_veh_0,accel_long_veh_0,local_sp_veh_0,throttle_veh_1,brake_veh_1,speed_veh_1,speed_long_veh_1,accel_long_veh_1,local_sp_veh_1,throttle_veh_2,brake_veh_2,speed_veh_2,speed_long_veh_2,accel_long_veh_2,local_sp_veh_2,throttle_veh_3,brake_veh_3,speed_veh_3,speed_long_veh_3,accel_long_veh_3,local_sp_veh_3
9.0100,0,0.3515,0.0000,9.2335,9.2335,-0.4016,10.0000,0.0000,0.5205,0.0000,-0.0000,-0.0000,151.6923,0.0000,0.6059,0.0000,-0.0000,-0.0000,23.7913,0.0000,0.7502,0.0000,-0.0000,-0.0000,39.1497
9.0200,0,0.3507,0.0000,9.2295,9.2295,-0.4009,10.0000,0.0000,0.5237,0.0000,0.0000,0.0000,151.8770,0.0000,0.6091,0.0000,-0.0000,-0.0000,23.7913,0.0000,0.7534,0.0000,-0.0000,-0.0000,31.1497
9.0300,0,0.3504,0.0000,9.2255,9.2255,-0.4005,10.0000,0.0000,0.5269,0.0000,-0.0000,-0.0000,152.0516,0.0000,0.6123,0.0000,0.0000,0.0000,23.7913,0.0000,0.7566,0.0000,0.0000,0.0000,39.1497
9.0400,0,0.3505,0.0000,9.2215,9.2215,-0.4003,10.0000,0.0000,0.5301,0.0000,-0.0000,-0.0000,152.2362,0.0000,0.6155,0.0000,0.0000,0.0000,23.7913,0.0000,0.7598,0.0000,0.0000,0.0000,39.1497
9.0500,0,0.3507,0.0000,9.2175,9.2175,-0.4001,10.0000,0.0000,0.5333,0.0000,-0.0000,-0.0000,152.4207,0.0000,0.6187,0.0000,-0.0000,-0.0000,23.7913,0.0000,0.7630,0.0000,0.0000,0.0000,39.1497
9.0600,0,0.3511,0.0000,9.2135,9.2135,-0.3999,10.0000,0.0000,0.5365,0.0000,0.0000,0.0000,152.5950,0.0000,0.6219,0.0000,-0.0000,0.0000,23.7913,0.0000,0.7662,0.0000,0.0000,0.0000,39.1497
9.0700,0,0.3515,0.0000,9.2096,9.2096,-0.3995,10.0000,0.0000,0.5397,0.0000,-0.0000,-0.0000,152.7793,0.0000,0.6251,0.0000,0.0000,0.0000,23.7913,0.0000,0.7694,0.0000,0.0000,0.0000,39.1497
9.0800,0,0.3515,0.0000,9.2056,9.2056,-0.3989,10.0000,0.0000,0.5429,0.0000,0.0000,-0.0000,152.9536,0.0000,0.6283,0.0000,0.0000,0.0000,23.7913,0.0000,0.7726,0.0000,0.0000,-0.0000,39.1497
9.0900,0,0.3511,0.0000,9.2016,9.2016,-0.3981,10.0000,0.0000,0.5461,0.0000,0.0000,-0.0000,153.1377,0.0000,0.6315,0.0000,-0.0000,-0.0000,23.7913,0.0000,0.7758,0.0000,0.0000,-0.0000,39.1497
9.1000,0,0.3505,0.0000,9.1977,9.1977,-0.3974,10.0000,0.0000,0.4492,0.0000,-0.0000,-0.0000,153.3218,0.0000,0.6347,0.0000,-0.0000,0.0000,23.7913,0.0000,0.7790,0.0000,0.0000,-0.0000,39.1497
9.1100,0,0.3501,0.0000,9.1937,9.1937,-0.3969,10.0000,0.0000,0.4523,0.0000,0.0000,0.0000,153.4958,0.0000,0.5378,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,-0.0000,39.1497
9.1200,0,0.3501,0.0000,9.1897,9.1897,-0.3967,10.0000,0.0000,0.4554,0.0000,0.0000,-0.0000,153.6797,0.0000,0.5409,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,-0.0000,39.1497
9.1300,0,0.3504,0.0000,9.1858,9.1858,-0.3964,10.0000,0.0000,0.4585,0.0000,-0.0000,-0.0000,153.8535,0.0000,0.5440,0.0000,-0.0000,-0.0000,23.7913,0.0000,0.6884,0.0000,-0.0000,-0.0000,39.1497
9.1400,0,0.3506,0.0000,9.1818,9.1818,-0.3960,10.0000,0.0000,0.4616,0.0000,-0.0000,-0.0000,154.0373,0.0000,0.5471,0.0000,0.0000,0.0000,23.7913,0.0000,0.6915,0.0000,-0.0000,-0.0000,39.1497
9.1500,0,0.3507,0.0000,9.1779,9.1779,-0.3955,10.0000,0.0000,0.4647,0.0000,-0.0000,-0.0000,154.2209,0.0000,0.5502,0.0000,0.0000,0.0000,23.7913,0.0000,0.6946,0.0000,-0.0000,-0.0000,39.1497
9.1600,0,0.3506,0.0000,9.1739,9.1739,-0.3949,10.0000,0.0000,0.4678,0.0000,-0.0000,-0.0000,154.3945,0.0000,0.5533,0.0000,-0.0000,-0.0000,23.7913,0.0000,0.6977,0.0000,-0.0000,-0.0000,39.1497
9.1700,0,0.3504,0.0000,9.1700,9.1700,-0.3943,10.0000,0.0000,0.4709,0.0000,-0.0000,-0.0000,154.5780,0.0000,0.5564,0.0000,0.0000,0.0000,23.7913,0.0000,0.7008,0.0000,-0.0000,-0.0000,39.1497
9.1800,0,0.3501,0.0000,9.1661,9.1661,-0.3937,10.0000,0.0000,0.4740,0.0000,-0.0000,-0.0000,154.7515,0.0000,0.5595,0.0000,0.0000,0.0000,23.7913,0.0000,0.7039,0.0000,-0.0000,-0.0000,39.1497
9.1900,0,0.3499,0.0000,9.1622,9.1622,-0.3933,10.0000,0.0000,0.4771,0.0000,-0.0000,-0.0000,154.9348,0.0000,0.5626,0.0000,-0.0000,-0.0000,23.7913,0.0000,0.7070,0.0000,-0.0000,-0.0000,39.1497
9.2000,0,0.3498,0.0000,9.1582,9.1582,-0.3929,10.0000,0.0000,0.4802,0.0000,-0.0000,-0.0000,155.1181,0.0000,0.5657,0.0000,0.0000,0.0000,23.7913,0.0000,0.7101,0.0000,-0.0000,-0.0000,39.1497
9.2100,0,0.3499,0.0000,9.1543,9.1543,-0.3925,10.0000,0.0000,0.4833,0.0000,-0.0000,-0.0000,155.2913,0.0000,0.5688,0.0000,0.0000,-0.0000,23.7913,0.0000,0.7132,0.0000,-0.0000,0.0000,39.1497
9.2200,0,0.3501,0.0000,9.1504,9.1504,-0.3921,10.0000,0.0000,0.4864,0.0000,-0.0000,-0.0000,155.4744,0.0000,0.5719,0.0000,0.0000,0.0000,23.7913,0.0000,0.7163,0.0000,-0.0000,0.0000,39.1497
9.2300,0,0.3501,0.0000,9.1465,9.1465,-0.3916,10.0000,0.0000,0.4895,0.0000,-0.0000,-0.0000,155.6475,0.0000,0.5750,0.0000,0.0000,0.0000,23.7913,0.0000,0.7194,0.0000,-0.0000,0.0000,39.1497
9.2400,0,0.3500,0.0000,9.1426,9.1426,-0.3910,10.0000,0.0000,0.4926,0.0000,-0.0000,-0.0000,155.8304,0.0000,0.5781,0.0000,0.0000,-0.0000,23.7913,0.0000,0.7225,0.0000,-0.0000,0.0000,39.1497
9.2500,0,0.3498,0.0000,9.1387,9.1387,-0.3905,10.0000,0.0000,0.4957,0.0000,-0.0000,-0.0000,156.0133,0.0000,0.5812,0.0000,0.0000,0.0000,23.7913,0.0000,0.7256,0.0000,0.0000,0.0000,39.1497
9.2600,0,0.3496,0.0000,9.1348,9.1348,-0.3899,10.0000,0.0000,0.4988,0.0000,-0.0000,-0.0000,156.1861,0.0000,0.5843,0.0000,-0.0000,-0.0000,23.7913,0.0000,0.7287,0.0000,0.0000,0.0000,39.1497
9.2700,0,0.3495,0.0000,9.1309,9.1309,-0.3894,10.0000,0.0000,0.5019,0.0000,-0.0000,-0.0000,156.3689,0.0000,0.5874,0.0000,0.0000,-0.0000,23.7913,0.0000,0.7318,0.0000,0.0000,0.0000,39.1497
9.2800,0,0.3493,0.0000,9.1270,9.1270,-0.3888,10.0000,0.0000,0.5050,0.0000,-0.0000,-0.0000,156.5415,0.0000,0.5905,0.0000,-0.0000,-0.0000,23.7913,0.0000,0.7349,0.0000,0.0000,0.0000,39.1497
9.2900,0,0.3490,0.0000,9.1232,9.1232,-0.3883,10.0000,0.0000,0.5081,0.0000,-0.0000,0.0000,156.7241,0.0000,0.5936,0.0000,0.0000,-0.0000,23.7913,0.0000,0.7380,0.0000,0.0000,0.0000,39.1497
9.3000,0,0.3491,0.0000,9.1193,9.1193,-0.3881,10.0000,0.0000,0.5112,0.0000,-0.0000,0.0000,156.9066,0.0000,0.5967,0.0000,0.0000,0.0000,23.7913,0.0000,0.7411,0.0000,0.0000,-0.0000,39.1497
9.3100,0,0.3494,0.0000,9.1154,9.1154,-0.3877,10.0000,0.0000,0.5143,0.0000,-0.0000,0.0000,157.0790,0.0000,0.5998,0.0000,0.0000,0.0000,23.7913,0.0000,0.7442,0.0000,0.0000,-0.0000,39.1497
9.3200,0,0.3496,0.0000,9.1116,9.1116,-0.3873,10.0000,0.0000,0.5174,0.0000,-0.0000,0.0000,157.2614,0.0000,0.6029,0.0000,0.0000,0.0000,23.7913,0.0000,0.7473,0.0000,0.0000,-0.0000,39.1497
9.3300,0,0.3497,0.0000,9.1077,9.1077,-0.3867,10.0000,0.0000,0.5205,0.0000,0.0000,0.0000,157.4436,0.0000,0.6060,0.0000,0.0000,0.0000,23.7913,0.0000,0.7504,0.0000,0.0000,-0.0000,39.1497
9.3400,0,0.3494,0.0000,9.1039,9.1039,-0.3861,10.0000,0.0000,0.5236,0.0000,-0.0000,-0.0000,157.6158,0.0000,0.6091,0.0000,0.0000,0.0000,23.7913,0.0000,0.7535,0.0000,0.0000,-0.0000,39.1497
9.3500,0,0.3490,0.0000,9.1000,9.1000,-0.3855,10.0000,0.0000,0.5267,0.0000,-0.0000,-0.0000,157.7979,0.0000,0.6122,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,-0.0000,39.1497
9.3600,0,0.3488,0.0000,9.0962,9.0962,-0.3849,10.0000,0.0000,0.5298,0.0000,-0.0000,-0.0000,157.9700,0.0000,0.6153,0.0000,0.0000,-0.0000,23.7913,0.0000,0.7597,0.0000,-0.0000,-0.0000,39.1497
9.3700,0,0.3487,0.0000,9.0923,9.0923,-0.3846,10.0000,0.0000,0.5329,0.0000,-0.0000,-0.0000,158.1519,0.0000,0.6184,0.0000,0.0000,-0.0000,23.7913,0.0000,0.7628,0.0000,-0.0000,-0.0000,39.1497
9.3800,0,0.3489,0.0000,9.0885,9.0885,-0.3842,10.0000,0.0000,0.5360,0.0000,-0.0000,-0.0000,158.3338,0.0000,0.6215,0.0000,0.0000,0.0000,23.7913,0.0000,0.7659,0.0000,-0.0000,-0.0000,39.1497
9.3900,0,0.3489,0.0000,9.0847,9.0847,-0.3837,10.0000,0.0000,0.5391,0.0000,-0.0000,-0.0000,158.5056,0.0000,0.6246,0.0000,0.0000,-0.0000,23.7913,0.0000,0.7690,0.0000,-0.0000,0.0000,39.1497
9.4000,0,0.3490,0.0000,9.0808,9.0808,-0.3832,10.0000,0.0000,0.5422,0.0000,-0.0000,-0.0000,158.6873,0.0000,0.6277,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,0.0000,39.1497
9.4100,0,0.3489,0.0000,9.0770,9.0770,-0.3827,10.0000,0.0000,0.5453,0.0000,-0.0000,-0.0000,158.8590,0.0000,0.6308,0.0000,-0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,-0.0000,39.1497
9.4200,0,0.3488,0.0000,9.0732,9.0732,-0.3821,10.0000,0.0000,0.4483,0.0000,-0.0000,-0.0000,159.0406,0.0000,0.6339,0.0000,0.0000,0.0000,23.7913,0.0000,0.7783,0.0000,-0.0000,-0.0000,39.1497
9.4300,0,0.3486,0.0000,9.0694,9.0694,-0.3815,10.0000,0.0000,0.4513,0.0000,-0.0000,-0.0000,159.2220,0.0000,0.5369,0.0000,0.0000,0.0000,23.7913,0.0000,0.7814,0.0000,-0.0000,-0.0000,39.1497
9.4400,0,0.3483,0.0000,9.0656,9.0656,-0.3811,10.0000,0.0000,0.4543,0.0000,0.0000,0.0000,159.3935,0.0000,0.5399,0.0000,0.0000,0.0000,23.7913,0.0000,0.6844,0.0000,-0.0000,-0.0000,39.1497
9.4500,0,0.3485,0.0000,9.0618,9.0618,-0.3805,10.0000,0.0000,0.4573,0.0000,-0.0000,-0.0000,159.5748,0.0000,0.5429,0.0000,0.0000,0.0000,23.7913,0.0000,0.6874,0.0000,-0.0000,-0.0000,39.1497
9.4600,0,0.3484,0.0000,9.0580,9.0580,-0.3801,10.0000,0.0000,0.4603,0.0000,-0.0000,-0.0000,159.7561,0.0000,0.5459,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,-0.0000,39.1497
9.4700,0,0.3485,0.0000,9.0542,9.0542,-0.3797,10.0000,0.0000,0.4633,0.0000,0.0000,0.0000,159.9273,0.0000,0.5489,0.0000,0.0000,0.0000,23.7913,0.0000,0.6934,0.0000,-0.0000,0.0000,39.1497
9.4800,0,0.3485,0.0000,9.0505,9.0505,-0.3792,10.0000,0.0000,0.4663,0.0000,-0.0000,-0.0000,160.1084,0.0000,0.5519,0.0000,0.0000,0.0000,23.7913,0.0000,0.6964,0.0000,-0.0000,0.0000,39.1497
9.4900,0,0.3484,0.0000,9.0467,9.0467,-0.3787,10.0000,0.0000,0.4693,0.0000,0.0000,0.0000,160.2795,0.0000,0.5549,0.0000,0.0000,0.0000,23.7913,0.0000,0.6994,0.0000,-0.0000,0.0000,39.1497
9.5000,0,0.3483,0.0000,9.0429,9.0429,-0.3781,10.0000,0.0000,0.4723,0.0000,-0.0000,-0.0000,160.4604,0.0000,0.5579,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,39.1497
9.5100,0,0.3481,0.0000,9.0391,9.0391,-0.3775,10.0000,0.0000,0.4753,0.0000,-0.0000,-0.0000,160.6413,0.0000,0.5609,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,39.1497
9.5200,0,0.3480,0.0000,9.0354,9.0354,-0.3770,10.0000,0.0000,0.4783,0.0000,-0.0000,-0.0000,160.8121,0.0000,0.5639,0.0000,0.0000,0.0000,23.7913,0.0000,0.7084,0.0000,0.0000,0.0000,39.1497
9.5300,0,0.3479,0.0000,9.0316,9.0316,-0.3765,10.0000,0.0000,0.4813,0.0000,0.0000,0.0000,160.9929,0.0000,0.5669,0.0000,0.0000,0.0000,23.7913,0.0000,0.7114,0.0000,0.0000,0.0000,39.1497
9.5400,0,0.3479,0.0000,9.0279,9.0279,-0.3761,10.0000,0.0000,0.4843,0.0000,0.0000,0.0000,161.1735,0.0000,0.5699,0.0000,0.0000,0.0000,23.7913,0.0000,0.7144,0.0000,-0.0000,-0.0000,39.1497
9.5500,0,0.3480,0.0000,9.0241,9.0241,-0.3756,10.0000,0.0000,0.4873,0.0000,0.0000,0.0000,161.3441,0.0000,0.5729,0.0000,0.0000,0.0000,23.7913,0.0000,0.7174,0.0000,-0.0000,-0.0000,39.1497
9.5600,0,0.3480,0.0000,9.0204,9.0204,-0.3751,10.0000,0.0000,0.4903,0.0000,0.0000,0.0000,161.5247,0.0000,0.5759,0.0000,0.0000,0.0000,23.7913,0.0000,0.7204,0.0000,-0.0000,-0.0000,39.1497
9.5700,0,0.3479,0.0000,9.0166,9.0166,-0.3746,10.0000,0.0000,0.4933,0.0000,0.0000,0.0000,161.6951,0.0000,0.5789,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,-0.0000,39.1497
9.5800,0,0.3439,0.0000,9.0129,9.0129,-0.3744,10.0000,0.0000,0.4963,0.0000,0.0000,0.0000,161.6951,0.0000,0.5819,0.0000,0.0000,0.0000,23.7913,0.0000,0.7264,0.0000,-0.0000,0.0000,39.1497
9.5900,0,0.3486,0.0000,9.0091,9.0091,-0.3754,10.0000,0.0000,0.4993,0.0000,0.0000,0.0000,162.0558,0.0000,0.5849,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,0.0000,39.1497
9.6000,0,0.3509,0.0000,9.0054,9.0054,-0.3762,10.0000,0.0000,0.5023,0.0000,0.0000,0.0000,162.2260,0.0000,0.5879,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,39.1497
9.6100,0,0.3527,0.0000,9.0016,9.0016,-0.3751,10.0000,0.0000,0.5053,0.0000,0.0000,0.0000,162.4061,0.0000,0.5909,0.0000,0.0000,-0.0000,23.7913,0.0000,0.7354,0.0000,0.0000,0.0000,39.1497
9.6200,0,0.3517,0.0000,8.9979,8.9979,-0.3726,10.0000,0.0000,0.5083,0.0000,0.0000,0.0000,162.5862,0.0000,0.5939,0.0000,0.0000,0.0000,23.7913,0.0000,0.7384,0.0000,0.0000,0.0000,39.1497
9.6300,0,0.3483,0.0000,8.9943,8.9943,-0.3699,10.0000,0.0000,0.5113,0.0000,0.0000,0.0000,162.7562,0.0000,0.5969,0.0000,0.0000,0.0000,23.7913,0.0000,0.7414,0.0000,0.0000,0.0000,39.1497
9.6400,0,0.3447,0.0000,8.9906,8.9906,-0.3683,10.0000,0.0000,0.5143,0.0000,-0.0000,-0.0000,162.9361,0.0000,0.5999,0.0000,0.0000,0.0000,23.7913,0.0000,0.7444,0.0000,0.0000,0.0000,39.1497
9.6500,0,0.3430,0.0000,8.9870,8.9870,-0.3682,10.0000,0.0000,0.5173,0.0000,0.0000,0.0000,163.1060,0.0000,0.6029,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,31.1497
9.6600,0,0.3439,0.0000,8.9832,8.9832,-0.3695,10.0000,0.0000,0.5203,0.0000,0.0000,0.0000,163.2857,0.0000,0.6059,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,-0.0000,39.1497
9.6700,0,0.3467,0.0000,8.9795,8.9795,-0.3708,10.0000,0.0000,0.5233,0.0000,0.0000,0.0000,163.4654,0.0000,0.6089,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,-0.0000,39.1497
9.6800,0,0.3497,0.0000,8.9758,8.9758,-0.3713,10.0000,0.0000,0.5263,0.0000,0.0000,0.0000,163.6350,0.0000,0.6119,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,-0.0000,39.1497
9.6900,0,0.3511,0.0000,8.9721,8.9721,-0.3702,10.0000,0.0000,0.5293,0.0000,-0.0000,-0.0000,163.8146,0.0000,0.6149,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,-0.0000,39.1497
9.7000,0,0.3500,0.0000,8.9685,8.9685,-0.3680,10.0000,0.0000,0.5323,0.0000,0.0000,0.0000,163.9941,0.0000,0.6179,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,39.1497
9.7100,0,0.3472,0.0000,8.9649,8.9649,-0.3657,10.0000,0.0000,0.5353,0.0000,0.0000,0.0000,164.1635,0.0000,0.6209,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,39.1497
9.7200,0,0.3443,0.0000,8.9612,8.9612,-0.3644,10.0000,0.0000,0.5383,0.0000,0.0000,0.0000,164.3428,0.0000,0.6239,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,39.1497
9.7300,0,0.3431,0.0000,8.9576,8.9576,-0.3645,10.0000,0.0000,0.5413,0.0000,0.0000,0.0000,164.5121,0.0000,0.6269,0.0000,-0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,39.1497
9.7400,0,0.3442,0.0000,8.9539,8.9539,-0.3656,10.0000,0.0000,0.5443,0.0000,0.0000,0.0000,164.6913,0.0000,0.6299,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,39.1497
9.7500,0,0.3468,0.0000,8.9502,8.9502,-0.3666,10.0000,0.0000,0.4472,0.0000,0.0000,0.0000,164.8704,0.0000,0.6329,0.0000,0.0000,0.0000,23.7913,0.0000,0.7774,0.0000,0.0000,0.0000,39.1497
9.7600,0,0.3492,0.0000,8.9466,8.9466,-0.3667,10.0000,0.0000,0.4501,0.0000,0.0000,-0.0000,165.0394,0.0000,0.5358,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,-0.0000,39.1497
9.7700,0,0.3501,0.0000,8.9429,8.9429,-0.3656,10.0000,0.0000,0.4530,0.0000,0.0000,0.0000,165.2183,0.0000,0.5387,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,-0.0000,39.1497
9.7800,0,0.3490,0.0000,8.9393,8.9393,-0.3637,10.0000,0.0000,0.4559,0.0000,0.0000,-0.0000,165.3973,0.0000,0.5416,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,-0.0000,39.1497
9.7900,0,0.3467,0.0000,8.9357,8.9357,-0.3619,10.0000,0.0000,0.4588,0.0000,-0.0000,-0.0000,165.5661,0.0000,0.5445,0.0000,0.0000,0.0000,23.7913,0.0000,0.6891,0.0000,0.0000,-0.0000,39.1497
9.8000,0,0.3445,0.0000,8.9321,8.9321,-0.3609,10.0000,0.0000,0.4617,0.0000,-0.0000,-0.0000,165.7448,0.0000,0.5474,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,-0.0000,39.1497
9.8100,0,0.3437,0.0000,8.9285,8.9285,-0.3609,10.0000,0.0000,0.4646,0.0000,0.0000,0.0000,165.9235,0.0000,0.5503,0.0000,0.0000,0.0000,23.7913,0.0000,0.6949,0.0000,-0.0000,-0.0000,39.1497
9.8200,0,0.3447,0.0000,8.9249,8.9249,-0.3616,10.0000,0.0000,0.4675,0.0000,0.0000,0.0000,166.0921,0.0000,0.5532,0.0000,0.0000,0.0000,23.7913,0.0000,0.6978,0.0000,-0.0000,-0.0000,39.1497
9.8300,0,0.3466,0.0000,8.9213,8.9213,-0.3621,10.0000,0.0000,0.4704,0.0000,-0.0000,-0.0000,166.2706,0.0000,0.5561,0.0000,0.0000,-0.0000,23.7913,0.0000,0.7007,0.0000,-0.0000,-0.0000,39.1497
9.8400,0,0.3482,0.0000,8.9177,8.9177,-0.3619,10.0000,0.0000,0.4733,0.0000,0.0000,0.0000,166.4391,0.0000,0.5590,0.0000,0.0000,0.0000,23.7913,0.0000,0.7036,0.0000,-0.0000,-0.0000,39.1497
9.8500,0,0.3487,0.0000,8.9141,8.9141,-0.3610,10.0000,0.0000,0.4762,0.0000,0.0000,0.0000,166.6175,0.0000,0.5619,0.0000,0.0000,0.0000,23.7913,0.0000,0.7065,0.0000,-0.0000,-0.0000,39.1497
9.8600,0,0.3479,0.0000,8.9105,8.9105,-0.3594,10.0000,0.0000,0.4791,0.0000,0.0000,0.0000,166.7958,0.0000,0.5648,0.0000,0.0000,0.0000,23.7913,0.0000,0.7094,0.0000,-0.0000,-0.0000,39.1497
9.8700,0,0.3462,0.0000,8.9070,8.9070,-0.3580,10.0000,0.0000,0.4820,0.0000,0.0000,0.0000,166.9640,0.0000,0.5677,0.0000,0.0000,0.0000,23.7913,0.0000,0.7123,0.0000,-0.0000,0.0000,39.1497
9.8800,0,0.3446,0.0000,8.9034,8.9034,-0.3571,10.0000,0.0000,0.4849,0.0000,-0.0000,-0.0000,167.1422,0.0000,0.5706,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,0.0000,39.1497
9.8900,0,0.3441,0.0000,8.8998,8.8998,-0.3571,10.0000,0.0000,0.4878,0.0000,0.0000,0.0000,167.3203,0.0000,0.5735,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,39.1497
9.9000,0,0.3449,0.0000,8.8962,8.8962,-0.3574,10.0000,0.0000,0.4907,0.0000,0.0000,0.0000,167.4883,0.0000,0.5764,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,-0.0000,39.1497
9.9100,0,0.3463,0.0000,8.8927,8.8927,-0.3576,10.0000,0.0000,0.4936,0.0000,-0.0000,-0.0000,167.6663,0.0000,0.5793,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,-0.0000,39.1497
9.9200,0,0.3474,0.0000,8.8891,8.8891,-0.3573,10.0000,0.0000,0.4965,0.0000,0.0000,0.0000,167.8442,0.0000,0.5822,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,-0.0000,39.1497
9.9300,0,0.3477,0.0000,8.8856,8.8856,-0.3564,10.0000,0.0000,0.4994,0.0000,0.0000,-0.0000,168.0120,0.0000,0.5851,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,-0.0000,31.1497
9.9400,0,0.3469,0.0000,8.8820,8.8820,-0.3551,10.0000,0.0000,0.5023,0.0000,0.0000,-0.0000,168.1897,0.0000,0.5880,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,-0.0000,31.1497
9.9500,0,0.3457,0.0000,8.8785,8.8785,-0.3539,10.0000,0.0000,0.5052,0.0000,0.0000,0.0000,168.3674,0.0000,0.5909,0.0000,0.0000,0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,-0.0000,31.1497
9.9600,0,0.3446,0.0000,8.8750,8.8750,-0.3532,10.0000,0.0000,0.5081,0.0000,-0.0000,-0.0000,168.5350,0.0000,0.5938,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,0.0000,39.1497
9.9700,0,0.3443,0.0000,8.8715,8.8715,-0.3531,10.0000,0.0000,0.5110,0.0000,0.0000,0.0000,168.7125,0.0000,0.5967,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,0.0000,39.1497
9.9800,0,0.3449,0.0000,8.8679,8.8679,-0.3532,10.0000,0.0000,0.5139,0.0000,0.0000,0.0000,168.8800,0.0000,0.5996,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,-0.0000,0.0000,39.1497
9.9900,0,0.3459,0.0000,8.8644,8.8644,-0.3530,10.0000,0.0000,0.5168,0.0000,0.0000,-0.0000,169.0574,0.0000,0.6025,0.0000,0.0000,-0.0000,23.7913,0.0000,0.7471,0.0000,-0.0000,0.0000,39.1497
10.0000,0,0.3464,0.0000,8.8609,8.8609,-0.3525,10.0000,0.0000,0.5197,0.0000,-0.0000,-0.0000,169.2347,0.0000,0.6054,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,39.1497
10.0100,0,0.3464,0.0000,8.8574,8.8574,-0.3517,10.0000,0.0000,0.5226,0.0000,-0.0000,-0.0000,169.4020,0.0000,0.6083,0.0000,0.0000,-0.0000,23.7913,0.0000,0.7529,0.0000,0.0000,0.0000,39.1497
10.0200,0,0.3459,0.0000,8.8539,8.8539,-0.3508,10.0000,0.0000,0.5255,0.0000,0.0000,0.0000,169.5791,0.0000,0.6112,0.0000,0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,31.1497
10.0300,0,0.3452,0.0000,8.8504,8.8504,-0.3500,10.0000,0.0000,0.5284,0.0000,-0.0000,-0.0000,169.7562,0.0000,0.6141,0.0000,-0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,31.1497
10.0400,0,0.3448,0.0000,8.8469,8.8469,-0.3495,10.0000,0.0000,0.5313,0.0000,0.0000,0.0000,169.9233,0.0000,0.6170,0.0000,-0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,39.1497
10.0500,0,0.3447,0.0000,8.8434,8.8434,-0.3492,10.0000,0.0000,0.5342,0.0000,0.0000,0.0000,170.1003,0.0000,0.6199,0.0000,-0.0000,-0.0000,23.7913,0.0000,0.3500,0.0000,0.0000,0.0000,39.1497
