time_s,throttle,setpoint,brake,speed,accel_x,speed_raw,range_id
155.5000,0.6530,25.0000,0.0000,24.9610,-0.0408,24.9616,2
155.5100,0.6530,25.0000,0.0000,24.9614,-0.0402,24.9620,2
155.5200,0.6530,25.0000,0.0000,24.9618,-0.0401,24.9624,2
155.5300,0.6529,25.0000,0.0000,24.9622,-0.0395,24.9628,2
155.5400,0.6529,25.0000,0.0000,24.9626,-0.0391,24.9632,2
155.5500,0.6529,25.0000,0.0000,24.9630,-0.0389,24.9636,2
155.5600,0.6529,25.0000,0.0000,24.9634,-0.0381,24.9639,2
155.5700,0.6529,25.0000,0.0000,24.9637,-0.0381,24.9643,2
155.5800,0.6529,25.0000,0.0000,24.9641,-0.0376,24.9647,2
155.5900,0.6528,25.0000,0.0000,24.9645,-0.0374,24.9651,2
155.6000,0.6528,25.0000,0.0000,24.9649,-0.0368,24.9654,2
155.6100,0.6528,25.0000,0.0000,24.9652,-0.0366,24.9658,2
155.6200,0.6528,25.0000,0.0000,24.9656,-0.0362,24.9662,2
155.6300,0.6528,25.0000,0.0000,24.9660,-0.0359,24.9665,2
155.6400,0.6528,25.0000,0.0000,24.9663,-0.0355,24.9669,2
155.6500,0.6527,25.0000,0.0000,24.9667,-0.0351,24.9672,2
155.6600,0.6527,25.0000,0.0000,24.9670,-0.0347,24.9676,2
155.6700,0.6527,25.0000,0.0000,24.9674,-0.0343,24.9679,2
155.6800,0.6527,25.0000,0.0000,24.9677,-0.0340,24.9683,2
155.6900,0.6527,25.0000,0.0000,24.9681,-0.0338,24.9686,2
155.7000,0.6527,25.0000,0.0000,24.9684,-0.0334,24.9689,2
155.7100,0.6527,25.0000,0.0000,24.9688,-0.0330,24.9693,2
155.7200,0.6526,25.0000,0.0000,24.9691,-0.0326,24.9696,2
155.7300,0.6526,25.0000,0.0000,24.9694,-0.0322,24.9699,2
155.7400,0.6526,25.0000,0.0000,24.9697,-0.0320,24.9702,2
155.7500,0.6526,25.0000,0.0000,24.9701,-0.0315,24.9705,2
155.7600,0.6526,25.0000,0.0000,24.9704,-0.0313,24.9709,2
155.7700,0.6526,25.0000,0.0000,24.9707,-0.0311,24.9712,2
155.7800,0.6526,25.0000,0.0000,24.9710,-0.0305,24.9715,2
155.7900,0.6525,25.0000,0.0000,24.9713,-0.0301,24.9718,2
155.8000,0.6525,25.0000,0.0000,24.9716,-0.0301,24.9721,2
155.8100,0.6525,25.0000,0.0000,24.9719,-0.0296,24.9724,2
155.8200,0.6525,25.0000,0.0000,24.9722,-0.0294,24.9727,2
155.8300,0.6525,25.0000,0.0000,24.9725,-0.0292,24.9730,2
155.8400,0.6525,25.0000,0.0000,24.9728,-0.0288,24.9732,2
155.8500,0.6525,25.0000,0.0000,24.9731,-0.0282,24.9735,2
155.8600,0.6525,25.0000,0.0000,24.9734,-0.0282,24.9738,2
155.8700,0.6524,25.0000,0.0000,24.9737,-0.0277,24.9741,2
155.8800,0.6524,25.0000,0.0000,24.9739,-0.0277,24.9744,2
155.8900,0.6524,25.0000,0.0000,24.9742,-0.0273,24.9746,2
155.9000,0.6524,25.0000,0.0000,24.9745,-0.0269,24.9749,2
155.9100,0.6524,25.0000,0.0000,24.9748,-0.0267,24.9752,2
155.9200,0.6524,25.0000,0.0000,24.9750,-0.0263,24.9754,2
155.9300,0.6524,25.0000,0.0000,24.9753,-0.0261,24.9757,2
155.9400,0.6524,25.0000,0.0000,24.9756,-0.0256,24.9759,2
155.9500,0.6523,25.0000,0.0000,24.9758,-0.0254,24.9762,2
155.9600,0.6523,25.0000,0.0000,24.9761,-0.0250,24.9765,2
155.9700,0.6523,25.0000,0.0000,24.9763,-0.0246,24.9767,2
155.9800,0.6523,25.0000,0.0000,24.9766,-0.0248,24.9769,2
155.9900,0.6523,25.0000,0.0000,24.9768,-0.0265,24.9772,2
156.0000,0.6523,25.0000,0.0000,24.9771,-0.0269,24.9775,2
156.0100,0.6523,25.0000,0.0000,24.9774,-0.0299,24.9778,2
156.0200,0.6523,25.0000,0.0000,24.9777,-0.0311,24.9781,2
156.0300,0.6522,25.0000,0.0000,24.9780,-0.0343,24.9784,2
156.0400,0.6522,25.0000,0.0000,24.9783,-0.0469,24.9789,2
156.0500,0.6521,25.0000,0.0000,24.9787,-0.0471,24.9794,2
156.0600,0.6521,25.0000,0.0000,24.9792,-0.0443,24.9798,2
156.0700,0.6520,25.0000,0.0000,24.9796,-0.0437,24.9802,2
156.0800,0.6520,25.0000,0.0000,24.9800,-0.0437,24.9807,2
156.0900,0.6519,25.0000,0.0000,24.9805,-0.0429,24.9811,2
156.1000,0.6519,25.0000,0.0000,24.9809,-0.0345,24.9815,2
156.1100,0.6519,25.0000,0.0000,24.9812,-0.0315,24.9818,2
156.1200,0.6518,25.0000,0.0000,24.9816,-0.0277,24.9821,2
156.1300,0.6518,25.0000,0.0000,24.9819,-0.0235,24.9823,2
156.1400,0.6518,25.0000,0.0000,24.9821,-0.0153,24.9825,2
156.1500,0.6518,25.0000,0.0000,24.9823,-0.0071,24.9825,2
156.1600,0.6518,25.0000,0.0000,24.9824,-0.0006,24.9825,2
156.1700,0.6518,25.0000,0.0000,24.9825,-0.0113,24.9826,2
156.1800,0.6518,25.0000,0.0000,24.9826,-0.0074,24.9827,2
156.1900,0.6518,25.0000,0.0000,24.9826,-0.0023,24.9827,2
156.2000,0.6518,25.0000,0.0000,24.9827,0.0044,24.9827,2
156.2100,0.6519,25.0000,0.0000,24.9827,-0.0099,24.9828,2
156.2200,0.6519,25.0000,0.0000,24.9828,-0.0147,24.9829,2
156.2300,0.6519,25.0000,0.0000,24.9829,-0.0162,24.9831,2
156.2400,0.6519,25.0000,0.0000,24.9831,-0.0170,24.9833,2
156.2500,0.6519,25.0000,0.0000,24.9832,-0.0179,24.9835,2
156.2600,0.6519,25.0000,0.0000,24.9834,-0.0179,24.9836,2
156.2700,0.6519,25.0000,0.0000,24.9836,-0.0181,24.9838,2
156.2800,0.6518,25.0000,0.0000,24.9837,-0.0179,24.9840,2
156.2900,0.6518,25.0000,0.0000,24.9839,-0.0172,24.9842,2
156.3000,0.6518,25.0000,0.0000,24.9841,-0.0172,24.9843,2
156.3100,0.6518,25.0000,0.0000,24.9843,-0.0166,24.9845,2
156.3200,0.6518,25.0000,0.0000,24.9844,-0.0164,24.9847,2
156.3300,0.6518,25.0000,0.0000,24.9846,-0.0158,24.9848,2
156.3400,0.6518,25.0000,0.0000,24.9847,-0.0156,24.9850,2
156.3500,0.6518,25.0000,0.0000,24.9849,-0.0177,24.9852,2
156.3600,0.6518,25.0000,0.0000,24.9851,-0.0311,24.9855,2
156.3700,0.6517,25.0000,0.0000,24.9854,-0.0376,24.9858,2
156.3800,0.6517,25.0000,0.0000,24.9857,-0.0401,24.9862,2
156.3900,0.6517,25.0000,0.0000,24.9861,-0.0462,24.9867,2
156.4000,0.6516,25.0000,0.0000,24.9865,-0.0385,24.9871,2
156.4100,0.6516,25.0000,0.0000,24.9868,-0.0322,24.9874,2
156.4200,0.6515,25.0000,0.0000,24.9872,-0.0278,24.9877,2
156.4300,0.6515,25.0000,0.0000,24.9875,-0.0238,24.9879,2
156.4400,0.6515,25.0000,0.0000,24.9877,-0.0214,24.9881,2
156.4500,0.6514,25.0000,0.0000,24.9879,-0.0187,24.9883,2
156.4600,0.6514,25.0000,0.0000,24.9882,-0.0204,24.9885,2
156.4700,0.6514,25.0000,0.0000,24.9883,-0.0013,24.9885,2
156.4800,0.6514,25.0000,0.0000,24.9884,0.0004,24.9885,2
156.4900,0.6514,25.0000,0.0000,24.9885,-0.0193,24.9887,2
156.5000,0.6514,25.0000,0.0000,24.9885,0.0101,24.9886,2
156.5100,0.6514,25.0000,0.0000,24.9886,-0.0050,24.9886,2
156.5200,0.6514,25.0000,0.0000,24.9887,-0.0256,24.9889,2
156.5300,0.6514,25.0000,0.0000,24.9889,-0.0355,24.9892,2
156.5400,0.6513,25.0000,0.0000,24.9892,-0.0395,24.9896,2
156.5500,0.6513,25.0000,0.0000,24.9896,-0.0431,24.9901,2
156.5600,0.6512,25.0000,0.0000,24.9899,-0.0422,24.9905,2
156.5700,0.6512,25.0000,0.0000,24.9903,-0.0439,24.9910,2
156.5800,0.6511,25.0000,0.0000,24.9907,-0.0355,24.9913,2
156.5900,0.6511,25.0000,0.0000,24.9911,-0.0305,24.9916,2
156.6000,0.6510,25.0000,0.0000,24.9914,-0.0263,24.9919,2
156.6100,0.6510,25.0000,0.0000,24.9918,-0.0404,24.9923,2
156.6200,0.6509,25.0000,0.0000,24.9920,-0.0090,24.9924,2
156.6300,0.6509,25.0000,0.0000,24.9922,-0.0010,24.9924,2
156.6400,0.6509,25.0000,0.0000,24.9922,-0.0002,24.9924,2
156.6500,0.6509,25.0000,0.0000,24.9923,-0.0008,24.9924,2
156.6600,0.6509,25.0000,0.0000,24.9923,0.0000,24.9924,2
156.6700,0.6509,25.0000,0.0000,24.9924,0.0010,24.9924,2
156.6800,0.6509,25.0000,0.0000,24.9924,0.0076,24.9923,2
156.6900,0.6509,25.0000,0.0000,24.9924,-0.0069,24.9924,2
156.7000,0.6509,25.0000,0.0000,24.9924,-0.0118,24.9925,2
156.7100,0.6509,25.0000,0.0000,24.9925,-0.0128,24.9927,2
156.7200,0.6509,25.0000,0.0000,24.9926,-0.0139,24.9928,2
156.7300,0.6509,25.0000,0.0000,24.9928,-0.0143,24.9929,2
156.7400,0.6509,25.0000,0.0000,24.9929,-0.0143,24.9931,2
156.7500,0.6509,25.0000,0.0000,24.9930,-0.0141,24.9932,2
156.7600,0.6509,25.0000,0.0000,24.9932,-0.0139,24.9934,2
156.7700,0.6509,25.0000,0.0000,24.9933,-0.0135,24.9935,2
156.7800,0.6508,25.0000,0.0000,24.9934,-0.0130,24.9936,2
156.7900,0.6508,25.0000,0.0000,24.9936,-0.0124,24.9937,2
156.8000,0.6508,25.0000,0.0000,24.9937,-0.0120,24.9939,2
156.8100,0.6508,25.0000,0.0000,24.9938,-0.0114,24.9940,2
156.8200,0.6508,25.0000,0.0000,24.9939,-0.0107,24.9941,2
156.8300,0.6508,25.0000,0.0000,24.9940,-0.0103,24.9942,2
156.8400,0.6508,25.0000,0.0000,24.9941,-0.0097,24.9943,2
156.8500,0.6508,25.0000,0.0000,24.9942,-0.0093,24.9944,2
156.8600,0.6508,25.0000,0.0000,24.9943,-0.0088,24.9945,2
156.8700,0.6507,25.0000,0.0000,24.9944,-0.0082,24.9945,2
156.8800,0.6507,25.0000,0.0000,24.9945,-0.0082,24.9946,2
156.8900,0.6507,25.0000,0.0000,24.9946,-0.0074,24.9947,2
156.9000,0.6507,25.0000,0.0000,24.9947,-0.0071,24.9948,2
156.9100,0.6507,25.0000,0.0000,24.9947,-0.0069,24.9948,2
156.9200,0.6507,25.0000,0.0000,24.9948,-0.0063,24.9949,2
156.9300,0.6507,25.0000,0.0000,24.9949,-0.0061,24.9950,2
156.9400,0.6507,25.0000,0.0000,24.9949,-0.0059,24.9950,2
156.9500,0.6507,25.0000,0.0000,24.9950,-0.0057,24.9951,2
156.9600,0.6507,25.0000,0.0000,24.9951,-0.0053,24.9951,2
156.9700,0.6507,25.0000,0.0000,24.9951,-0.0051,24.9952,2
156.9800,0.6507,25.0000,0.0000,24.9952,-0.0048,24.9952,2
156.9900,0.6507,25.0000,0.0000,24.9952,-0.0048,24.9953,2
157.0000,0.6507,25.0000,0.0000,24.9953,-0.0044,24.9953,2
157.0100,0.6507,25.0000,0.0000,24.9953,-0.0040,24.9954,2
157.0200,0.6507,25.0000,0.0000,24.9953,-0.0040,24.9954,2
157.0300,0.6507,25.0000,0.0000,24.9954,-0.0038,24.9954,2
157.0400,0.6507,25.0000,0.0000,24.9954,-0.0038,24.9955,2
157.0500,0.6507,25.0000,0.0000,24.9955,-0.0032,24.9955,2
157.0600,0.6507,25.0000,0.0000,24.9955,-0.0034,24.9956,2
157.0700,0.6507,25.0000,0.0000,24.9955,-0.0032,24.9956,2
157.0800,0.6507,25.0000,0.0000,24.9956,-0.0032,24.9956,2
157.0900,0.6507,25.0000,0.0000,24.9956,-0.0029,24.9956,2
157.1000,0.6507,25.0000,0.0000,24.9956,-0.0029,24.9957,2
157.1100,0.6507,25.0000,0.0000,24.9957,-0.0031,24.9957,2
157.1200,0.6507,25.0000,0.0000,24.9957,-0.0027,24.9957,2
157.1300,0.6507,25.0000,0.0000,24.9957,-0.0027,24.9958,2
157.1400,0.6507,25.0000,0.0000,24.9957,-0.0027,24.9958,2
157.1500,0.6507,25.0000,0.0000,24.9958,-0.0025,24.9958,2
157.1600,0.6507,25.0000,0.0000,24.9958,-0.0025,24.9958,2
157.1700,0.6507,25.0000,0.0000,24.9958,-0.0023,24.9959,2
157.1800,0.6507,25.0000,0.0000,24.9958,-0.0025,24.9959,2
157.1900,0.6507,25.0000,0.0000,24.9959,-0.0025,24.9959,2
157.2000,0.6507,25.0000,0.0000,24.9959,-0.0021,24.9959,2
157.2100,0.6507,25.0000,0.0000,24.9959,-0.0023,24.9960,2
157.2200,0.6507,25.0000,0.0000,24.9959,-0.0023,24.9960,2
157.2300,0.6507,25.0000,0.0000,24.9960,-0.0021,24.9960,2
157.2400,0.6507,25.0000,0.0000,24.9960,-0.0023,24.9960,2
157.2500,0.6507,25.0000,0.0000,24.9960,-0.0021,24.9960,2
157.2600,0.6507,25.0000,0.0000,24.9960,-0.0042,24.9961,2
157.2700,0.6507,25.0000,0.0000,24.9961,-0.0038,24.9961,2
157.2800,0.6507,25.0000,0.0000,24.9961,-0.0042,24.9962,2
157.2900,0.6507,25.0000,0.0000,24.9962,-0.0057,24.9962,2
157.3000,0.6507,25.0000,0.0000,24.9962,-0.0065,24.9963,2
157.3100,0.6507,25.0000,0.0000,24.9963,-0.0071,24.9964,2
157.3200,0.6507,25.0000,0.0000,24.9963,-0.0093,24.9964,2
157.3300,0.6507,25.0000,0.0000,24.9964,-0.0092,24.9965,2
157.3400,0.6507,25.0000,0.0000,24.9965,-0.0107,24.9966,2
157.3500,0.6507,25.0000,0.0000,24.9966,-0.0116,24.9968,2
157.3600,0.6506,25.0000,0.0000,24.9967,-0.0124,24.9969,2
157.3700,0.6506,25.0000,0.0000,24.9968,-0.0130,24.9970,2
157.3800,0.6506,25.0000,0.0000,24.9970,-0.0149,24.9972,2
157.3900,0.6506,25.0000,0.0000,24.9971,-0.0141,24.9973,2
157.4000,0.6506,25.0000,0.0000,24.9972,-0.0126,24.9974,2
157.4100,0.6505,25.0000,0.0000,24.9974,-0.0118,24.9975,2
157.4200,0.6505,25.0000,0.0000,24.9975,-0.0118,24.9977,2
157.4300,0.6505,25.0000,0.0000,24.9976,-0.0116,24.9978,2
157.4400,0.6505,25.0000,0.0000,24.9977,-0.0128,24.9979,2
157.4500,0.6505,25.0000,0.0000,24.9978,-0.0114,24.9980,2
157.4600,0.6504,25.0000,0.0000,24.9979,-0.0097,24.9981,2
157.4700,0.6504,25.0000,0.0000,24.9980,-0.0093,24.9982,2
157.4800,0.6504,25.0000,0.0000,24.9981,-0.0090,24.9983,2
157.4900,0.6504,25.0000,0.0000,24.9982,-0.0092,24.9984,2
157.5000,0.6504,25.0000,0.0000,24.9983,-0.0090,24.9985,2
157.5100,0.6504,25.0000,0.0000,24.9984,-0.0090,24.9986,2
157.5200,0.6504,25.0000,0.0000,24.9985,-0.0092,24.9987,2
157.5300,0.6503,25.0000,0.0000,24.9986,-0.0090,24.9987,2
157.5400,0.6503,25.0000,0.0000,24.9987,-0.0090,24.9988,2
157.5500,0.6503,25.0000,0.0000,24.9988,-0.0092,24.9989,2
157.5600,0.6503,25.0000,0.0000,24.9989,-0.0090,24.9990,2
157.5700,0.6503,25.0000,0.0000,24.9990,-0.0090,24.9991,2
157.5800,0.6503,25.0000,0.0000,24.9991,-0.0090,24.9992,2
157.5900,0.6502,25.0000,0.0000,24.9992,-0.0088,24.9993,2
157.6000,0.6502,25.0000,0.0000,24.9992,-0.0088,24.9994,2
157.6100,0.6502,25.0000,0.0000,24.9993,-0.0084,24.9995,2
157.6200,0.6502,25.0000,0.0000,24.9994,-0.0086,24.9995,2
157.6300,0.6502,25.0000,0.0000,24.9995,-0.0084,24.9996,2
157.6400,0.6502,25.0000,0.0000,24.9996,-0.0082,24.9997,2
157.6500,0.6502,25.0000,0.0000,24.9997,-0.0082,24.9998,2
157.6600,0.6501,25.0000,0.0000,24.9997,-0.0078,24.9999,2
157.6700,0.6502,25.0000,0.0000,24.9996,0.0513,24.9994,2
157.6800,0.6503,25.0000,0.0000,24.9990,0.1234,24.9981,2
157.6900,0.6502,25.0000,0.0000,24.9993,-0.1524,24.9997,2
157.7000,0.6503,25.0000,0.0000,24.9989,0.1369,24.9983,2
157.7100,0.6504,25.0000,0.0000,24.9984,0.0469,24.9978,2
157.7200,0.6505,25.0000,0.0000,24.9981,0.0109,24.9977,2
157.7300,0.6505,25.0000,0.0000,24.9980,-0.0193,24.9979,2
157.7400,0.6505,25.0000,0.0000,24.9982,-0.0427,24.9983,2
157.7500,0.6504,25.0000,0.0000,24.9985,-0.0605,24.9989,2
157.7600,0.6503,25.0000,0.0000,24.9989,-0.0738,24.9997,2
157.7700,0.6502,25.0000,0.0000,24.9996,-0.0839,25.0005,2
157.7800,0.6501,25.0000,0.0000,25.0003,-0.0910,25.0014,2
157.7900,0.6499,25.0000,0.0000,25.0010,-0.0561,25.0020,2
157.8000,0.6498,25.0000,0.0000,25.0014,-0.0187,25.0022,2
157.8100,0.6497,25.0000,0.0000,25.0024,-0.1602,25.0038,2
157.8200,0.6495,25.0000,0.0000,25.0033,-0.0908,25.0047,2
157.8300,0.6494,25.0000,0.0000,25.0038,0.0158,25.0045,2
157.8400,0.6493,25.0000,0.0000,25.0043,-0.0454,25.0050,2
157.8500,0.6492,25.0000,0.0000,25.0048,-0.0595,25.0056,2
157.8600,0.6491,25.0000,0.0000,25.0051,0.0103,25.0055,2
157.8700,0.6491,25.0000,0.0000,25.0051,0.0301,25.0052,2
157.8800,0.6491,25.0000,0.0000,25.0051,-0.0002,25.0052,2
157.8900,0.6490,25.0000,0.0000,25.0053,-0.0322,25.0055,2
157.9000,0.6490,25.0000,0.0000,25.0054,-0.0093,25.0056,2
157.9100,0.6490,25.0000,0.0000,25.0056,-0.0410,25.0060,2
157.9200,0.6489,25.0000,0.0000,25.0060,-0.0614,25.0066,2
157.9300,0.6488,25.0000,0.0000,25.0066,-0.0784,25.0074,2
157.9400,0.6486,25.0000,0.0000,25.0073,-0.0921,25.0083,2
157.9500,0.6485,25.0000,0.0000,25.0079,-0.0648,25.0090,2
157.9600,0.6483,25.0000,0.0000,25.0089,-0.1318,25.0103,2
157.9700,0.6480,25.0000,0.0000,25.0102,-0.1984,25.0123,2
157.9800,0.6477,25.0000,0.0000,25.0117,-0.1661,25.0139,2
157.9900,0.6474,25.0000,0.0000,25.0130,-0.1062,25.0150,2
158.0000,0.6472,25.0000,0.0000,25.0142,-0.0990,25.0160,2
158.0100,0.6470,25.0000,0.0000,25.0154,-0.1095,25.0171,2
158.0200,0.6467,25.0000,0.0000,25.0164,-0.0946,25.0180,2
158.0300,0.6465,25.0000,0.0000,25.0173,-0.0511,25.0185,2
158.0400,0.6463,25.0000,0.0000,25.0181,-0.0799,25.0193,2
158.0500,0.6462,25.0000,0.0000,25.0188,-0.0555,25.0199,2
158.0600,0.6460,25.0000,0.0000,25.0195,-0.0769,25.0206,2
158.0700,0.6458,25.0000,0.0000,25.0203,-0.0902,25.0215,2
158.0800,0.6456,25.0000,0.0000,25.0212,-0.1019,25.0226,2
158.0900,0.6454,25.0000,0.0000,25.0222,-0.1080,25.0236,2
158.1000,0.6452,25.0000,0.0000,25.0232,-0.1036,25.0247,2
158.1100,0.6449,25.0000,0.0000,25.0242,-0.1165,25.0258,2
158.1200,0.6447,25.0000,0.0000,25.0254,-0.1184,25.0270,2
158.1300,0.6444,25.0000,0.0000,25.0265,-0.1196,25.0282,2
158.1400,0.6441,25.0000,0.0000,25.0278,-0.1434,25.0296,2
158.1500,0.6439,25.0000,0.0000,25.0290,-0.1213,25.0309,2
158.1600,0.6436,25.0000,0.0000,25.0303,-0.1507,25.0324,2
158.1700,0.6433,25.0000,0.0000,25.0316,-0.1198,25.0336,2
158.1800,0.6430,25.0000,0.0000,25.0329,-0.1131,25.0347,2
158.1900,0.6427,25.0000,0.0000,25.0340,-0.1011,25.0357,2
158.2000,0.6424,25.0000,0.0000,25.0352,-0.1307,25.0370,2
158.2100,0.6421,25.0000,0.0000,25.0364,-0.1148,25.0382,2
158.2200,0.6419,25.0000,0.0000,25.0375,-0.0950,25.0391,2
158.2300,0.6416,25.0000,0.0000,25.0385,-0.0881,25.0400,2
158.2400,0.6414,25.0000,0.0000,25.0394,-0.0792,25.0408,2
158.2500,0.6412,25.0000,0.0000,25.0402,-0.0664,25.0415,2
158.2600,0.6410,25.0000,0.0000,25.0410,-0.0635,25.0421,2
158.2700,0.6408,25.0000,0.0000,25.0417,-0.0624,25.0427,2
158.2800,0.6406,25.0000,0.0000,25.0424,-0.0751,25.0435,2
158.2900,0.6404,25.0000,0.0000,25.0431,-0.0793,25.0443,2
158.3000,0.6401,25.0000,0.0000,25.0439,-0.0769,25.0450,2
158.3100,0.6399,25.0000,0.0000,25.0446,-0.0662,25.0457,2
158.3200,0.6397,25.0000,0.0000,25.0454,-0.0874,25.0466,2
158.3300,0.6395,25.0000,0.0000,25.0462,-0.0872,25.0474,2
158.3400,0.6393,25.0000,0.0000,25.0470,-0.0822,25.0483,2
158.3500,0.6390,25.0000,0.0000,25.0478,-0.0772,25.0490,2
158.3600,0.6388,25.0000,0.0000,25.0486,-0.0719,25.0498,2
158.3700,0.6386,25.0000,0.0000,25.0493,-0.0668,25.0504,2
158.3800,0.6384,25.0000,0.0000,25.0500,-0.0612,25.0510,2
158.3900,0.6382,25.0000,0.0000,25.0507,-0.0563,25.0516,2
158.4000,0.6380,25.0000,0.0000,25.0512,-0.0509,25.0521,2
158.4100,0.6378,25.0000,0.0000,25.0518,-0.0460,25.0526,2
158.4200,0.6376,25.0000,0.0000,25.0523,-0.0410,25.0530,2
158.4300,0.6375,25.0000,0.0000,25.0527,-0.0360,25.0533,2
158.4400,0.6373,25.0000,0.0000,25.0531,-0.0319,25.0537,2
158.4500,0.6372,25.0000,0.0000,25.0531,0.0423,25.0532,2
158.4600,0.6371,25.0000,0.0000,25.0531,0.0130,25.0531,2
158.4700,0.6370,25.0000,0.0000,25.0531,-0.0038,25.0531,2
158.4800,0.6370,25.0000,0.0000,25.0532,-0.0168,25.0533,2
158.4900,0.6368,25.0000,0.0000,25.0534,-0.0263,25.0536,2
158.5000,0.6367,25.0000,0.0000,25.0536,-0.0334,25.0539,2
158.5100,0.6366,25.0000,0.0000,25.0539,-0.0383,25.0543,2
158.5200,0.6364,25.0000,0.0000,25.0542,-0.0416,25.0547,2
158.5300,0.6363,25.0000,0.0000,25.0546,-0.0433,25.0551,2
158.5400,0.6361,25.0000,0.0000,25.0550,-0.0439,25.0556,2
158.5500,0.6359,25.0000,0.0000,25.0554,-0.0437,25.0560,2
158.5600,0.6358,25.0000,0.0000,25.0558,-0.0425,25.0564,2
158.5700,0.6356,25.0000,0.0000,25.0560,0.0118,25.0563,2
158.5800,0.6356,25.0000,0.0000,25.0561,0.0227,25.0561,2
158.5900,0.6355,25.0000,0.0000,25.0560,0.0187,25.0559,2
158.6000,0.6354,25.0000,0.0000,25.0559,0.0154,25.0558,2
158.6100,0.6353,25.0000,0.0000,25.0558,0.0122,25.0556,2
158.6200,0.6353,25.0000,0.0000,25.0557,0.0088,25.0555,2
158.6300,0.6352,25.0000,0.0000,25.0556,0.0063,25.0555,2
158.6400,0.6351,25.0000,0.0000,25.0555,0.0036,25.0554,2
158.6500,0.6350,25.0000,0.0000,25.0555,0.0015,25.0554,2
158.6600,0.6350,25.0000,0.0000,25.0555,0.0000,25.0554,2
158.6700,0.6349,25.0000,0.0000,25.0555,-0.0011,25.0554,2
158.6800,0.6348,25.0000,0.0000,25.0555,-0.0027,25.0555,2
158.6900,0.6347,25.0000,0.0000,25.0555,-0.0031,25.0555,2
158.7000,0.6346,25.0000,0.0000,25.0555,-0.0034,25.0555,2
158.7100,0.6345,25.0000,0.0000,25.0555,-0.0034,25.0556,2
158.7200,0.6344,25.0000,0.0000,25.0556,-0.0034,25.0556,2
158.7300,0.6343,25.0000,0.0000,25.0556,-0.0029,25.0556,2
158.7400,0.6342,25.0000,0.0000,25.0556,-0.0025,25.0557,2
158.7500,0.6341,25.0000,0.0000,25.0556,-0.0013,25.0557,2
158.7600,0.6341,25.0000,0.0000,25.0557,-0.0008,25.0557,2
158.7700,0.6340,25.0000,0.0000,25.0557,0.0002,25.0557,2
158.7800,0.6339,25.0000,0.0000,25.0557,0.0015,25.0557,2
158.7900,0.6338,25.0000,0.0000,25.0557,0.0027,25.0556,2
158.8000,0.6337,25.0000,0.0000,25.0556,0.0038,25.0556,2
158.8100,0.6336,25.0000,0.0000,25.0556,0.0053,25.0555,2
158.8200,0.6336,25.0000,0.0000,25.0555,0.0069,25.0555,2
158.8300,0.6335,25.0000,0.0000,25.0555,0.0084,25.0554,2
158.8400,0.6334,25.0000,0.0000,25.0554,0.0097,25.0553,2
158.8500,0.6333,25.0000,0.0000,25.0553,0.0113,25.0552,2
158.8600,0.6333,25.0000,0.0000,25.0552,0.0126,25.0551,2
158.8700,0.6332,25.0000,0.0000,25.0551,0.0143,25.0549,2
158.8800,0.6331,25.0000,0.0000,25.0550,0.0156,25.0548,2
158.8900,0.6331,25.0000,0.0000,25.0548,0.0170,25.0546,2
158.9000,0.6330,25.0000,0.0000,25.0546,0.0187,25.0544,2
158.9100,0.6330,25.0000,0.0000,25.0545,0.0198,25.0542,2
158.9200,0.6329,25.0000,0.0000,25.0543,0.0216,25.0540,2
158.9300,0.6329,25.0000,0.0000,25.0541,0.0229,25.0538,2
158.9400,0.6328,25.0000,0.0000,25.0538,0.0240,25.0535,2
158.9500,0.6328,25.0000,0.0000,25.0536,0.0256,25.0533,2
158.9600,0.6328,25.0000,0.0000,25.0534,0.0269,25.0530,2
158.9700,0.6327,25.0000,0.0000,25.0531,0.0280,25.0527,2
158.9800,0.6327,25.0000,0.0000,25.0528,0.0294,25.0524,2
158.9900,0.6327,25.0000,0.0000,25.0525,0.0303,25.0521,2
159.0000,0.6326,25.0000,0.0000,25.0522,0.0315,25.0518,2
159.0100,0.6326,25.0000,0.0000,25.0519,0.0324,25.0515,2
159.0200,0.6326,25.0000,0.0000,25.0516,0.0334,25.0511,2
159.0300,0.6326,25.0000,0.0000,25.0513,0.0347,25.0508,2
159.0400,0.6326,25.0000,0.0000,25.0509,0.0355,25.0504,2
159.0500,0.6326,25.0000,0.0000,25.0506,0.0362,25.0501,2
159.0600,0.6325,25.0000,0.0000,25.0502,0.0374,25.0497,2
159.0700,0.6325,25.0000,0.0000,25.0499,0.0381,25.0493,2
159.0800,0.6325,25.0000,0.0000,25.0495,0.0391,25.0489,2
159.0900,0.6325,25.0000,0.0000,25.0491,0.0395,25.0485,2
159.1000,0.6325,25.0000,0.0000,25.0487,0.0402,25.0481,2
159.1100,0.6325,25.0000,0.0000,25.0483,0.0410,25.0477,2
159.1200,0.6325,25.0000,0.0000,25.0479,0.0414,25.0473,2
159.1300,0.6325,25.0000,0.0000,25.0475,0.0420,25.0469,2
159.1400,0.6325,25.0000,0.0000,25.0471,0.0425,25.0465,2
159.1500,0.6325,25.0000,0.0000,25.0467,0.0429,25.0460,2
159.1600,0.6326,25.0000,0.0000,25.0462,0.0431,25.0456,2
159.1700,0.6326,25.0000,0.0000,25.0458,0.0437,25.0452,2
159.1800,0.6326,25.0000,0.0000,25.0454,0.0443,25.0447,2
