time_s,teleport_event,global_sp_mps,plan_idx,plan_name,leader_speed_mps,leader_in_band,leader_stable_s,emergency_active,throttle_0,brake_0,cmd_age_ms_0,throttle_rx_dt_ms_0,brake_rx_dt_ms_0,cmd_pair_rx_dt_ms_0,speed_0,accel_x_0,local_sp_0,dist_to_prev_0,desired_dist_0,dist_err_0,vel_diff_0,ttc_0,throttle_1,brake_1,cmd_age_ms_1,throttle_rx_dt_ms_1,brake_rx_dt_ms_1,cmd_pair_rx_dt_ms_1,speed_1,accel_x_1,local_sp_1,dist_to_prev_1,desired_dist_1,dist_err_1,vel_diff_1,ttc_1,throttle_2,brake_2,cmd_age_ms_2,throttle_rx_dt_ms_2,brake_rx_dt_ms_2,cmd_pair_rx_dt_ms_2,speed_2,accel_x_2,local_sp_2,dist_to_prev_2,desired_dist_2,dist_err_2,vel_diff_2,ttc_2,throttle_3,brake_3,cmd_age_ms_3,throttle_rx_dt_ms_3,brake_rx_dt_ms_3,cmd_pair_rx_dt_ms_3,speed_3,accel_x_3,local_sp_3,dist_to_prev_3,desired_dist_3,dist_err_3,vel_diff_3,ttc_3
20.3200,0,5.0000,3,low_small_down,5.2715,1,0.2300,0,0.2601,0.0000,1.0155,10.4002,9.9178,1.1881,5.2715,0.0144,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3275,0.0000,7.0532,11.5678,11.5687,0.0132,5.7625,-0.0098,5.8422,14.8109,13.7625,1.0484,-0.4910,30.1639,0.3008,0.0000,7.0516,11.5735,11.5746,0.0121,5.5455,0.0142,5.4835,11.6087,11.0000,0.6087,0.2170,inf,0.2944,0.0000,7.0601,11.5739,11.5722,0.0118,5.5474,-0.0086,5.4107,11.5134,11.0000,0.5134,-0.0019,inf
20.3300,0,5.0000,3,low_small_down,5.2688,1,0.2400,0,0.2601,0.0000,10.2108,10.4002,9.9178,1.1881,5.2688,-0.0031,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3288,0.0000,8.1783,9.3011,9.3007,0.0128,5.7543,0.0124,5.8451,14.8061,13.7543,1.0518,-0.4855,30.4969,0.3010,0.0000,8.2330,9.2966,9.2959,0.0114,5.5457,-0.0088,5.4850,11.6106,11.0000,0.6106,0.2086,inf,0.2956,0.0000,8.2543,9.2952,9.3032,0.0197,5.5360,0.0143,5.4109,11.5137,11.0000,0.5137,0.0097,inf
20.3400,0,5.0000,3,low_small_down,5.2544,1,0.2500,0,0.2617,0.0000,1.2452,6.4464,7.8893,1.4570,5.2544,0.0143,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3278,0.0000,7.7082,10.4374,10.4352,0.0106,5.7571,-0.0098,5.8388,14.8008,13.7571,1.0437,-0.5028,29.4382,0.3024,0.0000,7.7282,10.4302,10.4296,0.0108,5.5347,0.0141,5.4869,11.6130,11.0000,0.6130,0.2224,inf,0.2955,0.0000,7.7532,10.4308,10.4221,0.0109,5.5361,-0.0087,5.4107,11.5135,11.0000,0.5135,-0.0014,inf
20.3500,0,5.0000,3,low_small_down,5.2519,1,0.2600,0,0.2631,0.0000,1.2074,10.2538,10.2016,1.4048,5.2519,-0.0032,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3290,0.0000,8.2331,9.6962,9.6999,0.0144,5.7491,0.0124,5.8415,14.7960,13.7491,1.0469,-0.4972,29.7588,0.3025,0.0000,8.2368,9.7091,9.7099,0.0117,5.5352,-0.0089,5.4885,11.6151,11.0000,0.6151,0.2139,inf,0.2967,0.0000,8.2364,9.7171,9.7173,0.0112,5.5249,0.0142,5.4109,11.5138,11.0000,0.5138,0.0102,inf
20.3600,0,5.0000,3,low_small_down,5.2376,1,0.2700,0,0.2633,0.0000,1.1432,10.2019,10.1073,1.3102,5.2376,0.0142,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3281,0.0000,7.9212,10.4309,10.4302,0.0137,5.7520,-0.0099,5.8350,14.7906,13.7520,1.0385,-0.5144,28.7519,0.3039,0.0000,7.8657,10.4598,10.4843,0.0362,5.5243,0.0140,5.4904,11.6176,11.0000,0.6176,0.2277,inf,0.2966,0.0000,7.8119,10.5268,10.5355,0.0198,5.5252,-0.0088,5.4108,11.5136,11.0000,0.5136,-0.0008,inf
20.3700,0,5.0000,3,low_small_down,5.2353,1,0.2800,0,0.2647,0.0000,1.1287,10.3672,10.3661,1.3090,5.2353,-0.0033,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3293,0.0000,8.2551,10.0234,10.0226,0.0129,5.7441,0.0123,5.8375,14.7856,13.7441,1.0415,-0.5088,29.0615,0.3040,0.0000,8.2634,9.9861,9.9611,0.0112,5.5249,-0.0090,5.4920,11.6196,11.0000,0.6196,0.2192,inf,0.2978,0.0000,8.2683,9.9124,9.9043,0.0117,5.5141,0.0141,5.4110,11.5139,11.0000,0.5139,0.0108,inf
20.3800,0,5.0000,3,low_small_down,5.2212,1,0.2900,0,0.2649,0.0000,1.3004,9.8291,9.9957,1.4756,5.2212,0.0141,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3282,0.0000,7.8815,10.3685,10.3720,0.0164,5.7472,-0.0100,5.8308,14.7800,13.7472,1.0329,-0.5259,28.1031,0.3053,0.0000,7.8800,10.3775,10.3804,0.0141,5.5143,0.0139,5.4940,11.6222,11.0000,0.6222,0.2329,inf,0.2977,0.0000,7.8779,10.3872,10.3901,0.0146,5.5145,-0.0089,5.4109,11.5137,11.0000,0.5137,-0.0002,inf
20.3900,0,5.0000,3,low_small_down,5.2191,1,0.3000,0,0.2663,0.0000,1.4053,9.9016,10.0081,1.5822,5.2191,-0.0034,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3294,0.0000,7.9645,9.9304,9.9270,0.0130,5.7393,0.0123,5.8332,14.7749,13.7393,1.0356,-0.5202,28.4029,0.3054,0.0000,7.9702,9.9219,9.9197,0.0119,5.5150,-0.0091,5.4957,11.6243,11.0000,0.6243,0.2243,inf,0.2989,0.0000,7.9678,9.9217,9.9178,0.0107,5.5036,0.0141,5.4111,11.5140,11.0000,0.5140,0.0115,inf
20.4000,0,5.0000,3,low_small_down,5.2052,1,0.3100,0,0.2664,0.0000,1.2054,10.2677,10.0652,1.3796,5.2052,0.0140,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3284,0.0000,8.0353,9.9933,9.9942,0.0139,5.7425,-0.0100,5.8263,14.7693,13.7425,1.0268,-0.5373,27.4894,0.3068,0.0000,8.0388,9.9994,9.9989,0.0114,5.5045,0.0139,5.4977,11.6268,11.0000,0.6268,0.2379,inf,0.2988,0.0000,8.0366,9.9936,9.9985,0.0157,5.5041,-0.0089,5.4110,11.5138,11.0000,0.5138,0.0005,inf
20.4100,0,5.0000,3,low_small_down,5.2032,1,0.3200,0,0.2678,0.0000,1.0906,10.1151,10.1009,1.3653,5.2032,-0.0034,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3295,0.0000,7.8244,10.2326,10.2324,0.0137,5.7347,0.0123,5.8285,14.7641,13.7347,1.0294,-0.5315,27.7804,0.3069,0.0000,7.8488,10.2252,10.2295,0.0157,5.5055,-0.0092,5.4994,11.6290,11.0000,0.6290,0.2292,inf,0.2999,0.0000,7.8462,10.2613,10.2682,0.0226,5.4933,0.0140,5.4112,11.5141,11.0000,0.5141,0.0122,inf
20.4200,0,5.0000,3,low_small_down,5.1895,1,0.3300,0,0.2679,0.0000,1.1876,9.9101,9.9092,1.3645,5.1895,0.0139,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3284,0.0000,7.8459,9.9558,9.9659,0.0237,5.7380,-0.0100,5.8215,14.7583,13.7380,1.0204,-0.5485,26.9089,0.3083,0.0000,7.8455,9.9734,9.9724,0.0147,5.4951,0.0138,5.5015,11.6316,11.0000,0.6316,0.2428,inf,0.2998,0.0000,7.8419,9.9432,9.9355,0.0149,5.4939,-0.0090,5.4111,11.5140,11.0000,0.5140,0.0012,inf
20.4300,0,5.0000,3,low_small_down,5.1877,1,0.3400,0,0.2679,0.0000,10.0800,9.9101,9.9092,1.3645,5.1877,-0.0035,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3295,0.0000,7.9901,10.1252,10.1209,0.0195,5.7303,0.0122,5.8235,14.7530,13.7303,1.0227,-0.5425,27.1921,0.3084,0.0000,7.9975,10.1194,10.1185,0.0137,5.4962,-0.0093,5.5032,11.6338,11.0000,0.6338,0.2340,inf,0.3010,0.0000,8.0153,10.1159,10.1120,0.0110,5.4833,0.0140,5.4113,11.5143,11.0000,0.5143,0.0129,inf
20.4400,0,5.0000,3,low_small_down,5.1741,1,0.3500,0,0.2694,0.0000,1.3120,6.6708,8.1967,1.5428,5.1741,0.0138,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3284,0.0000,7.9822,10.0982,10.0900,0.0114,5.7336,-0.0101,5.8163,14.7471,13.7336,1.0135,-0.5595,26.3596,0.3097,0.0000,8.0125,10.0833,10.0805,0.0110,5.4861,0.0137,5.5053,11.6365,11.0000,0.6365,0.2475,inf,0.3009,0.0000,8.0366,10.0753,10.0780,0.0138,5.4841,-0.0091,5.4112,11.5141,11.0000,0.5141,0.0020,inf
20.4500,0,5.0000,3,low_small_down,5.1725,1,0.3600,0,0.2708,0.0000,0.6102,10.8937,8.1967,9.3509,5.1725,-0.0036,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3295,0.0000,8.0218,10.1397,10.1457,0.0174,5.7260,0.0122,5.8182,14.7417,13.7260,1.0157,-0.5535,26.6356,0.3098,0.0000,8.0315,10.1488,10.1491,0.0113,5.4873,-0.0093,5.5071,11.6388,11.0000,0.6388,0.2387,inf,0.3020,0.0000,8.0327,10.1547,10.1521,0.0112,5.4736,0.0139,5.4114,11.5145,11.0000,0.5145,0.0138,inf
20.4600,0,5.0000,3,low_small_down,5.1591,1,0.3700,0,0.2709,0.0000,1.1024,16.7594,12.1422,13.9681,5.1591,0.0137,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3284,0.0000,15.1618,10.1958,10.1905,0.0121,5.7294,-0.0101,5.8108,14.7357,13.7294,1.0063,-0.5703,25.8393,0.3112,0.0000,15.1985,10.1897,10.1959,0.0176,5.4773,0.0136,5.5092,11.6415,11.0000,0.6415,0.2521,inf,0.3019,0.0000,15.2229,10.2003,10.2004,0.0113,5.4745,-0.0091,5.4113,11.5143,11.0000,0.5143,0.0029,inf
20.4700,0,5.0000,3,low_small_down,5.1577,1,0.3800,0,0.2708,0.0000,1.4527,12.4582,24.7531,1.6733,5.1577,-0.0037,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3295,0.0000,1.4263,24.7982,24.8138,0.0277,5.7219,0.0122,5.8126,14.7302,13.7219,1.0083,-0.5642,26.1089,0.3112,0.0000,1.4247,24.8275,24.8272,0.0173,5.4787,-0.0094,5.5110,11.6438,11.0000,0.6438,0.2431,inf,0.3029,0.0000,1.4287,24.8278,24.8338,0.0172,5.4641,0.0138,5.4116,11.5147,11.0000,0.5147,0.0147,inf
20.4800,0,5.0000,3,low_small_down,5.1444,1,0.3900,0,0.2724,0.0000,1.0575,9.1384,24.7531,9.1384,5.1444,0.0136,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3295,0.0000,11.8308,24.7982,24.8138,0.0277,5.7253,-0.0102,5.8126,14.7241,13.7253,0.9988,-0.5809,25.3465,0.3112,0.0000,11.8227,24.8275,24.8272,0.0173,5.4689,0.0135,5.5110,11.6466,11.0000,0.6466,0.2565,inf,0.3029,0.0000,7.6371,24.8278,4.1771,4.1771,5.4651,-0.0092,5.4115,11.5145,11.0000,0.5145,0.0038,inf
20.4900,0,5.0000,3,low_small_down,5.1432,1,0.4000,0,0.2738,0.0000,0.7590,10.3487,14.2764,6.8841,5.1432,-0.0038,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3294,0.0000,7.6531,14.2330,14.2181,0.0127,5.7179,0.0121,5.8067,14.7185,13.7179,1.0006,-0.5747,25.6103,0.3126,0.0000,7.6563,14.2124,14.2072,0.0120,5.4705,-0.0095,5.5150,11.6489,11.0000,0.6489,0.2474,inf,0.3040,0.0000,7.6621,14.1980,10.0160,0.0123,5.4548,0.0138,5.4117,11.5149,11.0000,0.5149,0.0156,inf
20.5000,0,5.0000,3,low_small_down,5.1301,1,0.4100,0,0.2738,0.0000,1.1939,9.7661,8.1177,1.5257,5.1301,0.0135,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3282,0.0000,7.7790,10.0692,10.0753,0.0189,5.7214,-0.0102,5.7990,14.7123,13.7214,0.9909,-0.5913,24.8794,0.3140,0.0000,7.7639,10.0829,10.0888,0.0179,5.4608,0.0135,5.5172,11.6517,11.0000,0.6517,0.2606,inf,0.3039,0.0000,7.7485,10.1051,10.1078,0.0150,5.4560,-0.0093,5.4116,11.5147,11.0000,0.5147,0.0048,inf
20.5100,0,5.0000,3,low_small_down,5.1289,1,0.4200,0,0.2738,0.0000,0.6760,10.8049,8.1177,9.2793,5.1289,-0.0038,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3292,0.0000,6.4975,11.5734,11.5669,0.0124,5.7140,0.0121,5.8005,14.7066,13.7140,0.9926,-0.5850,25.1380,0.3140,0.0000,6.5042,11.5501,11.5436,0.0114,5.4625,-0.0096,5.5191,11.6541,11.0000,0.6541,0.2515,inf,0.3050,0.0000,6.5060,11.5283,11.5251,0.0117,5.4458,0.0137,5.4119,11.5151,11.0000,0.5151,0.0166,inf
20.5200,0,5.0000,3,low_small_down,5.1160,1,0.4300,0,0.2752,0.0000,1.3924,9.5317,8.2510,1.6886,5.1160,0.0134,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3280,0.0000,8.0125,8.7819,8.7809,0.0114,5.7176,-0.0102,5.7927,14.7003,13.7176,0.9827,-0.6016,24.4368,0.3154,0.0000,8.0542,8.7807,8.7806,0.0114,5.4529,0.0134,5.5214,11.6569,11.0000,0.6569,0.2646,inf,0.3048,0.0000,8.0933,8.7797,8.7817,0.0137,5.4471,-0.0093,5.4118,11.5150,11.0000,0.5150,0.0058,inf
20.5300,0,5.0000,3,low_small_down,5.1151,1,0.4400,0,0.2752,0.0000,9.8224,9.5317,8.2510,1.6886,5.1151,-0.0039,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3290,0.0000,7.8216,10.2601,10.2639,0.0153,5.7102,0.0121,5.7941,14.6944,13.7102,0.9842,-0.5951,24.6907,0.3154,0.0000,7.8239,10.2693,10.2696,0.0117,5.4548,-0.0096,5.5233,11.6593,11.0000,0.6593,0.2554,inf,0.3059,0.0000,7.8246,10.2743,10.2713,0.0107,5.4371,0.0137,5.4121,11.5153,11.0000,0.5153,0.0177,inf
20.5400,0,5.0000,3,low_small_down,5.1023,1,0.4500,0,0.2766,0.0000,1.3584,7.1034,8.6488,1.5603,5.1023,0.0133,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3278,0.0000,8.4766,9.9839,9.9806,0.0120,5.7138,-0.0102,5.7862,14.6881,13.7138,0.9742,-0.6116,24.0172,0.3167,0.0000,8.4910,9.9763,9.9758,0.0111,5.4454,0.0133,5.5255,11.6622,11.0000,0.6622,0.2684,inf,0.3058,0.0000,8.5046,9.9698,9.9692,0.0100,5.4385,-0.0094,5.4120,11.5152,11.0000,0.5152,0.0069,inf
20.5500,0,5.0000,3,low_small_down,5.1015,1,0.4600,0,0.2780,0.0000,1.0747,10.3804,10.1020,1.2819,5.1015,-0.0040,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3288,0.0000,7.7085,10.8486,10.8496,0.0130,5.7065,0.0121,5.7874,14.6821,13.7065,0.9756,-0.6050,24.2671,0.3168,0.0000,7.7340,10.8503,10.8508,0.0117,5.4475,-0.0097,5.5275,11.6647,11.0000,0.6647,0.2590,inf,0.3069,0.0000,7.7517,10.8519,10.8532,0.0113,5.4286,0.0136,5.4123,11.5156,11.0000,0.5156,0.0189,inf
20.5600,0,5.0000,3,low_small_down,5.0889,1,0.4700,0,0.2780,0.0000,1.1557,10.0504,10.1482,1.3796,5.0889,0.0132,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3275,0.0000,8.0757,9.7885,9.7888,0.0133,5.7102,-0.0102,5.7794,14.6757,13.7102,0.9655,-0.6213,23.6196,0.3181,0.0000,8.0959,9.7895,9.7896,0.0117,5.4382,0.0133,5.5298,11.6676,11.0000,0.6676,0.2720,inf,0.3067,0.0000,8.1127,9.7899,9.7898,0.0112,5.4301,-0.0095,5.4122,11.5155,11.0000,0.5155,0.0081,inf
20.5700,0,5.0000,3,low_small_down,5.0882,1,0.4800,0,0.2794,0.0000,1.0627,10.3658,10.2240,1.2378,5.0882,-0.0041,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3285,0.0000,8.0938,10.2322,10.2318,0.0128,5.7029,0.0121,5.7805,14.6696,13.7029,0.9667,-0.6147,23.8659,0.3181,0.0000,8.1002,10.2302,10.2298,0.0114,5.4404,-0.0098,5.5317,11.6701,11.0000,0.6701,0.2625,inf,0.3078,0.0000,8.1097,10.2290,10.2290,0.0112,5.4203,0.0136,5.4125,11.5159,11.0000,0.5159,0.0201,inf
20.5800,0,5.0000,3,low_small_down,5.0757,1,0.4900,0,0.2794,0.0000,0.9615,10.1236,10.0192,1.1334,5.0757,0.0131,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3272,0.0000,8.0191,10.0934,10.0973,0.0168,5.7066,-0.0103,5.7724,14.6631,13.7066,0.9565,-0.6309,23.2430,0.3194,0.0000,8.0143,10.1047,10.1092,0.0159,5.4313,0.0132,5.5341,11.6730,11.0000,0.6730,0.2753,inf,0.3076,0.0000,8.0073,10.1178,10.1222,0.0156,5.4220,-0.0095,5.4124,11.5158,11.0000,0.5158,0.0093,inf
20.5900,0,5.0000,3,low_small_down,5.0753,1,0.5000,0,0.2807,0.0000,1.2564,9.7165,10.0209,1.4378,5.0753,-0.0042,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3282,0.0000,7.8342,10.2001,10.1966,0.0132,5.6993,0.0120,5.7734,14.6569,13.6993,0.9576,-0.6241,23.4863,0.3195,0.0000,7.8434,10.1905,10.1859,0.0112,5.4336,-0.0099,5.5360,11.6755,11.0000,0.6755,0.2657,inf,0.3087,0.0000,7.8474,10.1819,10.1770,0.0107,5.4123,0.0135,5.4127,11.5162,11.0000,0.5162,0.0214,inf
20.6000,0,5.0000,3,low_small_down,5.0629,1,0.5100,0,0.2807,0.0000,1.1631,10.2108,10.1614,1.3883,5.0629,0.0130,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3269,0.0000,7.8492,10.1433,10.1491,0.0190,5.7031,-0.0103,5.7652,14.6503,13.7031,0.9472,-0.6401,22.8864,0.3208,0.0000,7.8399,10.1578,10.1641,0.0175,5.4247,0.0131,5.5384,11.6785,11.0000,0.6785,0.2784,inf,0.3085,0.0000,7.8392,10.1659,10.1671,0.0119,5.4140,-0.0096,5.4127,11.5162,11.0000,0.5162,0.0107,inf
20.6100,0,5.0000,3,low_small_down,5.0626,1,0.5200,0,0.2820,0.0000,1.0585,10.1320,9.9720,1.2283,5.0626,-0.0042,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3278,0.0000,7.5864,10.2474,10.2412,0.0128,5.6958,0.0120,5.7661,14.6441,13.6958,0.9483,-0.6332,23.1270,0.3208,0.0000,7.5937,10.2309,10.2244,0.0111,5.4272,-0.0099,5.5404,11.6810,11.0000,0.6810,0.2686,inf,0.3096,0.0000,7.6010,10.2174,10.2165,0.0110,5.4045,0.0135,5.4130,11.5166,11.0000,0.5166,0.0227,inf
20.6200,0,5.0000,3,low_small_down,5.0504,1,0.5300,0,0.2820,0.0000,1.2641,10.2469,10.4672,1.4486,5.0504,0.0129,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3265,0.0000,7.0891,10.9498,10.9502,0.0132,5.6996,-0.0103,5.7578,14.6373,13.6996,0.9378,-0.6491,22.5488,0.3221,0.0000,7.0986,10.9507,10.9509,0.0113,5.4184,0.0130,5.5428,11.6840,11.0000,0.6840,0.2812,inf,0.3094,0.0000,7.1046,10.9505,10.9512,0.0117,5.4063,-0.0096,5.4129,11.5165,11.0000,0.5165,0.0120,inf
20.6300,0,5.0000,3,low_small_down,5.0503,1,0.5400,0,0.2820,0.0000,9.9454,10.2469,10.4672,1.4486,5.0503,-0.0043,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3274,0.0000,7.9346,9.2864,9.2873,0.0140,5.6923,0.0120,5.7586,14.6310,13.6923,0.9387,-0.6421,22.7871,0.3221,0.0000,7.9940,9.2920,9.2956,0.0149,5.4210,-0.0100,5.5448,11.6866,11.0000,0.6866,0.2713,inf,0.3105,0.0000,8.0443,9.3017,9.3022,0.0122,5.3969,0.0134,5.4133,11.5170,11.0000,0.5170,0.0241,inf
20.6400,0,5.0000,3,low_small_down,5.0382,1,0.5500,0,0.2833,0.0000,1.2325,6.7056,8.1416,1.4505,5.0382,0.0128,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3261,0.0000,7.9486,10.4486,10.4472,0.0126,5.6961,-0.0103,5.7502,14.6242,13.6961,0.9281,-0.6579,22.2291,0.3234,0.0000,7.9728,10.4416,10.4374,0.0107,5.4123,0.0130,5.5472,11.6896,11.0000,0.6896,0.2838,inf,0.3105,0.0000,18.4257,9.3017,9.3022,0.0122,5.3988,-0.0097,5.4133,11.5169,11.0000,0.5169,0.0135,inf
20.6500,0,5.0000,3,low_small_down,5.0382,1,0.5600,0,0.2846,0.0000,1.2831,10.2800,10.3958,1.5663,5.0382,-0.0044,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3270,0.0000,7.6656,10.6498,10.6527,0.0156,5.6889,0.0120,5.7509,14.6178,13.6889,0.9289,-0.6507,22.4654,0.3234,0.0000,7.6746,10.6554,10.6568,0.0121,5.4151,-0.0101,5.5493,11.6922,11.0000,0.6922,0.2738,inf,0.3103,0.0000,7.7311,21.0909,21.0904,0.0117,5.3895,0.0133,5.4132,11.5174,11.0000,0.5174,0.0256,inf
20.6600,0,5.0000,3,low_small_down,5.0263,1,0.5700,0,0.2846,0.0000,1.3262,10.7592,10.7321,1.5392,5.0263,0.0127,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3257,0.0000,7.9846,10.4438,10.4488,0.0206,5.6927,-0.0103,5.7425,14.6109,13.6927,0.9182,-0.6664,21.9264,0.3246,0.0000,7.9855,10.4611,10.4662,0.0171,5.4066,0.0129,5.5517,11.6953,11.0000,0.6953,0.2861,inf,0.3114,0.0000,7.9861,10.4770,10.4834,0.0181,5.3916,-0.0098,5.4136,11.5174,11.0000,0.5174,0.0150,inf
20.6700,0,5.0000,3,low_small_down,5.0265,1,0.5800,0,0.2859,0.0000,1.1635,10.5156,10.3170,1.3406,5.0265,-0.0045,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3266,0.0000,7.1566,11.1712,11.1639,0.0133,5.6855,0.0120,5.7431,14.6044,13.6855,0.9190,-0.6590,22.1609,0.3246,0.0000,7.1616,11.1505,11.1448,0.0114,5.4095,-0.0102,5.5538,11.6979,11.0000,0.6979,0.2760,inf,0.3112,0.0000,7.1749,11.1311,11.1234,0.0103,5.3823,0.0133,5.4136,11.5178,11.0000,0.5178,0.0272,inf
20.6800,0,5.0000,3,low_small_down,5.0147,1,0.5900,0,0.2859,0.0000,1.1450,10.0204,10.0057,1.3259,5.0147,0.0126,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3253,0.0000,7.9737,9.1883,9.1883,0.0132,5.6893,-0.0103,5.7346,14.5975,13.6893,0.9082,-0.6746,21.6399,0.3259,0.0000,7.9790,9.1895,9.1898,0.0118,5.4011,0.0128,5.5562,11.7009,11.0000,0.7009,0.2881,inf,0.3122,0.0000,7.9899,9.1969,9.1978,0.0112,5.3845,-0.0098,5.4139,11.5178,11.0000,0.5178,0.0166,inf
20.6900,0,5.0000,3,low_small_down,5.0353,1,0.6000,0,0.2871,0.0000,1.2199,9.9803,10.1046,1.4502,5.0353,-0.0282,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3262,0.0000,7.2890,10.7637,10.7652,0.0148,5.6821,0.0120,5.7352,14.5914,13.6821,0.9093,-0.6467,22.5616,0.3259,0.0000,7.3087,10.7668,10.7670,0.0119,5.4042,-0.0102,5.5583,11.7035,11.0000,0.7035,0.2779,inf,0.3120,0.0000,7.3277,10.7662,10.7666,0.0116,5.3753,0.0133,5.4139,11.5183,11.0000,0.5183,0.0288,inf
20.7000,0,5.0000,3,low_small_down,5.0606,1,0.6100,0,0.2849,0.0000,0.5753,13.1906,10.1046,11.7404,5.0606,-0.0122,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3248,0.0000,10.5292,9.2776,9.2844,0.0216,5.6859,-0.0103,5.7265,14.5855,13.6859,0.8996,-0.6253,23.3263,0.3271,0.0000,10.5306,9.2904,9.2901,0.0116,5.3960,0.0128,5.5607,11.7066,11.0000,0.7066,0.2899,inf,0.3128,0.0000,9.2232,1.3233,9.2884,1.3090,5.3776,-0.0099,5.4143,11.5183,11.0000,0.5183,0.0183,inf
20.7100,0,5.0000,3,low_small_down,5.0931,1,0.6200,0,0.2821,0.0000,0.6323,10.2454,15.7742,6.2116,5.0931,-0.0173,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3257,0.0000,6.8236,13.9993,14.0056,0.0278,5.6787,0.0121,5.7275,14.5803,13.6787,0.9016,-0.5856,24.8999,0.3271,0.0000,6.8066,14.0153,14.0247,0.0209,5.3991,-0.0103,5.5628,11.7093,11.0000,0.7093,0.2795,inf,0.3139,0.0000,6.7765,12.7226,14.0552,0.0236,5.3686,0.0132,5.4147,11.5188,11.0000,0.5188,0.0306,inf
20.7200,0,5.0000,3,low_small_down,5.1123,1,0.6300,0,0.2785,0.0000,1.2655,9.5412,8.2071,1.4503,5.1123,0.0014,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3245,0.0000,8.0546,8.9749,8.9588,0.0118,5.6825,-0.0103,5.7197,14.5748,13.6825,0.8923,-0.5702,25.5601,0.3283,0.0000,8.0599,8.9382,8.9347,0.0173,5.3911,0.0127,5.5653,11.7124,11.0000,0.7124,0.2914,inf,0.3137,0.0000,8.0647,8.9119,8.8989,0.0106,5.3710,-0.0099,5.4147,11.5189,11.0000,0.5189,0.0201,inf
20.7300,0,5.0000,3,low_small_down,5.1294,1,0.6400,0,0.2785,0.0000,10.2635,9.5412,8.2071,1.4503,5.1294,-0.0033,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3255,0.0000,8.4085,10.0839,10.0838,0.0117,5.6753,0.0121,5.7213,14.5697,13.6753,0.8945,-0.5458,26.6935,0.3283,0.0000,8.4243,10.0833,10.0763,0.0103,5.3944,-0.0104,5.5674,11.7150,11.0000,0.7150,0.2809,inf,0.3147,0.0000,8.4439,10.0799,10.0798,0.0106,5.3620,0.0132,5.4151,11.5194,11.0000,0.5194,0.0324,inf
20.7400,0,5.0000,3,low_small_down,5.1196,1,0.6500,0,0.2744,0.0000,1.5106,6.4418,8.1698,1.7414,5.1196,0.0213,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3243,0.0000,7.9683,10.9962,11.0063,0.0217,5.6791,-0.0103,5.7138,14.5639,13.6791,0.8848,-0.5594,26.0334,0.3296,0.0000,7.9476,11.0492,11.0532,0.0143,5.3864,0.0126,5.5699,11.7181,11.0000,0.7181,0.2926,inf,0.3145,0.0000,7.9646,11.0527,11.0544,0.0123,5.3645,-0.0100,5.4151,11.5194,11.0000,0.5194,0.0219,inf
