time_s,throttle_lead,brake_lead,speed_lead,accel_x_lead,local_sp_lead,dist_to_prev_lead,desired_dist_lead,throttle_1,brake_1,speed_1,accel_x_1,local_sp_1,dist_to_prev_1,desired_dist_1,throttle_2,brake_2,speed_2,accel_x_2,local_sp_2,dist_to_prev_2,desired_dist_2,throttle_3,brake_3,speed_3,accel_x_3,local_sp_3,dist_to_prev_3,desired_dist_3,throttle_4,brake_4,speed_4,accel_x_4,local_sp_4,dist_to_prev_4,desired_dist_4
30.1700,0.0463,0.0000,0.2156,0.1019,0.0000,0.0000,0.0000,0.0000,0.1971,0.0003,-0.0000,-0.0360,10.4949,10.5000,0.0000,0.0581,0.0004,0.0001,-4.8974,9.5205,10.5000,0.0000,1.0000,8.5972,0.0578,-3.7541,9.6632,10.5000,0.0000,0.3175,13.8835,0.0339,8.9383,15.2071,11.6650
30.1800,0.0641,0.0000,0.2573,0.0229,0.0000,0.0000,0.0000,0.0000,0.1927,0.0003,0.0000,-0.0253,10.4975,10.5000,0.0000,0.0795,0.0004,0.0001,-4.8974,9.5205,10.5000,0.0000,1.0000,8.5623,0.0218,-4.1838,9.5776,10.5000,0.0000,0.3239,13.8182,0.0339,8.8552,15.1546,11.6454
30.1900,0.0450,0.0000,0.2092,0.1093,0.0000,0.0000,0.0000,0.0000,0.1872,0.0003,0.0000,-0.0126,10.4995,10.5000,0.0000,0.1009,0.0004,-0.0000,-4.8974,9.5205,10.5000,0.0000,1.0000,8.4759,0.0573,-4.6118,9.4929,10.5000,0.0000,0.3303,13.7529,0.0339,8.7728,15.1018,11.6259
30.2000,0.0648,0.0000,0.2889,-0.0801,0.0000,0.0000,0.0000,0.0000,0.1828,0.0003,-0.0000,-0.0023,10.5024,10.5000,0.0000,0.1223,0.0004,0.0000,-4.8974,9.5205,10.5000,0.0000,1.0000,8.4414,0.0223,-5.0355,9.4085,10.5000,0.0000,0.3367,13.6876,0.0339,8.6898,15.0493,11.6063
30.2100,0.0292,0.0000,0.1900,0.0119,0.0000,0.0000,0.0000,0.0000,0.1792,0.0003,0.0000,0.0061,10.5043,10.5000,0.0000,0.1437,0.0004,-0.0000,-4.8974,9.5205,10.5000,0.0000,1.0000,8.3545,0.0558,-5.4574,9.3250,10.5000,0.0000,0.3430,13.6224,0.0338,8.6076,14.9967,11.5867
30.2200,0.0710,0.0000,0.2838,-0.0466,0.0000,0.0000,0.0000,0.0000,0.1771,0.0003,-0.0000,0.0107,10.5071,10.5000,0.0000,0.1651,0.0004,-0.0000,-4.8974,9.5205,10.5000,0.0000,1.0000,8.3204,0.0220,-5.8750,9.2418,10.5000,0.0000,0.3495,13.5572,0.0338,8.5248,14.9443,11.5672
30.2300,0.0293,0.0000,0.1847,0.0399,0.0000,0.0000,0.0000,0.0000,0.1740,0.0003,-0.0000,0.0178,10.5089,10.5000,0.0000,0.1865,0.0004,-0.0000,-4.8975,9.5205,10.5000,0.0000,1.0000,8.2331,0.0543,-6.2909,9.1595,10.5000,0.0000,0.3558,13.4920,0.0338,8.4428,14.8917,11.5476
30.2400,0.0712,0.0000,0.2788,-0.0603,0.0000,0.0000,0.0000,0.0000,0.1719,0.0003,0.0000,0.0223,10.5117,10.5000,0.0000,0.2079,0.0004,-0.0000,-4.8975,9.5205,10.5000,0.0000,1.0000,8.1995,0.0213,-6.7024,9.0776,10.5000,0.0000,0.3623,13.4269,0.0338,8.3602,14.8394,11.5281
30.2500,0.0295,0.0000,0.1801,0.0281,0.0000,0.0000,0.0000,0.0000,0.1688,0.0003,-0.0000,0.0292,10.5135,10.5000,0.0000,0.2293,0.0004,-0.0001,-4.8975,9.5205,10.5000,0.0000,1.0000,8.1118,0.0528,-7.1122,8.9965,10.5000,0.0000,0.3686,13.3618,0.0337,8.2784,14.7869,11.5085
30.2600,0.0712,0.0000,0.2742,-0.0202,0.0000,0.0000,0.0000,0.0000,0.1667,0.0002,-0.0000,0.0337,10.5162,10.5000,0.0000,0.2507,0.0004,-0.0000,-4.8976,9.5205,10.5000,0.0000,1.0000,8.0788,0.0205,-7.5177,8.9157,10.5000,0.0000,0.3751,13.2967,0.0337,8.1960,14.7348,11.4890
30.2700,0.0294,0.0000,0.1761,0.0544,0.0000,0.0000,0.0000,0.0000,0.1636,0.0002,0.0000,0.0405,10.5179,10.5000,0.0000,0.2721,0.0004,-0.0000,-4.8976,9.5205,10.5000,0.0000,1.0000,7.9909,0.0515,-7.9214,8.8358,10.5000,0.0000,0.3815,13.2317,0.0337,8.1144,14.6824,11.4695
30.2800,0.0710,0.0000,0.2703,-0.0585,0.0000,0.0000,0.0000,0.0000,0.1616,0.0002,-0.0000,0.0448,10.5206,10.5000,0.0000,0.2935,0.0003,0.0000,-4.8976,9.5205,10.5000,0.0000,1.0000,7.9584,0.0195,-8.3209,8.7563,10.5000,0.0000,0.3880,13.1666,0.0337,8.0321,14.6303,11.4500
30.2900,0.0292,0.0000,0.1725,0.0288,0.0000,0.0000,0.0000,0.0000,0.1584,0.0002,-0.0000,0.0515,10.5223,10.5000,0.0000,0.3149,0.0003,-0.0000,-4.8976,9.5205,10.5000,0.0000,1.0000,7.8703,0.0503,-8.7187,8.6776,10.5000,0.0000,0.3944,13.1017,0.0336,7.9507,14.5780,11.4305
30.3000,0.0706,0.0000,0.2667,-0.0180,0.0000,0.0000,0.0000,0.0000,0.1564,0.0002,-0.0000,0.0558,10.5250,10.5000,0.0000,0.3363,0.0003,-0.0000,-4.8976,9.5205,10.5000,0.0000,1.0000,7.8386,0.0186,-9.1121,8.5992,10.5000,0.0000,0.4008,13.0367,0.0336,7.8687,14.5260,11.4110
30.3100,0.0288,0.0000,0.1693,0.0553,0.0000,0.0000,0.0000,0.0000,0.1532,0.0002,-0.0000,0.0624,10.5266,10.5000,0.0000,0.3577,0.0003,-0.0000,-4.8976,9.5205,10.5000,0.0000,1.0000,7.7503,0.0492,-9.5039,8.5217,10.5000,0.0000,0.4073,12.9718,0.0336,7.7874,14.4738,11.3915
30.3200,0.0701,0.0000,0.2635,-0.0619,0.0000,0.0000,0.0000,0.0000,0.1511,0.0002,-0.0000,0.0666,10.5292,10.5000,0.0000,0.3791,0.0003,-0.0000,-4.8977,9.5205,10.5000,0.0000,1.0000,7.7193,0.0176,-9.8913,8.4446,10.5000,0.0000,0.4138,12.9069,0.0336,7.7056,14.4219,11.3721
30.3300,0.0283,0.0000,0.1662,0.0271,0.0000,0.0000,0.0000,0.0000,0.1480,0.0002,-0.0000,0.0731,10.5309,10.5000,0.0000,0.4005,0.0003,-0.0000,-4.8977,9.5205,10.5000,0.0000,1.0000,7.6309,0.0483,-10.2772,8.3683,10.5000,0.0000,0.4202,12.8421,0.0336,7.6245,14.3698,11.3526
30.3400,0.0696,0.0000,0.2605,-0.0168,0.0000,0.0000,0.0000,0.0000,0.1459,0.0002,-0.0000,0.0772,10.5335,10.5000,0.0000,0.4219,0.0002,-0.0000,-4.8977,9.5205,10.5000,0.0000,1.0000,7.6007,0.0166,-10.6586,8.2923,10.5000,0.0000,0.4267,12.7773,0.0335,7.5429,14.3180,11.3332
30.3500,0.0277,0.0000,0.1633,0.0555,0.0000,0.0000,0.0000,0.0000,0.1427,0.0002,-0.0000,0.0837,10.5351,10.5000,0.0000,0.4433,0.0002,0.0000,-4.8977,9.5204,10.5000,0.0000,1.0000,7.5122,0.0476,-11.0385,8.2172,10.5000,0.0000,0.4331,12.7125,0.0335,7.4621,14.2660,11.3137
30.3600,0.0690,0.0000,0.2577,-0.0631,0.0000,0.0000,0.0000,0.0000,0.1406,0.0001,0.0000,0.0877,10.5377,10.5000,0.0000,0.4647,0.0002,0.0000,-4.8978,9.5204,10.5000,0.0000,1.0000,7.4827,0.0158,-11.4140,8.1424,10.5000,0.0000,0.4397,12.6479,0.0334,7.3807,14.2144,11.2944
30.3700,0.0271,0.0000,0.1603,0.0269,0.0000,0.0000,0.0000,0.0000,0.1374,0.0001,-0.0000,0.0942,10.5392,10.5000,0.0000,0.4861,0.0002,-0.0001,-4.8978,9.5204,10.5000,0.0000,1.0000,7.3943,0.0469,-11.7881,8.0685,10.5000,0.0000,0.4461,12.5831,0.0335,7.3000,14.1625,11.2749
30.3800,0.0684,0.0000,0.2548,-0.0166,0.0000,0.0000,0.0000,0.0000,0.1353,0.0001,-0.0000,0.0981,10.5418,10.5000,0.0000,0.5075,0.0002,-0.0000,-4.8978,9.5204,10.5000,0.0000,1.0000,7.3656,0.0150,-12.1577,7.9948,10.5000,0.0000,0.4527,12.5185,0.0334,7.2188,14.1110,11.2556
30.3900,0.0265,0.0000,0.1575,0.0553,0.0000,0.0000,0.0000,0.0000,0.1321,0.0001,-0.0000,0.1045,10.5433,10.5000,0.0000,0.5289,0.0002,0.0000,-4.8979,9.5204,10.5000,0.0000,1.0000,7.2771,0.0464,-12.5259,7.9221,10.5000,0.0000,0.4591,12.4538,0.0334,7.1385,14.0592,11.2361
30.4000,0.0678,0.0000,0.2520,-0.0631,0.0000,0.0000,0.0000,0.0000,0.1299,0.0001,0.0000,0.1083,10.5459,10.5000,0.0000,0.5503,0.0002,-0.0001,-4.8979,9.5204,10.5000,0.0000,1.0000,7.2492,0.0142,-12.8897,7.8496,10.5000,0.0000,0.4657,12.3892,0.0334,7.0576,14.0078,11.2168
30.4100,0.0260,0.0000,0.1545,0.0274,0.0000,0.0000,0.0000,0.0000,0.1267,0.0001,-0.0000,0.1147,10.5474,10.5000,0.0000,0.5717,0.0002,0.0000,-4.8979,9.5204,10.5000,0.0000,1.0000,7.1608,0.0459,-13.2520,7.7780,10.5000,0.0000,0.4721,12.3246,0.0334,6.9775,13.9561,11.1974
30.4200,0.0673,0.0000,0.2491,-0.0172,0.0000,0.0000,0.0000,0.0000,0.1245,0.0001,0.0000,0.1185,10.5499,10.5000,0.0000,0.5931,0.0002,-0.0000,-4.8979,9.5204,10.5000,0.0000,1.0000,7.1337,0.0135,-13.6100,7.7067,10.5000,0.0000,0.4786,12.2601,0.0333,6.8969,13.9049,11.1780
30.4300,0.0254,0.0000,0.1515,0.0546,0.0000,0.0000,0.0000,0.0000,0.1213,0.0001,0.0000,0.1247,10.5514,10.5000,0.0000,0.6145,0.0001,0.0000,-4.8979,9.5204,10.5000,0.0000,1.0000,7.0453,0.0456,-13.9666,7.6362,10.5000,0.0000,0.4851,12.1956,0.0333,6.8172,13.8534,11.1587
30.4400,0.0669,0.0000,0.2462,-0.0622,0.0000,0.0000,0.0000,0.0000,0.1191,0.0001,-0.0000,0.1284,10.5538,10.5000,0.0000,0.6359,0.0001,-0.0000,-4.8980,9.5204,10.5000,0.0000,1.0000,7.0191,0.0129,-14.3188,7.5661,10.5000,0.0000,0.4916,12.1311,0.0333,6.7368,13.8023,11.1393
30.4500,0.0250,0.0000,0.1484,0.0285,0.0000,0.0000,0.0000,0.0000,0.1159,0.0001,-0.0000,0.1346,10.5553,10.5000,0.0000,0.6573,0.0001,-0.0000,-4.8980,9.5204,10.5000,0.0000,1.0000,6.9309,0.0453,-14.6697,7.4968,10.5000,0.0000,0.4981,12.0666,0.0333,6.6574,13.7509,11.1200
30.4600,0.0665,0.0000,0.2432,-0.0184,0.0000,0.0000,0.0000,0.0000,0.1137,0.0001,0.0000,0.1383,10.5577,10.5000,0.0000,0.6787,0.0001,-0.0000,-4.8980,9.5204,10.5000,0.0000,1.0000,6.9055,0.0122,-15.0162,7.4277,10.5000,0.0000,0.5046,12.0022,0.0331,6.5773,13.7000,11.1007
30.4700,0.0246,0.0000,0.1453,0.0538,0.0000,0.0000,0.0000,0.0000,0.1104,0.0000,-0.0000,0.1443,10.5592,10.5000,0.0000,0.7001,0.0001,-0.0000,-4.8980,9.5204,10.5000,0.0000,1.0000,6.8173,0.0450,-15.3614,7.3596,10.5000,0.0000,0.5111,11.9378,0.0331,6.4982,13.6487,11.0813
30.4800,0.0662,0.0000,0.2401,-0.0612,0.0000,0.0000,0.0000,0.0000,0.1082,0.0000,0.0000,0.1479,10.5616,10.5000,0.0000,0.7215,0.0001,-0.0000,-4.8981,9.5204,10.5000,0.0000,1.0000,6.7928,0.0117,-15.7022,7.2916,10.5000,0.0000,0.5176,11.8735,0.0331,6.4185,13.5979,11.0620
30.4900,0.0242,0.0000,0.1421,0.0296,0.0000,0.0000,0.0000,0.0000,0.1049,0.0000,0.0000,0.1539,10.5630,10.5000,0.0000,0.7429,0.0001,-0.0000,-4.8981,9.5204,10.5000,0.0000,1.0000,6.7048,0.0448,-16.0418,7.2246,10.5000,0.0000,0.5240,11.8092,0.0331,6.3397,13.5469,11.0427
30.5000,0.0659,0.0000,0.2370,-0.0195,0.0000,0.0000,0.0000,0.0000,0.1027,0.0000,0.0000,0.1575,10.5654,10.5000,0.0000,0.7643,0.0001,0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,6.6812,0.0111,-16.3770,7.1578,10.5000,0.0000,0.5306,11.7449,0.0330,6.2604,13.4963,11.0235
30.5100,0.0239,0.0000,0.1388,0.0529,0.0000,0.0000,0.0000,0.0000,0.0995,0.0000,0.0000,0.1634,10.5667,10.5000,0.0000,0.7857,0.0001,-0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,6.5933,0.0445,-16.7110,7.0919,10.5000,0.0000,0.5370,11.6806,0.0330,6.1820,13.4454,11.0042
30.5200,0.0656,0.0000,0.2337,-0.0601,0.0000,0.0000,0.0000,0.0000,0.0973,0.0000,0.0000,0.1668,10.5691,10.5000,0.0000,0.8071,0.0001,0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,6.5706,0.0106,-17.0407,7.0262,10.5000,0.0000,0.5435,11.6164,0.0329,6.1030,13.3949,10.9849
30.5300,0.0237,0.0000,0.1354,0.0307,0.0000,0.0000,0.0000,0.0000,0.0940,0.0000,-0.0000,0.1727,10.5704,10.5000,0.0000,0.8285,0.0001,0.0000,-4.8982,9.5203,10.5000,0.0000,1.0000,6.4829,0.0444,-17.3692,6.9613,10.5000,0.0000,0.5499,11.5522,0.0329,6.0250,13.3442,10.9657
30.5400,0.0655,0.0000,0.2305,-0.0209,0.0000,0.0000,0.0000,0.0000,0.0918,0.0000,-0.0000,0.1760,10.5727,10.5000,0.0000,0.8499,0.0001,-0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,6.4611,0.0101,-17.6933,6.8967,10.5000,0.0000,0.5564,11.4881,0.0329,5.9464,13.2940,10.9464
30.5500,0.0235,0.0000,0.1320,0.0519,0.0000,0.0000,0.0000,0.0000,0.0885,0.0000,0.0000,0.1818,10.5740,10.5000,0.0000,0.8713,0.0000,-0.0001,-4.8983,9.5204,10.5000,0.0000,1.0000,6.3738,0.0441,-18.0163,6.8330,10.5000,0.0000,0.5628,11.4239,0.0329,5.8689,13.2435,10.9272
30.5600,0.0654,0.0000,0.2272,-0.0590,0.0000,0.0000,0.0000,0.0000,0.0863,0.0000,0.0000,0.1851,10.5763,10.5000,0.0000,0.8926,0.0000,0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,6.1017,0.1360,-18.3350,6.7720,10.5000,0.0000,0.5693,11.3599,0.0329,5.7907,13.1909,10.9080
30.5700,0.0233,0.0000,0.1285,0.0320,0.0000,0.0000,0.0000,0.0000,0.0830,0.0000,0.0000,0.1908,10.5776,10.5000,0.0000,0.9140,0.0000,0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,5.8301,0.1357,-18.6399,6.7138,10.5000,0.0000,0.5764,11.2958,0.0329,5.7072,13.1362,10.8887
30.5800,0.0653,0.0000,0.2238,-0.0222,0.0000,0.0000,0.0000,0.0000,0.0808,0.0000,-0.0000,0.1940,10.5798,10.5000,0.0000,0.9354,0.0000,-0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,5.5590,0.1355,-18.9312,6.6582,10.5000,0.0000,0.5842,11.2318,0.0327,5.6185,13.0794,10.8695
30.5900,0.0233,0.0000,0.1250,0.0509,0.0000,0.0000,0.0000,0.0000,0.0775,0.0000,-0.0000,0.1995,10.5811,10.5000,0.0000,0.9568,0.0000,0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,5.2883,0.1353,-19.2089,6.6054,10.5000,0.0000,0.5926,11.1677,0.0328,5.5246,13.0205,10.8503
30.6000,0.0653,0.0000,0.2203,-0.0578,0.0000,0.0000,0.0000,0.0000,0.0753,0.0000,0.0000,0.2026,10.5833,10.5000,0.0000,0.9782,0.0000,0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,5.0179,0.1351,-19.4730,6.5553,10.5000,0.0000,0.6016,11.1037,0.0328,5.4255,12.9596,10.8311
30.6100,0.0232,0.0000,0.1215,0.0332,0.0000,0.0000,0.0000,0.0000,0.0720,0.0000,-0.0000,0.2082,10.5845,10.5000,0.0000,0.9996,0.0000,-0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,4.7477,0.1350,-19.7235,6.5079,10.5000,0.0000,0.6113,11.0395,0.0329,5.3212,12.8966,10.8119
30.6200,0.0653,0.0000,0.2169,-0.0235,0.0000,0.0000,0.0000,0.0000,0.0697,0.0000,-0.0000,0.2112,10.5866,10.5000,0.0000,1.0000,0.0000,0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,4.4906,0.1285,-19.9605,6.4631,10.5000,0.0000,0.6215,10.9755,0.0328,5.2119,12.8317,10.7926
30.6300,0.0232,0.0000,0.1180,0.0500,0.0000,0.0000,0.0000,0.0000,0.0665,0.0000,-0.0000,0.2166,10.5878,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,4.2201,0.1351,-20.1847,6.4209,10.5000,0.0000,0.6325,10.9111,0.0330,5.0976,12.7647,10.7733
30.6400,0.0654,0.0000,0.2134,-0.0568,0.0000,0.0000,0.0000,0.0000,0.0642,0.0000,0.0000,0.2195,10.5900,10.5000,0.0000,1.0000,0.0000,0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,3.9501,0.1350,-20.3954,6.3815,10.5000,0.0000,0.6440,10.8470,0.0328,4.9785,12.6957,10.7541
30.6500,0.0233,0.0000,0.1144,0.0342,0.0000,0.0000,0.0000,0.0000,0.0609,0.0000,-0.0000,0.2249,10.5911,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,3.6804,0.1348,-20.5926,6.3448,10.5000,0.0000,0.6561,10.7823,0.0330,4.8540,12.6246,10.7347
30.6600,0.0655,0.0000,0.2099,-0.0245,0.0000,0.0000,0.0000,0.0000,0.0587,0.0000,-0.0000,0.2277,10.5932,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,3.4110,0.1346,-20.7762,6.3107,10.5000,0.0000,0.6689,10.7180,0.0329,4.7248,12.5515,10.7154
30.6700,0.0234,0.0000,0.1108,0.0492,0.0000,0.0000,0.0000,0.0000,0.0554,0.0000,0.0000,0.2330,10.5943,10.5000,0.0000,1.0000,0.0000,0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,3.1420,0.1345,-20.9464,6.2794,10.5000,0.0000,0.6824,10.6530,0.0333,4.5901,12.4763,10.6959
30.6800,0.0656,0.0000,0.2065,-0.0559,0.0000,0.0000,0.0000,0.0000,0.0532,0.0000,-0.0000,0.2357,10.5963,10.5000,0.0000,1.0000,0.0000,0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,2.8732,0.1344,-21.1032,6.2507,10.5000,0.0000,0.6963,10.5886,0.0329,4.4510,12.3991,10.6766
30.6900,0.0235,0.0000,0.1073,0.0350,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.2409,10.5974,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,2.6048,0.1342,-21.2465,6.2247,10.5000,0.0000,0.7111,10.5229,0.0336,4.3063,12.3198,10.6569
30.7000,0.0658,0.0000,0.2030,-0.0254,0.0000,0.0000,0.0000,0.0000,0.0477,0.0000,-0.0000,0.2435,10.5995,10.5000,0.0000,1.0000,0.0000,0.0000,-4.8982,9.5204,10.5000,0.0000,1.0000,2.3367,0.1341,-21.3765,6.2014,10.5000,0.0000,0.7263,10.4585,0.0329,4.1574,12.2386,10.6375
30.7100,0.0236,0.0000,0.1038,0.0486,0.0000,0.0000,0.0000,0.0000,0.0445,0.0000,0.0000,0.2486,10.6005,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8982,9.5203,10.5000,0.0000,1.0000,2.0689,0.1340,-21.4930,6.1808,10.5000,0.0000,0.7424,10.3919,0.0339,4.0026,12.1553,10.6176
30.7200,0.0660,0.0000,0.1996,-0.0550,0.0000,0.0000,0.0000,0.0000,0.0422,0.0000,-0.0000,0.2512,10.6025,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,1.8015,0.1338,-21.5961,6.1628,10.5000,0.0000,0.7588,10.3277,0.0327,3.8442,12.0700,10.5983
30.7300,0.0238,0.0000,0.1003,0.0357,0.0000,0.0000,0.0000,0.0000,0.0390,0.0000,0.0000,0.2562,10.6035,10.5000,0.0000,1.0000,0.0000,0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,1.5346,0.1336,-21.6859,6.1475,10.5000,0.0000,0.7763,10.2599,0.0346,3.6791,11.9827,10.5780
30.7400,0.0662,0.0000,0.1961,-0.0265,0.0000,0.0000,0.0000,0.0000,0.0368,0.0000,-0.0000,0.2587,10.6054,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,1.2683,0.1333,-21.7624,6.1349,10.5000,0.0000,0.7937,10.1965,0.0323,3.5118,11.8933,10.5589
30.7500,0.0240,0.0000,0.0968,0.0480,0.0000,0.0000,0.0000,0.0000,0.0335,0.0000,0.0000,0.2636,10.6064,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,1.0029,0.1329,-21.8255,6.1249,10.5000,0.0000,0.8127,10.1265,0.0357,3.3360,11.8021,10.5379
30.7600,0.0664,0.0000,0.1927,-0.0543,0.0000,0.0000,0.0000,0.0000,0.0313,0.0000,-0.0000,0.2660,10.6083,10.5000,0.0000,1.0000,0.0000,0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,0.7388,0.1323,-21.8755,6.1176,10.5000,0.0000,0.8310,10.0654,0.0311,3.1603,11.7087,10.5196
30.7700,0.0242,0.0000,0.0933,0.0364,0.0000,0.0000,0.0000,0.0000,0.0280,0.0000,0.0000,0.2708,10.6093,10.5000,0.0000,1.0000,0.0000,0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,0.4772,0.1311,-21.9122,6.1128,10.5000,0.0000,1.0000,9.9920,0.0375,2.9728,11.6136,10.5000
30.7800,0.0666,0.0000,0.1893,-0.0274,0.0000,0.0000,0.0000,0.0000,0.0258,0.0000,-0.0000,0.2731,10.6111,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8983,9.5203,10.5000,0.0000,0.9953,0.2219,0.1280,-21.9358,6.1107,10.5000,0.0000,1.0000,9.9355,0.0289,2.7839,11.5164,10.5000
30.7900,0.0244,0.0000,0.0899,0.0474,0.0000,0.0000,0.0000,0.0000,0.0226,0.0000,0.0000,0.2779,10.6120,10.5000,0.0000,1.0000,0.0000,0.0000,-4.8983,9.5203,10.5000,0.0000,0.9867,0.1329,0.0446,-21.9467,6.1093,10.5000,0.0000,1.0000,9.8552,0.0413,2.5410,11.4192,10.5000
30.8000,0.0669,0.0000,0.1854,-0.0521,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,-0.0000,0.2801,10.6139,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,0.0042,0.0594,-21.9533,6.1093,10.5000,0.0000,1.0000,9.8071,0.0249,2.2979,11.3211,10.5000
30.8100,0.0249,0.0000,0.0967,0.0297,0.0000,0.0000,0.0000,0.0000,0.0172,0.0000,0.0000,0.2847,10.6149,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,0.0004,0.0068,-21.9534,6.1093,10.5000,0.0000,1.0000,9.7234,0.0432,2.0528,11.2239,10.5000
30.8200,0.0627,0.0000,0.1915,0.0103,0.0000,0.0000,0.0000,0.0000,0.0149,0.0000,-0.0000,0.2872,10.6168,10.5000,0.0000,1.0000,0.0000,0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,0.0005,0.0008,-21.9535,6.1093,10.5000,0.0000,1.0000,9.6802,0.0223,1.8097,11.1271,10.5000
30.8300,0.0210,0.0000,0.0922,0.0531,0.0000,0.0000,0.0000,0.0000,0.0115,0.0000,0.0000,0.2919,10.6177,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,0.0006,0.0001,-21.9536,6.1092,10.5000,0.0000,1.0000,9.5948,0.0435,1.5678,11.0312,10.5000
30.8400,0.0634,0.0000,0.1880,-0.0641,0.0000,0.0000,0.0000,0.0000,0.0093,0.0000,-0.0000,0.2942,10.6196,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,0.0007,0.0000,-21.9538,6.1092,10.5000,0.0000,1.0000,9.5529,0.0214,1.3280,10.9357,10.5000
30.8500,0.0213,0.0000,0.0881,0.0299,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,-0.0000,0.2989,10.6205,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,0.0007,0.0000,-21.9540,6.1092,10.5000,0.0000,1.0000,9.4664,0.0438,1.0893,10.8411,10.5000
30.8600,0.0640,0.0000,0.1838,-0.0395,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000,0.0000,0.3011,10.6223,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,0.0008,0.0000,-21.9542,6.1091,10.5000,0.0000,1.0000,9.4249,0.0210,0.8528,10.7469,10.5000
30.8700,0.0219,0.0000,0.0850,0.0429,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,-0.0000,0.3058,10.6231,10.5000,0.0000,1.0000,0.0000,0.0000,-4.8983,9.5203,10.5000,0.0000,1.0000,0.0008,0.0000,-21.9545,6.1090,10.5000,0.0000,1.0000,9.3377,0.0440,0.6173,10.6536,10.5000
30.8800,0.0641,0.0000,0.1811,-0.0592,0.0000,0.0000,0.0000,0.0019,0.0000,0.0677,0.0332,0.3078,10.6256,10.5000,0.0000,1.0000,0.0000,-0.0000,-4.8983,9.5197,10.5000,0.0000,1.0000,0.0008,-0.0000,-21.9548,6.1090,10.5000,0.0000,1.0000,9.2967,0.0207,0.3840,10.5607,10.5000
30.8900,0.0219,0.0000,0.0800,0.0370,0.0000,0.0000,0.0000,0.0000,0.0235,0.0351,-0.0504,0.3141,10.6261,10.5000,0.0000,1.0000,0.0000,0.0000,-4.9017,9.5200,10.5000,0.0000,1.0000,0.0008,0.0000,-21.9551,6.1089,10.5000,0.0000,1.0000,9.2090,0.0443,0.1517,10.4687,10.5000
30.9000,0.0652,0.0000,0.1761,-0.0367,0.0000,0.0000,0.0000,0.0000,0.0077,0.0011,0.0167,0.3152,10.6278,10.5000,0.0000,1.0000,0.0000,0.0000,-4.9000,9.5200,10.5000,0.0000,1.0000,0.0008,-0.0000,-21.9554,6.1089,10.5000,0.0000,1.0000,9.1684,0.0205,-0.1567,10.3770,10.5000
