time_s,teleport_event,speed_range,active_inner,mode,a_cmd,a_des,a_meas,u_raw,u_eff,throttle_veh_0,brake_veh_0,speed_veh_0,speed_long_veh_0,accel_long_veh_0,local_sp_veh_0
57.0700,0,low,single,throttle,2.696731,2.696731,0.862309,0.468962,0.468962,0.4690,0.0000,9.0399,9.0399,0.8600,10.0000
57.0800,0,low,single,throttle,2.690215,2.690215,0.859976,0.468854,0.468854,0.4689,0.0000,9.0484,9.0484,0.8575,10.0000
57.0900,0,low,single,throttle,2.683665,2.683665,0.857525,0.468782,0.468782,0.4688,0.0000,9.0569,9.0569,0.8551,10.0000
57.1000,0,low,single,throttle,2.677078,2.677078,0.855097,0.468676,0.468676,0.4687,0.0000,9.0654,9.0654,0.8526,10.0000
57.1100,0,low,single,throttle,2.670458,2.670458,0.852585,0.468591,0.468591,0.4686,0.0000,9.0738,9.0738,0.8500,10.0000
57.1200,0,low,single,throttle,2.663806,2.663806,0.850017,0.468513,0.468513,0.4685,0.0000,9.0823,9.0823,0.8475,10.0000
57.1300,0,low,single,throttle,2.657118,2.657118,0.847480,0.468399,0.468399,0.4684,0.0000,9.0907,9.0907,0.8448,10.0000
57.1400,0,low,single,throttle,2.650402,2.650402,0.844830,0.468321,0.468321,0.4683,0.0000,9.0990,9.0990,0.8422,10.0000
57.1500,0,low,single,throttle,2.643653,2.643653,0.842206,0.468211,0.468211,0.4682,0.0000,9.1074,9.1074,0.8395,10.0000
57.1600,0,low,single,throttle,2.636876,2.636876,0.839499,0.468123,0.468123,0.4681,0.0000,9.1157,9.1157,0.8368,10.0000
57.1700,0,low,single,throttle,2.630068,2.630068,0.836805,0.468010,0.468010,0.4680,0.0000,9.1240,9.1240,0.8341,10.0000
57.1800,0,low,single,throttle,2.623231,2.623231,0.834085,0.467892,0.467892,0.4679,0.0000,9.1323,9.1323,0.8314,10.0000
57.1900,0,low,single,throttle,2.616365,2.616365,0.831350,0.467763,0.467763,0.4678,0.0000,9.1405,9.1405,0.8284,10.0000
57.2000,0,low,single,throttle,2.609483,2.609483,0.828370,0.467737,0.467737,0.4677,0.0000,9.1487,9.1487,0.8254,10.0000
57.2100,0,low,single,throttle,2.602575,2.602575,0.825432,0.467675,0.467675,0.4677,0.0000,9.1569,9.1569,0.8225,10.0000
57.2200,0,low,single,throttle,2.595643,2.595643,0.822488,0.467600,0.467600,0.4676,0.0000,9.1650,9.1650,0.8196,10.0000
57.2300,0,low,single,throttle,2.588682,2.588682,0.819624,0.467471,0.467471,0.4675,0.0000,9.1731,9.1731,0.8168,10.0000
57.2400,0,low,single,throttle,2.581694,2.581694,0.816810,0.467302,0.467302,0.4673,0.0000,9.1812,9.1812,0.8140,10.0000
57.2500,0,low,single,throttle,2.574679,2.574679,0.813985,0.467122,0.467122,0.4671,0.0000,9.1893,9.1893,0.8111,10.0000
57.2600,0,low,single,throttle,2.567644,2.567644,0.811076,0.466966,0.466966,0.4670,0.0000,9.1973,9.1973,0.8081,10.0000
57.2700,0,low,single,throttle,2.560587,2.560587,0.808116,0.466821,0.466821,0.4668,0.0000,9.2053,9.2053,0.8051,10.0000
57.2800,0,low,single,throttle,2.553509,2.553509,0.805125,0.466676,0.466676,0.4667,0.0000,9.2132,9.2132,0.8021,10.0000
57.2900,0,low,single,throttle,2.546411,2.546411,0.802113,0.466527,0.466527,0.4665,0.0000,9.2212,9.2212,0.7990,10.0000
57.3000,0,low,single,throttle,2.539298,2.539298,0.798986,0.466421,0.466421,0.4664,0.0000,9.2291,9.2291,0.7959,10.0000
57.3100,0,low,single,throttle,2.532165,2.532165,0.795885,0.466289,0.466289,0.4663,0.0000,9.2369,9.2369,0.7928,10.0000
57.3200,0,low,single,throttle,2.525013,2.525013,0.792801,0.466136,0.466136,0.4661,0.0000,9.2448,9.2448,0.7896,10.0000
57.3300,0,low,single,throttle,2.517846,2.517846,0.789629,0.466014,0.466014,0.4660,0.0000,9.2526,9.2526,0.7865,10.0000
57.3400,0,low,single,throttle,2.510661,2.510661,0.786498,0.465859,0.465859,0.4659,0.0000,9.2604,9.2604,0.7833,10.0000
57.3500,0,low,single,throttle,2.503462,2.503462,0.783295,0.465728,0.465728,0.4657,0.0000,9.2681,9.2681,0.7801,10.0000
57.3600,0,low,single,throttle,2.496244,2.496244,0.780145,0.465560,0.465560,0.4656,0.0000,9.2758,9.2758,0.7769,10.0000
57.3700,0,low,single,throttle,2.489014,2.489014,0.776929,0.465412,0.465412,0.4654,0.0000,9.2835,9.2835,0.7737,10.0000
57.3800,0,low,single,throttle,2.481771,2.481771,0.773670,0.465274,0.465274,0.4653,0.0000,9.2911,9.2911,0.7705,10.0000
57.3900,0,low,single,throttle,2.474513,2.474513,0.770451,0.465107,0.465107,0.4651,0.0000,9.2988,9.2988,0.7672,10.0000
57.4000,0,low,single,throttle,2.467243,2.467243,0.767190,0.464950,0.464950,0.4649,0.0000,9.3063,9.3063,0.7639,10.0000
57.4100,0,low,single,throttle,2.459959,2.459959,0.763935,0.464779,0.464779,0.4648,0.0000,9.3139,9.3139,0.7606,10.0000
57.4200,0,low,single,throttle,2.452666,2.452666,0.760618,0.464629,0.464629,0.4646,0.0000,9.3214,9.3214,0.7573,10.0000
57.4300,0,low,single,throttle,2.445361,2.445361,0.757327,0.464457,0.464457,0.4645,0.0000,9.3289,9.3289,0.7540,10.0000
57.4400,0,low,single,throttle,2.438044,2.438044,0.754020,0.464284,0.464284,0.4643,0.0000,9.3363,9.3363,0.7507,10.0000
57.4500,0,low,single,throttle,2.430720,2.430720,0.750668,0.464123,0.464123,0.4641,0.0000,9.3437,9.3437,0.7473,10.0000
57.4600,0,low,single,throttle,2.423385,2.423385,0.747321,0.463952,0.463952,0.4640,0.0000,9.3511,9.3511,0.7439,10.0000
57.4700,0,low,single,throttle,2.416043,2.416043,0.743944,0.463787,0.463787,0.4638,0.0000,9.3584,9.3584,0.7405,10.0000
57.4800,0,low,single,throttle,2.408693,2.408693,0.740548,0.463623,0.463623,0.4636,0.0000,9.3657,9.3657,0.7372,10.0000
57.4900,0,low,single,throttle,2.401334,2.401334,0.737172,0.463442,0.463442,0.4634,0.0000,9.3730,9.3730,0.7338,10.0000
57.5000,0,low,single,throttle,2.393966,2.393966,0.733809,0.463247,0.463247,0.4632,0.0000,9.3803,9.3803,0.7304,10.0000
57.5100,0,low,single,throttle,2.386592,2.386592,0.730421,0.463056,0.463056,0.4631,0.0000,9.3875,9.3875,0.7270,10.0000
57.5200,0,low,single,throttle,2.379213,2.379213,0.726985,0.462882,0.462882,0.4629,0.0000,9.3946,9.3946,0.7234,10.0000
57.5300,0,low,single,throttle,2.371834,2.371834,0.723449,0.462750,0.462750,0.4627,0.0000,9.4018,9.4018,0.7198,10.0000
57.5400,0,low,single,throttle,2.364457,2.364457,0.719816,0.462660,0.462660,0.4627,0.0000,9.4089,9.4089,0.7163,10.0000
57.5500,0,low,single,throttle,2.357074,2.357074,0.716252,0.462531,0.462531,0.4625,0.0000,9.4159,9.4159,0.7128,10.0000
57.5600,0,low,single,throttle,2.349685,2.349685,0.712768,0.462359,0.462359,0.4624,0.0000,9.4230,9.4230,0.7093,10.0000
57.5700,0,low,single,throttle,2.342291,2.342291,0.709301,0.462173,0.462173,0.4622,0.0000,9.4300,9.4300,0.7059,10.0000
57.5800,0,low,single,throttle,2.334892,2.334892,0.705880,0.461959,0.461959,0.4620,0.0000,9.4369,9.4369,0.7025,10.0000
57.5900,0,low,single,throttle,2.327487,2.327487,0.702488,0.461724,0.461724,0.4617,0.0000,9.4438,9.4438,0.6990,10.0000
57.6000,0,low,single,throttle,2.320081,2.320081,0.699014,0.461524,0.461524,0.4615,0.0000,9.4507,9.4507,0.6956,10.0000
57.6100,0,low,single,throttle,2.312671,2.312671,0.695588,0.461295,0.461295,0.4613,0.0000,9.4576,9.4576,0.6921,10.0000
57.6200,0,low,single,throttle,2.305262,2.305262,0.692093,0.461095,0.461095,0.4611,0.0000,9.4644,9.4644,0.6886,10.0000
57.6300,0,low,single,throttle,2.297852,2.297852,0.688586,0.460896,0.460896,0.4609,0.0000,9.4712,9.4712,0.6850,10.0000
57.6400,0,low,single,throttle,2.290443,2.290443,0.685038,0.460712,0.460712,0.4607,0.0000,9.4779,9.4779,0.6815,10.0000
57.6500,0,low,single,throttle,2.283034,2.283034,0.681497,0.460522,0.460522,0.4605,0.0000,9.4847,9.4847,0.6779,10.0000
57.6600,0,low,single,throttle,2.275629,2.275629,0.677894,0.460358,0.460358,0.4604,0.0000,9.4913,9.4913,0.6743,10.0000
57.6700,0,low,single,throttle,2.268225,2.268225,0.674316,0.460179,0.460179,0.4602,0.0000,9.4980,9.4980,0.6707,10.0000
57.6800,0,low,single,throttle,2.260824,2.260824,0.670723,0.460005,0.460005,0.4600,0.0000,9.5046,9.5046,0.6672,10.0000
57.6900,0,low,single,throttle,2.253422,2.253422,0.667185,0.459801,0.459801,0.4598,0.0000,9.5112,9.5112,0.6636,10.0000
57.7000,0,low,single,throttle,2.246023,2.246023,0.663617,0.459609,0.459609,0.4596,0.0000,9.5177,9.5177,0.6601,10.0000
57.7100,0,low,single,throttle,2.238627,2.238627,0.660063,0.459407,0.459407,0.4594,0.0000,9.5242,9.5242,0.6565,10.0000
57.7200,0,low,single,throttle,2.231235,2.231235,0.656485,0.459215,0.459215,0.4592,0.0000,9.5306,9.5306,0.6529,10.0000
57.7300,0,low,single,throttle,2.223847,2.223847,0.652890,0.459029,0.459029,0.4590,0.0000,9.5371,9.5371,0.6494,10.0000
57.7400,0,low,single,throttle,2.216461,2.216461,0.649352,0.458813,0.458813,0.4588,0.0000,9.5435,9.5435,0.6458,10.0000
57.7500,0,low,single,throttle,2.209081,2.209081,0.645751,0.458626,0.458626,0.4586,0.0000,9.5498,9.5498,0.6422,10.0000
57.7600,0,low,single,throttle,2.201706,2.201706,0.642175,0.458425,0.458425,0.4584,0.0000,9.5561,9.5561,0.6386,10.0000
57.7700,0,low,single,throttle,2.194334,2.194334,0.638615,0.458215,0.458215,0.4582,0.0000,9.5624,9.5624,0.6350,10.0000
57.7800,0,low,single,throttle,2.186969,2.186969,0.635033,0.458014,0.458014,0.4580,0.0000,9.5687,9.5687,0.6314,10.0000
57.7900,0,low,single,throttle,2.179610,2.179610,0.631436,0.457819,0.457819,0.4578,0.0000,9.5749,9.5749,0.6279,10.0000
57.8000,0,low,single,throttle,2.172256,2.172256,0.627863,0.457612,0.457612,0.4576,0.0000,9.5811,9.5811,0.6243,10.0000
57.8100,0,low,single,throttle,2.164910,2.164910,0.624273,0.457413,0.457413,0.4574,0.0000,9.5872,9.5872,0.6207,10.0000
57.8200,0,low,single,throttle,2.157569,2.157569,0.620704,0.457202,0.457202,0.4572,0.0000,9.5933,9.5933,0.6171,10.0000
57.8300,0,low,single,throttle,2.150235,2.150235,0.617149,0.456984,0.456984,0.4570,0.0000,9.5994,9.5994,0.6135,10.0000
57.8400,0,low,single,throttle,2.142911,2.142911,0.613536,0.456794,0.456794,0.4568,0.0000,9.6054,9.6054,0.6099,10.0000
57.8500,0,low,single,throttle,2.135595,2.135595,0.609920,0.456606,0.456606,0.4566,0.0000,9.6114,9.6114,0.6063,10.0000
57.8600,0,low,single,throttle,2.128287,2.128287,0.606334,0.456403,0.456403,0.4564,0.0000,9.6174,9.6174,0.6028,10.0000
57.8700,0,low,single,throttle,2.120986,2.120986,0.602768,0.456191,0.456191,0.4562,0.0000,9.6233,9.6233,0.5992,10.0000
57.8800,0,low,single,throttle,2.113695,2.113695,0.599182,0.455989,0.455989,0.4560,0.0000,9.6292,9.6292,0.5956,10.0000
57.8900,0,low,single,throttle,2.106413,2.106413,0.595583,0.455794,0.455794,0.4558,0.0000,9.6350,9.6350,0.5920,10.0000
57.9000,0,low,single,throttle,2.099141,2.099141,0.592008,0.455588,0.455588,0.4556,0.0000,9.6408,9.6408,0.5884,10.0000
57.9100,0,low,single,throttle,2.091877,2.091877,0.588450,0.455374,0.455374,0.4554,0.0000,9.6466,9.6466,0.5848,10.0000
57.9200,0,low,single,throttle,2.084630,2.084630,0.584768,0.455222,0.455222,0.4552,0.0000,9.6524,9.6524,0.5811,10.0000
57.9300,0,low,single,throttle,2.077396,2.077396,0.581073,0.455079,0.455079,0.4551,0.0000,9.6581,9.6581,0.5775,10.0000
57.9400,0,low,single,throttle,2.070170,2.070170,0.577470,0.454893,0.454893,0.4549,0.0000,9.6638,9.6638,0.5739,10.0000
57.9500,0,low,single,throttle,2.062953,2.062953,0.573926,0.454680,0.454680,0.4547,0.0000,9.6694,9.6694,0.5704,10.0000
57.9600,0,low,single,throttle,2.055748,2.055748,0.570355,0.454483,0.454483,0.4545,0.0000,9.6750,9.6750,0.5669,10.0000
57.9700,0,low,single,throttle,2.048549,2.048549,0.566898,0.454230,0.454230,0.4542,0.0000,9.6806,9.6806,0.5634,10.0000
57.9800,0,low,single,throttle,2.041363,2.041363,0.563383,0.454008,0.454008,0.4540,0.0000,9.6861,9.6861,0.5599,10.0000
57.9900,0,low,single,throttle,2.034187,2.034187,0.559896,0.453773,0.453773,0.4538,0.0000,9.6916,9.6916,0.5564,10.0000
58.0000,0,low,single,throttle,2.027025,2.027025,0.556362,0.453563,0.453563,0.4536,0.0000,9.6971,9.6971,0.5529,10.0000
58.0100,0,low,single,throttle,2.019874,2.019874,0.552863,0.453338,0.453338,0.4533,0.0000,9.7025,9.7025,0.5493,10.0000
58.0200,0,low,single,throttle,2.012737,2.012737,0.549320,0.453136,0.453136,0.4531,0.0000,9.7079,9.7079,0.5458,10.0000
58.0300,0,low,single,throttle,2.005613,2.005613,0.545782,0.452934,0.452934,0.4529,0.0000,9.7132,9.7132,0.5422,10.0000
58.0400,0,low,single,throttle,1.998502,1.998502,0.542247,0.452734,0.452734,0.4527,0.0000,9.7186,9.7186,0.5387,10.0000
58.0500,0,low,single,throttle,1.991405,1.991405,0.538715,0.452535,0.452535,0.4525,0.0000,9.7238,9.7238,0.5352,10.0000
58.0600,0,low,single,throttle,1.984322,1.984322,0.535184,0.452339,0.452339,0.4523,0.0000,9.7291,9.7291,0.5317,10.0000
58.0700,0,low,single,throttle,1.977252,1.977252,0.531687,0.452129,0.452129,0.4521,0.0000,9.7343,9.7343,0.5282,10.0000
58.0800,0,low,single,throttle,1.970197,1.970197,0.528179,0.451927,0.451927,0.4519,0.0000,9.7395,9.7395,0.5247,10.0000
58.0900,0,low,single,throttle,1.963155,1.963155,0.524697,0.451716,0.451716,0.4517,0.0000,9.7446,9.7446,0.5213,10.0000
58.1000,0,low,single,throttle,1.956124,1.956124,0.521266,0.451484,0.451484,0.4515,0.0000,9.7498,9.7498,0.5178,10.0000
58.1100,0,low,single,throttle,1.949110,1.949110,0.517800,0.451271,0.451271,0.4513,0.0000,9.7548,9.7548,0.5143,10.0000
58.1200,0,low,single,throttle,1.942110,1.942110,0.514346,0.451056,0.451056,0.4511,0.0000,9.7599,9.7599,0.5109,10.0000
58.1300,0,low,single,throttle,1.935126,1.935126,0.510866,0.450857,0.450857,0.4509,0.0000,9.7649,9.7649,0.5074,10.0000
58.1400,0,low,single,throttle,1.928157,1.928157,0.507402,0.450654,0.450654,0.4507,0.0000,9.7699,9.7699,0.5039,10.0000
58.1500,0,low,single,throttle,1.921206,1.921206,0.503916,0.450465,0.450465,0.4505,0.0000,9.7748,9.7748,0.5004,10.0000
58.1600,0,low,single,throttle,1.914271,1.914271,0.500415,0.450289,0.450289,0.4503,0.0000,9.7797,9.7797,0.4970,10.0000
58.1700,0,low,single,throttle,1.907351,1.907351,0.496975,0.450087,0.450087,0.4501,0.0000,9.7846,9.7846,0.4936,10.0000
58.1800,0,low,single,throttle,1.900446,1.900446,0.493570,0.449872,0.449872,0.4499,0.0000,9.7894,9.7894,0.4901,10.0000
58.1900,0,low,single,throttle,1.893558,1.893558,0.490119,0.449683,0.449683,0.4497,0.0000,9.7942,9.7942,0.4867,10.0000
58.2000,0,low,single,throttle,1.886685,1.886685,0.486743,0.449463,0.449463,0.4495,0.0000,9.7990,9.7990,0.4833,10.0000
58.2100,0,low,single,throttle,1.879830,1.879830,0.483311,0.449273,0.449273,0.4493,0.0000,9.8037,9.8037,0.4799,10.0000
58.2200,0,low,single,throttle,1.872990,1.872990,0.479946,0.449056,0.449056,0.4491,0.0000,9.8084,9.8084,0.4766,10.0000
58.2300,0,low,single,throttle,1.866167,1.866167,0.476556,0.448855,0.448855,0.4489,0.0000,9.8131,9.8131,0.4732,10.0000
58.2400,0,low,single,throttle,1.859361,1.859361,0.473185,0.448650,0.448650,0.4487,0.0000,9.8177,9.8177,0.4699,10.0000
58.2500,0,low,single,throttle,1.852569,1.852569,0.469892,0.448411,0.448411,0.4484,0.0000,9.8223,9.8223,0.4665,10.0000
58.2600,0,low,single,throttle,1.845795,1.845795,0.466550,0.448201,0.448201,0.4482,0.0000,9.8269,9.8269,0.4632,10.0000
58.2700,0,low,single,throttle,1.839039,1.839039,0.463209,0.447994,0.447994,0.4480,0.0000,9.8314,9.8314,0.4599,10.0000
58.2800,0,low,single,throttle,1.832300,1.832300,0.459869,0.447792,0.447792,0.4478,0.0000,9.8360,9.8360,0.4565,10.0000
58.2900,0,low,single,throttle,1.825581,1.825581,0.456497,0.447611,0.447611,0.4476,0.0000,9.8404,9.8404,0.4531,10.0000
58.3000,0,low,single,throttle,1.818881,1.818881,0.453136,0.447429,0.447429,0.4474,0.0000,9.8449,9.8449,0.4498,10.0000
58.3100,0,low,single,throttle,1.812200,1.812200,0.449784,0.447250,0.447250,0.4472,0.0000,9.8493,9.8493,0.4465,10.0000
58.3200,0,low,single,throttle,1.805534,1.805534,0.446503,0.447040,0.447040,0.4470,0.0000,9.8536,9.8536,0.4432,10.0000
58.3300,0,low,single,throttle,1.798889,1.798889,0.443169,0.446862,0.446862,0.4469,0.0000,9.8580,9.8580,0.4399,10.0000
58.3400,0,low,single,throttle,1.792261,1.792261,0.439900,0.446658,0.446658,0.4467,0.0000,9.8623,9.8623,0.4366,10.0000
58.3500,0,low,single,throttle,1.785651,1.785651,0.436641,0.446455,0.446455,0.4465,0.0000,9.8665,9.8665,0.4334,10.0000
58.3600,0,low,single,throttle,1.779059,1.779059,0.433387,0.446254,0.446254,0.4463,0.0000,9.8708,9.8708,0.4302,10.0000
58.3700,0,low,single,throttle,1.772484,1.772484,0.430171,0.446040,0.446040,0.4460,0.0000,9.8750,9.8750,0.4269,10.0000
58.3800,0,low,single,throttle,1.765931,1.765931,0.426912,0.445853,0.445853,0.4459,0.0000,9.8792,9.8792,0.4237,10.0000
58.3900,0,low,single,throttle,1.759393,1.759393,0.423725,0.445636,0.445636,0.4456,0.0000,9.8833,9.8833,0.4205,10.0000
58.4000,0,low,single,throttle,1.752877,1.752877,0.420486,0.445450,0.445450,0.4455,0.0000,9.8874,9.8874,0.4172,10.0000
58.4100,0,low,single,throttle,1.746385,1.746385,0.417179,0.445304,0.445304,0.4453,0.0000,9.8915,9.8915,0.4138,10.0000
58.4200,0,low,single,throttle,1.739916,1.739916,0.413827,0.445186,0.445186,0.4452,0.0000,9.8956,9.8956,0.4105,10.0000
58.4300,0,low,single,throttle,1.733469,1.733469,0.410514,0.445057,0.445057,0.4451,0.0000,9.8996,9.8996,0.4074,10.0000
58.4400,0,low,single,throttle,1.727033,1.727033,0.407392,0.444841,0.444841,0.4448,0.0000,9.9036,9.9036,0.4043,10.0000
58.4500,0,low,single,throttle,1.720616,1.720616,0.404295,0.444619,0.444619,0.4446,0.0000,9.9075,9.9075,0.4012,10.0000
58.4600,0,low,single,throttle,1.714217,1.714217,0.401214,0.444395,0.444395,0.4444,0.0000,9.9114,9.9114,0.3981,10.0000
58.4700,0,low,single,throttle,1.707836,1.707836,0.398143,0.444171,0.444171,0.4442,0.0000,9.9153,9.9153,0.3951,10.0000
58.4800,0,low,single,throttle,1.701472,1.701472,0.395112,0.443933,0.443933,0.4439,0.0000,9.9192,9.9192,0.3920,10.0000
58.4900,0,low,single,throttle,1.695128,1.695128,0.392041,0.443720,0.443720,0.4437,0.0000,9.9230,9.9230,0.3890,10.0000
58.5000,0,low,single,throttle,1.688804,1.688804,0.388976,0.443510,0.443510,0.4435,0.0000,9.9268,9.9268,0.3859,10.0000
58.5100,0,low,single,throttle,1.682500,1.682500,0.385916,0.443304,0.443304,0.4433,0.0000,9.9306,9.9306,0.3829,10.0000
58.5200,0,low,single,throttle,1.676216,1.676216,0.382859,0.443102,0.443102,0.4431,0.0000,9.9343,9.9343,0.3797,10.0000
58.5300,0,low,single,throttle,1.669955,1.669955,0.379737,0.442938,0.442938,0.4429,0.0000,9.9380,9.9380,0.3766,10.0000
58.5400,0,low,single,throttle,1.663716,1.663716,0.376606,0.442785,0.442785,0.4428,0.0000,9.9417,9.9417,0.3735,10.0000
58.5500,0,low,single,throttle,1.657499,1.657499,0.373503,0.442626,0.442626,0.4426,0.0000,9.9454,9.9454,0.3705,10.0000
58.5600,0,low,single,throttle,1.651297,1.651297,0.370518,0.442417,0.442417,0.4424,0.0000,9.9490,9.9490,0.3675,10.0000
58.5700,0,low,single,throttle,1.645116,1.645116,0.367509,0.442225,0.442225,0.4422,0.0000,9.9526,9.9526,0.3645,10.0000
58.5800,0,low,single,throttle,1.638956,1.638956,0.364519,0.442030,0.442030,0.4420,0.0000,9.9561,9.9561,0.3615,10.0000
58.5900,0,low,single,throttle,1.632815,1.632815,0.361541,0.441836,0.441836,0.4418,0.0000,9.9597,9.9597,0.3586,10.0000
58.6000,0,low,single,throttle,1.626695,1.626695,0.358570,0.441645,0.441645,0.4416,0.0000,9.9632,9.9632,0.3556,10.0000
58.6100,0,low,single,throttle,1.620596,1.620596,0.355604,0.441459,0.441459,0.4415,0.0000,9.9666,9.9666,0.3526,10.0000
58.6200,0,low,single,throttle,1.614518,1.614518,0.352642,0.441277,0.441277,0.4413,0.0000,9.9701,9.9701,0.3497,10.0000
58.6300,0,low,single,throttle,1.608459,1.608459,0.349715,0.441085,0.441085,0.4411,0.0000,9.9735,9.9735,0.3467,10.0000
58.6400,0,low,single,throttle,1.602424,1.602424,0.346744,0.440921,0.440921,0.4409,0.0000,9.9769,9.9769,0.3438,10.0000
58.6500,0,low,single,throttle,1.596407,1.596407,0.343845,0.440729,0.440729,0.4407,0.0000,9.9802,9.9802,0.3409,10.0000
58.6600,0,low,single,throttle,1.590412,1.590412,0.340926,0.440553,0.440553,0.4406,0.0000,9.9836,9.9836,0.3380,10.0000
58.6700,0,low,single,throttle,1.584438,1.584438,0.338028,0.440375,0.440375,0.4404,0.0000,9.9869,9.9869,0.3352,10.0000
58.6800,0,low,single,throttle,1.578483,1.578483,0.335175,0.440180,0.440180,0.4402,0.0000,9.9901,9.9901,0.3323,10.0000
58.6900,0,low,single,throttle,1.572551,1.572551,0.332287,0.440011,0.440011,0.4400,0.0000,9.9934,9.9934,0.3295,10.0000
58.7000,0,low,single,throttle,1.566637,1.566637,0.329475,0.439811,0.439811,0.4398,0.0000,9.9966,9.9966,0.3267,10.0000
58.7100,0,low,single,throttle,1.560743,1.560743,0.326679,0.439610,0.439610,0.4396,0.0000,9.9998,9.9998,0.3239,10.0000
58.7200,0,low,single,throttle,1.554867,1.554867,0.323927,0.439393,0.439393,0.4394,0.0000,10.0029,10.0029,0.3211,10.0000
58.7300,0,low,single,throttle,1.549014,1.549014,0.321136,0.439202,0.439202,0.4392,0.0000,10.0061,10.0061,0.3183,10.0000
58.7400,0,low,single,throttle,1.543183,1.543183,0.318322,0.439030,0.439030,0.4390,0.0000,10.0092,10.0092,0.3155,10.0000
58.7500,0,low,single,throttle,1.537374,1.537374,0.315524,0.438856,0.438856,0.4389,0.0000,10.0122,10.0122,0.3127,10.0000
58.7600,0,low,single,throttle,1.531589,1.531589,0.312671,0.438717,0.438717,0.4387,0.0000,10.0153,10.0153,0.3099,10.0000
58.7700,0,low,single,throttle,1.525824,1.525824,0.309881,0.438554,0.438554,0.4386,0.0000,10.0183,10.0183,0.3071,10.0000
58.7800,0,low,single,throttle,1.520081,1.520081,0.307100,0.438395,0.438395,0.4384,0.0000,10.0213,10.0213,0.3043,10.0000
58.7900,0,low,single,throttle,1.514362,1.514362,0.304291,0.438257,0.438257,0.4383,0.0000,10.0243,10.0243,0.3016,10.0000
58.8000,0,low,single,throttle,1.508660,1.508660,0.301598,0.438070,0.438070,0.4381,0.0000,10.0272,10.0272,0.2988,10.0000
58.8100,0,low,single,throttle,1.502982,1.502982,0.298845,0.437919,0.437919,0.4379,0.0000,10.0301,10.0301,0.2962,10.0000
58.8200,0,low,single,throttle,1.497322,1.497322,0.296189,0.437728,0.437728,0.4377,0.0000,10.0330,10.0330,0.2935,10.0000
58.8300,0,low,single,throttle,1.491684,1.491684,0.293527,0.437547,0.437547,0.4375,0.0000,10.0359,10.0359,0.2909,10.0000
58.8400,0,low,single,throttle,1.486067,1.486067,0.290863,0.437375,0.437375,0.4374,0.0000,10.0387,10.0387,0.2882,10.0000
58.8500,0,low,single,throttle,1.480470,1.480470,0.288229,0.437194,0.437194,0.4372,0.0000,10.0415,10.0415,0.2856,10.0000
58.8600,0,low,single,throttle,1.474895,1.474895,0.285583,0.437027,0.437027,0.4370,0.0000,10.0443,10.0443,0.2830,10.0000
58.8700,0,low,single,throttle,1.469339,1.469339,0.282995,0.436838,0.436838,0.4368,0.0000,10.0470,10.0470,0.2803,10.0000
58.8800,0,low,single,throttle,1.463808,1.463808,0.280345,0.436687,0.436687,0.4367,0.0000,10.0498,10.0498,0.2778,10.0000
58.8900,0,low,single,throttle,1.458296,1.458296,0.277755,0.436514,0.436514,0.4365,0.0000,10.0525,10.0525,0.2751,10.0000
58.9000,0,low,single,throttle,1.452808,1.452808,0.275136,0.436361,0.436361,0.4364,0.0000,10.0552,10.0552,0.2726,10.0000
58.9100,0,low,single,throttle,1.447337,1.447337,0.272600,0.436177,0.436177,0.4362,0.0000,10.0578,10.0578,0.2700,10.0000
58.9200,0,low,single,throttle,1.441890,1.441890,0.270017,0.436022,0.436022,0.4360,0.0000,10.0604,10.0604,0.2675,10.0000
58.9300,0,low,single,throttle,1.436463,1.436463,0.267470,0.435857,0.435857,0.4359,0.0000,10.0630,10.0630,0.2649,10.0000
58.9400,0,low,single,throttle,1.431059,1.431059,0.264913,0.435704,0.435704,0.4357,0.0000,10.0656,10.0656,0.2624,10.0000
58.9500,0,low,single,throttle,1.425676,1.425676,0.262383,0.435545,0.435545,0.4355,0.0000,10.0682,10.0682,0.2599,10.0000
58.9600,0,low,single,throttle,1.420314,1.420314,0.259871,0.435385,0.435385,0.4354,0.0000,10.0707,10.0707,0.2574,10.0000
58.9700,0,low,single,throttle,1.414971,1.414971,0.257404,0.435210,0.435210,0.4352,0.0000,10.0732,10.0732,0.2550,10.0000
58.9800,0,low,single,throttle,1.409648,1.409648,0.254965,0.435029,0.435029,0.4350,0.0000,10.0757,10.0757,0.2525,10.0000
58.9900,0,low,single,throttle,1.404349,1.404349,0.252479,0.434877,0.434877,0.4349,0.0000,10.0781,10.0781,0.2500,10.0000
59.0000,0,low,single,throttle,1.399070,1.399070,0.250029,0.434716,0.434716,0.4347,0.0000,10.0806,10.0806,0.2476,10.0000
59.0100,0,low,single,throttle,1.393811,1.393811,0.247602,0.434550,0.434550,0.4346,0.0000,10.0830,10.0830,0.2452,10.0000
59.0200,0,low,single,throttle,1.388575,1.388575,0.245156,0.434401,0.434401,0.4344,0.0000,10.0853,10.0853,0.2427,10.0000
59.0300,0,low,single,throttle,1.383360,1.383360,0.242732,0.434248,0.434248,0.4342,0.0000,10.0877,10.0877,0.2403,10.0000
59.0400,0,low,single,throttle,1.378167,1.378167,0.240322,0.434097,0.434097,0.4341,0.0000,10.0900,10.0900,0.2380,10.0000
