sim_time_s,bin,target_speed_mps,mode,cmd,speed_mps,actor_long_accel_mps2
129.526185,mid,16.0000,brake,0.0050,13.610138,-5.490789
129.536185,mid,16.0000,brake,0.0050,13.555581,-5.478492
129.546185,mid,16.0000,brake,0.0050,13.501162,-5.465693
129.556185,mid,16.0000,brake,0.0050,13.446886,-5.452366
129.566185,mid,16.0000,brake,0.0050,13.392757,-5.438530
129.576185,mid,16.0000,brake,0.0050,13.338780,-5.424230
129.586185,mid,16.0000,brake,0.0050,13.284960,-5.409460
129.596185,mid,16.0000,brake,0.0050,13.231309,-5.393952
129.606185,mid,16.0000,brake,0.0050,13.177820,-5.378164
129.616185,mid,16.0000,brake,0.0050,13.124498,-5.362093
129.626185,mid,16.0000,brake,0.0050,13.071343,-5.345773
129.636185,mid,16.0000,brake,0.0050,13.018358,-5.329223
129.646185,mid,16.0000,brake,0.0050,12.965545,-5.312457
129.656185,mid,16.0000,brake,0.0050,12.912904,-5.295518
129.666185,mid,16.0000,brake,0.0050,12.860452,-5.277899
129.676185,mid,16.0000,brake,0.0050,12.808178,-5.260237
129.686185,mid,16.0000,brake,0.0050,12.756081,-5.242549
129.696185,mid,16.0000,brake,0.0050,12.704164,-5.224743
129.706185,mid,16.0000,brake,0.0050,12.652428,-5.206861
129.716185,mid,16.0000,brake,0.0050,12.600870,-5.188962
129.726185,mid,16.0000,brake,0.0050,12.549496,-5.170919
129.736185,mid,16.0000,brake,0.0050,12.498316,-5.152415
129.746185,mid,16.0000,brake,0.0050,12.447320,-5.133912
129.756185,mid,16.0000,brake,0.0050,12.396508,-5.115476
129.766185,mid,16.0000,brake,0.0050,12.345878,-5.097084
129.776185,mid,16.0000,brake,0.0050,12.295434,-5.078654
129.786185,mid,16.0000,brake,0.0050,12.245178,-5.060098
129.796185,mid,16.0000,brake,0.0050,12.195103,-5.041662
129.806185,mid,16.0000,brake,0.0050,12.145215,-5.023169
129.816185,mid,16.0000,brake,0.0050,12.095521,-5.004340
129.826185,mid,16.0000,brake,0.0050,12.046015,-4.985558
129.836185,mid,16.0000,brake,0.0050,11.996692,-4.966908
129.846185,mid,16.0000,brake,0.0050,11.947552,-4.948377
129.856185,mid,16.0000,brake,0.0050,11.898595,-4.929956
129.866185,mid,16.0000,brake,0.0050,11.849826,-4.911374
129.876185,mid,16.0000,brake,0.0050,11.801241,-4.892853
129.886185,mid,16.0000,brake,0.0050,11.752840,-4.874406
129.896185,mid,16.0000,brake,0.0050,11.704634,-4.855572
129.906185,mid,16.0000,brake,0.0050,11.656610,-4.836955
129.916185,mid,16.0000,brake,0.0050,11.608770,-4.818412
129.926185,mid,16.0000,brake,0.0050,11.561109,-4.800117
129.936185,mid,16.0000,brake,0.0050,11.513629,-4.781883
129.946185,mid,16.0000,brake,0.0050,11.466332,-4.763589
129.956185,mid,16.0000,brake,0.0050,11.419218,-4.745356
129.966185,mid,16.0000,brake,0.0050,11.372281,-4.727262
129.976185,mid,16.0000,brake,0.0050,11.325531,-4.708959
129.986185,mid,16.0000,brake,0.0050,11.278966,-4.690587
129.996185,mid,16.0000,brake,0.0050,11.232582,-4.672336
130.006185,mid,16.0000,brake,0.0050,11.186375,-4.654265
130.016185,mid,16.0000,brake,0.0050,11.140348,-4.636210
130.026185,mid,16.0000,brake,0.0050,11.094497,-4.618332
130.036185,mid,16.0000,brake,0.0050,11.048823,-4.600503
130.046185,mid,16.0000,brake,0.0050,11.003326,-4.582706
130.056185,mid,16.0000,brake,0.0050,10.958004,-4.565029
130.066185,mid,16.0000,brake,0.0050,10.912859,-4.547365
130.076185,mid,16.0000,brake,0.0050,10.867899,-4.529374
130.086185,mid,16.0000,brake,0.0050,10.823115,-4.511538
130.096185,mid,16.0000,brake,0.0050,10.778505,-4.493836
130.106185,mid,16.0000,brake,0.0050,10.734067,-4.476322
130.116185,mid,16.0000,brake,0.0050,10.689803,-4.458862
130.126185,mid,16.0000,brake,0.0050,10.645710,-4.441505
130.136185,mid,16.0000,brake,0.0050,10.601790,-4.424182
130.146185,mid,16.0000,brake,0.0050,10.558041,-4.406947
130.156185,mid,16.0000,brake,0.0050,10.514462,-4.389769
130.166185,mid,16.0000,brake,0.0050,10.471052,-4.372696
130.176185,mid,16.0000,brake,0.0050,10.427823,-4.355256
130.186185,mid,16.0000,brake,0.0050,10.384763,-4.338012
130.196185,mid,16.0000,brake,0.0050,10.341872,-4.320895
130.206185,mid,16.0000,brake,0.0050,10.299148,-4.303928
130.216185,mid,16.0000,brake,0.0050,10.256592,-4.287025
130.226185,mid,16.0000,brake,0.0050,10.214201,-4.270230
130.236185,mid,16.0000,brake,0.0050,10.171976,-4.253538
130.246185,mid,16.0000,brake,0.0050,10.129917,-4.236848
130.256185,mid,16.0000,brake,0.0050,10.088028,-4.220091
130.266185,mid,16.0000,brake,0.0050,10.046303,-4.203424
130.276185,mid,16.0000,brake,0.0050,10.004742,-4.186849
130.286185,mid,16.0000,brake,0.0050,9.963344,-4.170401
130.296185,mid,16.0000,brake,0.0050,9.922107,-4.154036
130.306185,mid,16.0000,brake,0.0050,9.881035,-4.137657
130.316185,mid,16.0000,brake,0.0050,9.840128,-4.121203
130.326185,mid,16.0000,brake,0.0050,9.799383,-4.104867
130.336185,mid,16.0000,brake,0.0050,9.758798,-4.088640
130.346185,mid,16.0000,brake,0.0050,9.718372,-4.072519
130.356185,mid,16.0000,brake,0.0050,9.678106,-4.056433
130.366185,mid,16.0000,brake,0.0050,9.637998,-4.040469
130.376185,mid,16.0000,brake,0.0050,9.598054,-4.024351
130.386185,mid,16.0000,brake,0.0050,9.558267,-4.008367
130.396185,mid,16.0000,brake,0.0050,9.518638,-3.992470
130.406185,mid,16.0000,brake,0.0050,9.479164,-3.976696
130.416185,mid,16.0000,brake,0.0050,9.439846,-3.960969
130.426185,mid,16.0000,brake,0.0050,9.400683,-3.945339
130.436185,mid,16.0000,brake,0.0050,9.361679,-3.929605
130.446185,mid,16.0000,brake,0.0050,9.322831,-3.913937
130.456185,mid,16.0000,brake,0.0050,9.284137,-3.898346
130.466185,mid,16.0000,brake,0.0050,9.245595,-3.882871
130.476185,mid,16.0000,brake,0.0050,9.207207,-3.867471
130.486185,mid,16.0000,brake,0.0050,9.168968,-3.852221
130.496185,mid,16.0000,brake,0.0050,9.130881,-3.836968
