time_s,segment_range,active_range_carla,active_range_model,setpoint_carla_mps,setpoint_model_mps,speed_carla_mps,speed_model_mps,throttle_carla,throttle_model,brake_carla,brake_model,u_carla,u_model
2.1900,low,low,low,0.0000,0.0000,0.0000,3.3890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2000,low,low,low,0.0000,0.0000,0.0000,3.3751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2100,low,low,low,0.0000,0.0000,0.0000,3.3612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2200,low,low,low,0.0000,0.0000,0.0000,3.3473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2300,low,low,low,0.0000,0.0000,0.0000,3.3335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2400,low,low,low,0.0000,0.0000,0.0000,3.3198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2500,low,low,low,0.0000,0.0000,0.0000,3.3060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2600,low,low,low,0.0000,0.0000,0.0000,3.2924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2700,low,low,low,0.0000,0.0000,0.0000,3.2787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2800,low,low,low,0.0000,0.0000,0.0000,3.2652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2900,low,low,low,0.0000,0.0000,0.0000,3.2516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3000,low,low,low,0.0000,0.0000,0.0000,3.2381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3100,low,low,low,0.0000,0.0000,0.0000,3.2247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3200,low,low,low,0.0000,0.0000,0.0000,3.2113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3300,low,low,low,0.0000,0.0000,0.0000,3.1979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3400,low,low,low,0.0000,0.0000,0.0000,3.1846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3500,low,low,low,0.0000,0.0000,0.0000,3.1713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3600,low,low,low,0.0000,0.0000,0.0000,3.1581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3700,low,low,low,0.0000,0.0000,0.0000,3.1449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3800,low,low,low,0.0000,0.0000,0.0000,3.1317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3900,low,low,low,0.0000,0.0000,0.0000,3.1186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4000,low,low,low,0.0000,0.0000,0.0000,3.1056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4100,low,low,low,0.0000,0.0000,0.0000,3.0925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4200,low,low,low,0.0000,0.0000,0.0000,3.0796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4300,low,low,low,0.0000,0.0000,0.0000,3.0666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4400,low,low,low,0.0000,0.0000,0.0000,3.0537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4500,low,low,low,0.0000,0.0000,0.0000,3.0409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4600,low,low,low,0.0000,0.0000,0.0000,3.0280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4700,low,low,low,0.0000,0.0000,0.0000,3.0153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4800,low,low,low,0.0000,0.0000,0.0000,3.0025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4900,low,low,low,0.0000,0.0000,0.0000,2.9898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.5000,low,low,low,0.0000,0.0000,0.0000,2.9772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.5100,low,low,low,0.0000,0.0000,0.0000,2.9646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.5200,low,low,low,0.0000,0.0000,0.0000,2.9520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.5300,low,low,low,0.0000,0.0000,0.0000,2.9395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.5400,low,low,low,0.0000,0.0000,0.0000,2.9270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.5500,low,low,low,0.0000,0.0000,0.0000,2.9145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.5600,low,low,low,0.0000,0.0000,0.0000,2.9021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.5700,low,low,low,0.0000,0.0000,0.0000,2.8898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.5800,low,low,low,0.0000,0.0000,0.0000,2.8774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.5900,low,low,low,0.0000,0.0000,0.0000,2.8652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.6000,low,low,low,0.0000,0.0000,0.0000,2.8529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.6100,low,low,low,0.0000,0.0000,0.0000,2.8407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.6200,low,low,low,0.0000,0.0000,0.0000,2.8285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.6300,low,low,low,0.0000,0.0000,0.0000,2.8164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.6400,low,low,low,0.0000,0.0000,0.0000,2.8043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.6500,low,low,low,0.0000,0.0000,0.0000,2.7923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.6600,low,low,low,0.0000,0.0000,0.0000,2.7802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.6700,low,low,low,0.0000,0.0000,0.0000,2.7683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.6800,low,low,low,0.0000,0.0000,0.0000,2.7563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.6900,low,low,low,0.0000,0.0000,0.0000,2.7444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.7000,low,low,low,0.0000,0.0000,0.0000,2.7326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.7100,low,low,low,0.0000,0.0000,0.0000,2.7207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.7200,low,low,low,0.0000,0.0000,0.0000,2.7090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.7300,low,low,low,0.0000,0.0000,0.0000,2.6972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.7400,low,low,low,0.0000,0.0000,0.0000,2.6855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.7500,low,low,low,0.0000,0.0000,0.0000,2.6738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.7600,low,low,low,0.0000,0.0000,0.0000,2.6622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.7700,low,low,low,0.0000,0.0000,0.0000,2.6506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.7800,low,low,low,0.0000,0.0000,0.0000,2.6390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.7900,low,low,low,0.0000,0.0000,0.0000,2.6275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.8000,low,low,low,0.0000,0.0000,0.0000,2.6160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.8100,low,low,low,0.0000,0.0000,0.0000,2.6046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.8200,low,low,low,0.0000,0.0000,0.0000,2.5932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.8300,low,low,low,0.0000,0.0000,0.0000,2.5818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.8400,low,low,low,0.0000,0.0000,0.0000,2.5705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.8500,low,low,low,0.0000,0.0000,0.0000,2.5592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.8600,low,low,low,0.0000,0.0000,0.0000,2.5479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.8700,low,low,low,0.0000,0.0000,0.0000,2.5367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.8800,low,low,low,0.0000,0.0000,0.0000,2.5255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.8900,low,low,low,0.0000,0.0000,0.0000,2.5143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.9000,low,low,low,0.0000,0.0000,0.0000,2.5032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.9100,low,low,low,0.0000,0.0000,0.0000,2.4921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.9200,low,low,low,0.0000,0.0000,0.0000,2.4811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.9300,low,low,low,0.0000,0.0000,0.0000,2.4701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.9400,low,low,low,0.0000,0.0000,0.0000,2.4591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.9500,low,low,low,0.0000,0.0000,0.0000,2.4482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.9600,low,low,low,0.0000,0.0000,0.0000,2.4373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.9700,low,low,low,0.0000,0.0000,0.0000,2.4264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.9800,low,low,low,0.0000,0.0000,0.0000,2.4156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.9900,low,low,low,0.0000,0.0000,0.0000,2.4048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.0000,low,low,low,0.0000,0.0000,0.0000,2.3940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.0100,low,low,low,0.0000,0.0000,0.0000,2.3833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.0200,low,low,low,0.0000,0.0000,0.0000,2.3726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.0300,low,low,low,0.0000,0.0000,0.0000,2.3619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.0400,low,low,low,0.0000,0.0000,0.0000,2.3513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.0500,low,low,low,0.0000,0.0000,0.0000,2.3407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.0600,low,low,low,0.0000,0.0000,0.0000,2.3301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.0700,low,low,low,0.0000,0.0000,0.0000,2.3196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.0800,low,low,low,0.0000,0.0000,0.0000,2.3091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.0900,low,low,low,0.0000,0.0000,0.0000,2.2986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.1000,low,low,low,0.0000,0.0000,0.0000,2.2882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.1100,low,low,low,0.0000,0.0000,0.0000,2.2778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.1200,low,low,low,0.0000,0.0000,0.0000,2.2675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.1300,low,low,low,0.0000,0.0000,0.0000,2.2571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.1400,low,low,low,0.0000,0.0000,0.0000,2.2469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.1500,low,low,low,0.0000,0.0000,0.0000,2.2366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.1600,low,low,low,0.0000,0.0000,0.0000,2.2264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.1700,low,low,low,0.0000,0.0000,0.0000,2.2162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.1800,low,low,low,0.0000,0.0000,0.0000,2.2060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.1900,low,low,low,0.0000,0.0000,0.0000,2.1959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.2000,low,low,low,0.0000,0.0000,0.0000,2.1858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.2100,low,low,low,0.0000,0.0000,0.0000,2.1757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.2200,low,low,low,0.0000,0.0000,0.0000,2.1657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.2300,low,low,low,0.0000,0.0000,0.0000,2.1557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.2400,low,low,low,0.0000,0.0000,0.0000,2.1458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.2500,low,low,low,0.0000,0.0000,0.0000,2.1358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.2600,low,low,low,0.0000,0.0000,0.0000,2.1259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.2700,low,low,low,0.0000,0.0000,0.0000,2.1161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.2800,low,low,low,0.0000,0.0000,0.0000,2.1062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.2900,low,low,low,0.0000,0.0000,0.0000,2.0964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.3000,low,low,low,0.0000,0.0000,0.0000,2.0866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.3100,low,low,low,0.0000,0.0000,0.0000,2.0769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.3200,low,low,low,0.0000,0.0000,0.0000,2.0672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.3300,low,low,low,0.0000,0.0000,0.0000,2.0575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.3400,low,low,low,0.0000,0.0000,0.0000,2.0479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.3500,low,low,low,0.0000,0.0000,0.0000,2.0383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.3600,low,low,low,0.0000,0.0000,0.0000,2.0287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.3700,low,low,low,0.0000,0.0000,0.0000,2.0191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.3800,low,low,low,0.0000,0.0000,0.0000,2.0096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.3900,low,low,low,0.0000,0.0000,0.0000,2.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.4000,low,low,low,0.0000,0.0000,0.0000,1.9906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.4100,low,low,low,0.0000,0.0000,0.0000,1.9812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.4200,low,low,low,0.0000,0.0000,0.0000,1.9718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.4300,low,low,low,0.0000,0.0000,0.0000,1.9624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.4400,low,low,low,0.0000,0.0000,0.0000,1.9531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.4500,low,low,low,0.0000,0.0000,0.0000,1.9438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.4600,low,low,low,0.0000,0.0000,0.0000,1.9345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.4700,low,low,low,0.0000,0.0000,0.0000,1.9252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.4800,low,low,low,0.0000,0.0000,0.0000,1.9160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.4900,low,low,low,0.0000,0.0000,0.0000,1.9068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.5000,low,low,low,0.0000,0.0000,0.0000,1.8977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.5100,low,low,low,0.0000,0.0000,0.0000,1.8885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.5200,low,low,low,0.0000,0.0000,0.0000,1.8794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.5300,low,low,low,0.0000,0.0000,0.0000,1.8704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.5400,low,low,low,0.0000,0.0000,0.0000,1.8613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.5500,low,low,low,0.0000,0.0000,0.0000,1.8523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.5600,low,low,low,0.0000,0.0000,0.0000,1.8433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.5700,low,low,low,0.0000,0.0000,0.0000,1.8344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.5800,low,low,low,0.0000,0.0000,0.0000,1.8254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.5900,low,low,low,0.0000,0.0000,0.0000,1.8165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.6000,low,low,low,0.0000,0.0000,0.0000,1.8077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.6100,low,low,low,0.0000,0.0000,0.0000,1.7988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.6200,low,low,low,0.0000,0.0000,0.0000,1.7900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.6300,low,low,low,0.0000,0.0000,0.0000,1.7812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.6400,low,low,low,0.0000,0.0000,0.0000,1.7725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.6500,low,low,low,0.0000,0.0000,0.0000,1.7637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.6600,low,low,low,0.0000,0.0000,0.0000,1.7550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.6700,low,low,low,0.0000,0.0000,0.0000,1.7464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.6800,low,low,low,0.0000,0.0000,0.0000,1.7377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.6900,low,low,low,0.0000,0.0000,0.0000,1.7291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.7000,low,low,low,0.0000,0.0000,0.0000,1.7205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.7100,low,low,low,0.0000,0.0000,0.0000,1.7119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.7200,low,low,low,0.0000,0.0000,0.0000,1.7034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.7300,low,low,low,0.0000,0.0000,0.0000,1.6949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.7400,low,low,low,0.0000,0.0000,0.0000,1.6864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.7500,low,low,low,0.0000,0.0000,0.0000,1.6780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.7600,low,low,low,0.0000,0.0000,0.0000,1.6695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.7700,low,low,low,0.0000,0.0000,0.0000,1.6612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.7800,low,low,low,0.0000,0.0000,0.0000,1.6528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.7900,low,low,low,0.0000,0.0000,0.0000,1.6444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.8000,low,low,low,0.0000,0.0000,0.0000,1.6361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.8100,low,low,low,0.0000,0.0000,0.0000,1.6278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.8200,low,low,low,0.0000,0.0000,0.0000,1.6196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.8300,low,low,low,0.0000,0.0000,0.0000,1.6113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.8400,low,low,low,0.0000,0.0000,0.0000,1.6031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.8500,low,low,low,0.0000,0.0000,0.0000,1.5949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.8600,low,low,low,0.0000,0.0000,0.0000,1.5868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.8700,low,low,low,0.0000,0.0000,0.0000,1.5787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.8800,low,low,low,0.0000,0.0000,0.0000,1.5705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.8900,low,low,low,0.0000,0.0000,0.0000,1.5625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.9000,low,low,low,0.0000,0.0000,0.0000,1.5544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.9100,low,low,low,0.0000,0.0000,0.0000,1.5464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.9200,low,low,low,0.0000,0.0000,0.0000,1.5384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.9300,low,low,low,0.0000,0.0000,0.0000,1.5304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.9400,low,low,low,0.0000,0.0000,0.0000,1.5225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.9500,low,low,low,0.0000,0.0000,0.0000,1.5145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.9600,low,low,low,0.0000,0.0000,0.0000,1.5066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.9700,low,low,low,0.0000,0.0000,0.0000,1.4988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.9800,low,low,low,0.0000,0.0000,0.0000,1.4909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.9900,low,low,low,0.0000,0.0000,0.0000,1.4831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.0000,low,low,low,0.0000,0.0000,0.0000,1.4753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.0100,low,low,low,0.0000,0.0000,0.0000,1.4675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.0200,low,low,low,0.0000,0.0000,0.0000,1.4598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.0300,low,low,low,0.0000,0.0000,0.0000,1.4521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.0400,low,low,low,0.0000,0.0000,0.0000,1.4444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.0500,low,low,low,0.0000,0.0000,0.0000,1.4367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.0600,low,low,low,0.0000,0.0000,0.0000,1.4290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.0700,low,low,low,0.0000,0.0000,0.0000,1.4214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.0800,low,low,low,0.0000,0.0000,0.0000,1.4138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.0900,low,low,low,0.0000,0.0000,0.0000,1.4063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.1000,low,low,low,0.0000,0.0000,0.0000,1.3987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.1100,low,low,low,0.0000,0.0000,0.0000,1.3912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.1200,low,low,low,0.0000,0.0000,0.0000,1.3837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.1300,low,low,low,0.0000,0.0000,0.0000,1.3762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.1400,low,low,low,0.0000,0.0000,0.0000,1.3687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.1500,low,low,low,0.0000,0.0000,0.0000,1.3613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.1600,low,low,low,0.0000,0.0000,0.0000,1.3539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.1700,low,low,low,0.0000,0.0000,0.0000,1.3465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.1800,low,low,low,0.0000,0.0000,0.0000,1.3392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.1900,low,low,low,0.0000,0.0000,0.0000,1.3318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.2000,low,low,low,0.0000,0.0000,0.0000,1.3245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.2100,low,low,low,0.0000,0.0000,0.0000,1.3173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.2200,low,low,low,0.0000,0.0000,0.0000,1.3100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.2300,low,low,low,0.0000,0.0000,0.0000,1.3027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.2400,low,low,low,0.0000,0.0000,0.0000,1.2955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.2500,low,low,low,0.0000,0.0000,0.0000,1.2883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.2600,low,low,low,0.0000,0.0000,0.0000,1.2812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.2700,low,low,low,0.0000,0.0000,0.0000,1.2740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.2800,low,low,low,0.0000,0.0000,0.0000,1.2669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.2900,low,low,low,0.0000,0.0000,0.0000,1.2598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.3000,low,low,low,0.0000,0.0000,0.0000,1.2527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.3100,low,low,low,0.0000,0.0000,0.0000,1.2457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.3200,low,low,low,0.0000,0.0000,0.0000,1.2386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.3300,low,low,low,0.0000,0.0000,0.0000,1.2316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.3400,low,low,low,0.0000,0.0000,0.0000,1.2246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.3500,low,low,low,0.0000,0.0000,0.0000,1.2177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.3600,low,low,low,0.0000,0.0000,0.0000,1.2107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.3700,low,low,low,0.0000,0.0000,0.0000,1.2038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.3800,low,low,low,0.0000,0.0000,0.0000,1.1969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.3900,low,low,low,0.0000,0.0000,0.0000,1.1900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.4000,low,low,low,0.0000,0.0000,0.0000,1.1832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
