time_s,throttle,setpoint,brake,speed_m_s,accel_x,accel_y,accel_z
3.3100,0.8151,22.2200,0.0000,19.4133,-3.9021,-0.0221,0.0164
3.3200,0.8130,22.2200,0.0000,19.4519,-3.8639,-0.0223,0.0340
3.3300,0.8108,22.2200,0.0000,19.4902,-3.8256,-0.0238,0.0308
3.3400,0.8087,22.2200,0.0000,19.5281,-3.7872,-0.0242,0.0272
3.3500,0.8066,22.2200,0.0000,19.5655,-3.7489,-0.0243,0.0216
3.3600,0.8046,22.2200,0.0000,19.6027,-3.7107,-0.0240,0.0232
3.3700,0.8025,22.2200,0.0000,19.6394,-3.6726,-0.0236,0.0166
3.3800,0.8004,22.2200,0.0000,19.6757,-3.6339,-0.0255,0.0506
3.3900,0.7984,22.2200,0.0000,19.7117,-3.5955,-0.0220,0.0440
3.4000,0.7964,22.2200,0.0000,19.7473,-3.5576,-0.0193,0.0411
3.4100,0.7943,22.2200,0.0000,19.7825,-3.5200,-0.0177,0.0311
3.4200,0.7923,22.2200,0.0000,19.8173,-3.4824,-0.0166,0.0297
3.4300,0.7904,22.2200,0.0000,19.8517,-3.4451,-0.0161,0.0218
3.4400,0.7884,22.2200,0.0000,19.8858,-3.4081,-0.0155,0.0213
3.4500,0.7864,22.2200,0.0000,19.9195,-3.3707,-0.0152,0.0173
3.4600,0.7845,22.2200,0.0000,19.9529,-3.3339,-0.0150,0.0095
3.4700,0.7825,22.2200,0.0000,19.9859,-3.2993,-0.0148,0.0126
3.4800,0.7806,22.2200,0.0000,20.0185,-3.2623,-0.0147,0.0113
3.4900,0.7787,22.2200,0.0000,20.0507,-3.2259,-0.0146,0.0071
3.5000,0.7768,22.2200,0.0000,20.0827,-3.1918,-0.0144,0.0059
3.5100,0.7750,22.2200,0.0000,20.1142,-3.1553,-0.0143,0.0053
3.5200,0.7731,22.2200,0.0000,20.1454,-3.1193,-0.0144,0.0032
3.5300,0.7713,22.2200,0.0000,20.1762,-3.0828,-0.0161,0.0281
3.5400,0.7694,22.2200,0.0000,20.2067,-3.0478,-0.0140,0.0269
3.5500,0.7676,22.2200,0.0000,20.2368,-3.0123,-0.0123,0.0285
3.5600,0.7658,22.2200,0.0000,20.2666,-2.9770,-0.0114,0.0163
3.5700,0.7640,22.2200,0.0000,20.2960,-2.9421,-0.0108,0.0162
3.5800,0.7623,22.2200,0.0000,20.3251,-2.9074,-0.0107,0.0114
3.5900,0.7605,22.2200,0.0000,20.3538,-2.8728,-0.0104,0.0097
3.6000,0.7588,22.2200,0.0000,20.3822,-2.8383,-0.0103,0.0080
3.6100,0.7571,22.2200,0.0000,20.4102,-2.8044,-0.0102,0.0131
3.6200,0.7554,22.2200,0.0000,20.4380,-2.7702,-0.0101,0.0066
3.6300,0.7537,22.2200,0.0000,20.4653,-2.7369,-0.0102,0.0005
3.6400,0.7520,22.2200,0.0000,20.4924,-2.7033,-0.0102,0.0039
3.6500,0.7504,22.2200,0.0000,20.5191,-2.6701,-0.0103,0.0026
3.6600,0.7487,22.2200,0.0000,20.5454,-2.6373,-0.0102,0.0033
3.6700,0.7471,22.2200,0.0000,20.5715,-2.6045,-0.0101,0.0013
3.6800,0.7455,22.2200,0.0000,20.5972,-2.5721,-0.0101,-0.0001
3.6900,0.7439,22.2200,0.0000,20.6226,-2.5398,-0.0100,-0.0000
3.7000,0.7423,22.2200,0.0000,20.6477,-2.5078,-0.0099,-0.0022
3.7100,0.7408,22.2200,0.0000,20.6724,-2.4759,-0.0100,0.0023
3.7200,0.7392,22.2200,0.0000,20.6969,-2.4446,-0.0097,-0.0029
3.7300,0.7377,22.2200,0.0000,20.7210,-2.4134,-0.0097,0.0017
3.7400,0.7362,22.2200,0.0000,20.7448,-2.3825,-0.0096,-0.0009
3.7500,0.7347,22.2200,0.0000,20.7684,-2.3520,-0.0094,0.0015
3.7600,0.7332,22.2200,0.0000,20.7916,-2.3212,-0.0095,-0.0021
3.7700,0.7317,22.2200,0.0000,20.8145,-2.2909,-0.0092,0.0001
3.7800,0.7303,22.2200,0.0000,20.8371,-2.2614,-0.0093,-0.0004
3.7900,0.7288,22.2200,0.0000,20.8594,-2.2314,-0.0091,-0.0007
3.8000,0.7274,22.2200,0.0000,20.8814,-2.2039,-0.0090,0.0003
3.8100,0.7260,22.2200,0.0000,20.9032,-2.1742,-0.0089,-0.0007
3.8200,0.7246,22.2200,0.0000,20.9246,-2.1456,-0.0088,-0.0018
3.8300,0.7232,22.2200,0.0000,20.9458,-2.1166,-0.0088,-0.0003
3.8400,0.7219,22.2200,0.0000,20.9667,-2.0899,-0.0085,-0.0008
3.8500,0.7205,22.2200,0.0000,20.9873,-2.0613,-0.0084,-0.0009
3.8600,0.7192,22.2200,0.0000,21.0077,-2.0334,-0.0084,-0.0012
3.8700,0.7179,22.2200,0.0000,21.0277,-2.0060,-0.0083,-0.0009
3.8800,0.7166,22.2200,0.0000,21.0475,-1.9796,-0.0081,-0.0011
3.8900,0.7153,22.2200,0.0000,21.0670,-1.9526,-0.0081,-0.0027
3.9000,0.7140,22.2200,0.0000,21.0863,-1.9255,-0.0080,0.0020
3.9100,0.7127,22.2200,0.0000,21.1053,-1.9001,-0.0077,-0.0023
3.9200,0.7115,22.2200,0.0000,21.1240,-1.8736,-0.0078,0.0008
3.9300,0.7103,22.2200,0.0000,21.1425,-1.8475,-0.0077,0.0010
3.9400,0.7091,22.2200,0.0000,21.1607,-1.8215,-0.0074,-0.0012
3.9500,0.7079,22.2200,0.0000,21.1787,-1.7956,-0.0073,0.0005
3.9600,0.7067,22.2200,0.0000,21.1964,-1.7706,-0.0073,0.0023
3.9700,0.7055,22.2200,0.0000,21.2138,-1.7450,-0.0072,-0.0033
3.9800,0.7043,22.2200,0.0000,21.2310,-1.7204,-0.0071,0.0014
3.9900,0.7032,22.2200,0.0000,21.2480,-1.6958,-0.0069,-0.0008
4.0000,0.7021,22.2200,0.0000,21.2647,-1.6714,-0.0069,0.0017
4.0100,0.7009,22.2200,0.0000,21.2812,-1.6474,-0.0068,-0.0033
4.0200,0.6998,22.2200,0.0000,21.2974,-1.6235,-0.0066,0.0025
4.0300,0.6987,22.2200,0.0000,21.3134,-1.6003,-0.0065,-0.0009
4.0400,0.6977,22.2200,0.0000,21.3292,-1.5770,-0.0064,0.0001
4.0500,0.6966,22.2200,0.0000,21.3447,-1.5541,-0.0064,0.0020
4.0600,0.6956,22.2200,0.0000,21.3600,-1.5312,-0.0062,-0.0016
4.0700,0.6945,22.2200,0.0000,21.3751,-1.5089,-0.0061,0.0015
4.0800,0.6935,22.2200,0.0000,21.3900,-1.4866,-0.0060,-0.0019
4.0900,0.6925,22.2200,0.0000,21.4046,-1.4648,-0.0059,0.0016
4.1000,0.6915,22.2200,0.0000,21.4191,-1.4431,-0.0059,-0.0000
4.1100,0.6905,22.2200,0.0000,21.4333,-1.4217,-0.0058,-0.0018
4.1200,0.6895,22.2200,0.0000,21.4473,-1.4004,-0.0057,0.0014
4.1300,0.6886,22.2200,0.0000,21.4611,-1.3796,-0.0057,-0.0004
4.1400,0.6876,22.2200,0.0000,21.4747,-1.3590,-0.0054,-0.0003
4.1500,0.6867,22.2200,0.0000,21.4881,-1.3386,-0.0054,-0.0027
4.1600,0.6858,22.2200,0.0000,21.5013,-1.3184,-0.0054,0.0028
4.1700,0.6849,22.2200,0.0000,21.5142,-1.2985,-0.0053,-0.0025
4.1800,0.6840,22.2200,0.0000,21.5270,-1.2789,-0.0051,0.0038
4.1900,0.6831,22.2200,0.0000,21.5396,-1.2592,-0.0050,-0.0006
4.2000,0.6822,22.2200,0.0000,21.5520,-1.2403,-0.0049,-0.0022
4.2100,0.6814,22.2200,0.0000,21.5642,-1.2211,-0.0050,0.0026
4.2200,0.6805,22.2200,0.0000,21.5763,-1.2033,-0.0048,-0.0023
4.2300,0.6797,22.2200,0.0000,21.5881,-1.1848,-0.0049,0.0045
4.2400,0.6788,22.2200,0.0000,21.5998,-1.1665,-0.0047,-0.0001
4.2500,0.6780,22.2200,0.0000,21.6113,-1.1484,-0.0046,-0.0028
4.2600,0.6772,22.2200,0.0000,21.6226,-1.1307,-0.0046,0.0026
4.2700,0.6764,22.2200,0.0000,21.6337,-1.1129,-0.0044,0.0003
4.2800,0.6756,22.2200,0.0000,21.6447,-1.0958,-0.0044,-0.0010
4.2900,0.6749,22.2200,0.0000,21.6554,-1.0784,-0.0044,-0.0017
4.3000,0.6741,22.2200,0.0000,21.6661,-1.0614,-0.0042,0.0025
4.3100,0.6733,22.2200,0.0000,21.6765,-1.0456,-0.0042,-0.0016
4.3200,0.6726,22.2200,0.0000,21.6868,-1.0292,-0.0041,0.0018
4.3300,0.6719,22.2200,0.0000,21.6969,-1.0124,-0.0041,-0.0004
4.3400,0.6711,22.2200,0.0000,21.7069,-0.9966,-0.0040,-0.0013
4.3500,0.6704,22.2200,0.0000,21.7167,-0.9813,-0.0040,0.0022
4.3600,0.6697,22.2200,0.0000,21.7264,-0.9659,-0.0039,0.0013
4.3700,0.6690,22.2200,0.0000,21.7359,-0.9499,-0.0037,-0.0001
4.3800,0.6683,22.2200,0.0000,21.7452,-0.9356,-0.0038,-0.0003
4.3900,0.6677,22.2200,0.0000,21.7544,-0.9205,-0.0037,0.0011
4.4000,0.6670,22.2200,0.0000,21.7635,-0.9054,-0.0035,-0.0020
4.4100,0.6664,22.2200,0.0000,21.7724,-0.8909,-0.0035,0.0015
4.4200,0.6657,22.2200,0.0000,21.7812,-0.8760,-0.0036,0.0016
4.4300,0.6651,22.2200,0.0000,21.7898,-0.8617,-0.0034,0.0009
4.4400,0.6644,22.2200,0.0000,21.7982,-0.8476,-0.0034,0.0015
4.4500,0.6638,22.2200,0.0000,21.8066,-0.8339,-0.0033,-0.0011
4.4600,0.6632,22.2200,0.0000,21.8148,-0.8200,-0.0032,0.0027
4.4700,0.6626,22.2200,0.0000,21.8229,-0.8064,-0.0032,0.0035
4.4800,0.6620,22.2200,0.0000,21.8308,-0.7933,-0.0032,-0.0049
4.4900,0.6614,22.2200,0.0000,21.8386,-0.7799,-0.0031,0.0025
4.5000,0.6609,22.2200,0.0000,21.8463,-0.7671,-0.0031,0.0027
4.5100,0.6603,22.2200,0.0000,21.8538,-0.7544,-0.0030,-0.0006
4.5200,0.6597,22.2200,0.0000,21.8612,-0.7418,-0.0031,-0.0024
4.5300,0.6592,22.2200,0.0000,21.8685,-0.7292,-0.0029,0.0016
4.5400,0.6587,22.2200,0.0000,21.8757,-0.7168,-0.0028,-0.0011
4.5500,0.6581,22.2200,0.0000,21.8827,-0.7050,-0.0028,-0.0005
4.5600,0.6576,22.2200,0.0000,21.8897,-0.6935,-0.0028,0.0005
4.5700,0.6571,22.2200,0.0000,21.8965,-0.6824,-0.0026,0.0014
4.5800,0.6566,22.2200,0.0000,21.9032,-0.6708,-0.0028,-0.0019
4.5900,0.6561,22.2200,0.0000,21.9098,-0.6592,-0.0026,0.0006
4.6000,0.6556,22.2200,0.0000,21.9163,-0.6485,-0.0027,-0.0003
4.6100,0.6551,22.2200,0.0000,21.9226,-0.6372,-0.0025,0.0023
4.6200,0.6546,22.2200,0.0000,21.9289,-0.6264,-0.0024,-0.0002
4.6300,0.6541,22.2200,0.0000,21.9351,-0.6155,-0.0024,-0.0013
4.6400,0.6537,22.2200,0.0000,21.9411,-0.6050,-0.0024,-0.0006
4.6500,0.6532,22.2200,0.0000,21.9471,-0.5945,-0.0023,-0.0010
4.6600,0.6527,22.2200,0.0000,21.9529,-0.5838,-0.0024,0.0026
4.6700,0.6523,22.2200,0.0000,21.9586,-0.5737,-0.0024,-0.0037
4.6800,0.6519,22.2200,0.0000,21.9643,-0.5638,-0.0021,0.0049
4.6900,0.6514,22.2200,0.0000,21.9698,-0.5539,-0.0022,0.0005
4.7000,0.6510,22.2200,0.0000,21.9753,-0.5442,-0.0022,-0.0015
4.7100,0.6506,22.2200,0.0000,21.9806,-0.5348,-0.0020,-0.0003
4.7200,0.6502,22.2200,0.0000,21.9859,-0.5253,-0.0021,-0.0026
4.7300,0.6498,22.2200,0.0000,21.9910,-0.5159,-0.0021,0.0034
4.7400,0.6494,22.2200,0.0000,21.9961,-0.5091,-0.0021,-0.0120
4.7500,0.6490,22.2200,0.0000,22.0011,-0.4999,-0.0019,-0.0873
4.7600,0.6486,22.2200,0.0000,22.0060,-0.4919,-0.0019,-0.0739
4.7700,0.6482,22.2200,0.0000,22.0109,-0.4835,-0.0018,-0.0601
4.7800,0.6478,22.2200,0.0000,22.0156,-0.4747,-0.0019,-0.0537
4.7900,0.6474,22.2200,0.0000,22.0203,-0.4671,-0.0019,-0.0416
4.8000,0.6471,22.2200,0.0000,22.0249,-0.4585,-0.0018,-0.0381
4.8100,0.6467,22.2200,0.0000,22.0294,-0.4501,-0.0018,-0.0297
4.8200,0.6464,22.2200,0.0000,22.0338,-0.4419,-0.0017,-0.0243
4.8300,0.6460,22.2200,0.0000,22.0381,-0.4337,-0.0017,-0.0217
4.8400,0.6457,22.2200,0.0000,22.0424,-0.4259,-0.0017,-0.0128
4.8500,0.6453,22.2200,0.0000,22.0466,-0.4181,-0.0016,-0.0130
4.8600,0.6450,22.2200,0.0000,22.0507,-0.4105,-0.0016,-0.0103
4.8700,0.6447,22.2200,0.0000,22.0547,-0.4028,-0.0016,-0.0071
4.8800,0.6443,22.2200,0.0000,22.0587,-0.3967,-0.0015,-0.0400
4.8900,0.6440,22.2200,0.0000,22.0625,-0.3889,-0.0016,-0.0661
4.9000,0.6437,22.2200,0.0000,22.0664,-0.3813,-0.0015,-0.0558
4.9100,0.6434,22.2200,0.0000,22.0701,-0.3740,-0.0015,-0.0467
4.9200,0.6431,22.2200,0.0000,22.0738,-0.3670,-0.0014,-0.0380
4.9300,0.6428,22.2200,0.0000,22.0774,-0.3597,-0.0015,-0.0315
4.9400,0.6425,22.2200,0.0000,22.0809,-0.3527,-0.0013,-0.0250
4.9500,0.6422,22.2200,0.0000,22.0844,-0.3462,-0.0014,-0.0203
4.9600,0.6419,22.2200,0.0000,22.0878,-0.3397,-0.0013,-0.0153
4.9700,0.6417,22.2200,0.0000,22.0911,-0.3332,-0.0013,-0.0124
4.9800,0.6414,22.2200,0.0000,22.0944,-0.3269,-0.0013,-0.0097
4.9900,0.6411,22.2200,0.0000,22.0976,-0.3206,-0.0013,-0.0073
5.0000,0.6408,22.2200,0.0000,22.1007,-0.3145,-0.0012,-0.0048
5.0100,0.6406,22.2200,0.0000,22.1038,-0.3086,-0.0012,-0.0037
5.0200,0.6403,22.2200,0.0000,22.1068,-0.3029,-0.0011,-0.0012
5.0300,0.6401,22.2200,0.0000,22.1098,-0.2968,-0.0012,-0.0009
5.0400,0.6398,22.2200,0.0000,22.1127,-0.2913,-0.0012,-0.0008
5.0500,0.6396,22.2200,0.0000,22.1156,-0.2857,-0.0011,-0.0001
5.0600,0.6393,22.2200,0.0000,22.1184,-0.2798,-0.0011,0.0012
5.0700,0.6391,22.2200,0.0000,22.1211,-0.2743,-0.0010,0.0020
5.0800,0.6389,22.2200,0.0000,22.1238,-0.2691,-0.0011,0.0015
5.0900,0.6387,22.2200,0.0000,22.1264,-0.2640,-0.0011,0.0040
5.1000,0.6384,22.2200,0.0000,22.1290,-0.2586,-0.0010,0.0013
5.1100,0.6382,22.2200,0.0000,22.1316,-0.2537,-0.0010,0.0025
5.1200,0.6380,22.2200,0.0000,22.1340,-0.2485,-0.0009,0.0032
5.1300,0.6378,22.2200,0.0000,22.1365,-0.2438,-0.0010,0.0040
5.1400,0.6376,22.2200,0.0000,22.1389,-0.2390,-0.0010,0.0040
5.1500,0.6374,22.2200,0.0000,22.1412,-0.2340,-0.0009,0.0022
5.1600,0.6372,22.2200,0.0000,22.1435,-0.2298,-0.0009,0.0033
5.1700,0.6370,22.2200,0.0000,22.1458,-0.2251,-0.0008,0.0039
5.1800,0.6368,22.2200,0.0000,22.1480,-0.2205,-0.0008,0.0038
5.1900,0.6366,22.2200,0.0000,22.1501,-0.2161,-0.0009,0.0025
5.2000,0.6364,22.2200,0.0000,22.1524,-0.2232,-0.0009,-0.3377
5.2100,0.6362,22.2200,0.0000,22.1546,-0.2214,-0.0009,-0.4853
5.2200,0.6360,22.2200,0.0000,22.1568,-0.2197,-0.0008,-0.4128
5.2300,0.6358,22.2200,0.0000,22.1589,-0.2165,-0.0009,-0.3480
5.2400,0.6356,22.2200,0.0000,22.1611,-0.2129,-0.0008,-0.2906
5.2500,0.6354,22.2200,0.0000,22.1632,-0.2090,-0.0009,-0.2415
5.2600,0.6352,22.2200,0.0000,22.1652,-0.2050,-0.0008,-0.2019
5.2700,0.6350,22.2200,0.0000,22.1672,-0.2012,-0.0008,-0.1660
5.2800,0.6348,22.2200,0.0000,22.1692,-0.1970,-0.0008,-0.1400
5.2900,0.6346,22.2200,0.0000,22.1711,-0.1928,-0.0008,-0.1110
5.3000,0.6344,22.2200,0.0000,22.1730,-0.1886,-0.0006,-0.0868
5.3100,0.6343,22.2200,0.0000,22.1748,-0.1846,-0.0008,-0.0736
5.3200,0.6341,22.2200,0.0000,22.1766,-0.1804,-0.0007,-0.0568
5.3300,0.6339,22.2200,0.0000,22.1785,-0.1852,-0.0008,-0.0705
5.3400,0.6337,22.2200,0.0000,22.1803,-0.1797,-0.0007,-0.4280
5.3500,0.6336,22.2200,0.0000,22.1820,-0.1707,-0.0007,-0.3612
5.3600,0.6334,22.2200,0.0000,22.1837,-0.1661,-0.0006,-0.3024
5.3700,0.6332,22.2200,0.0000,22.1853,-0.1610,-0.0007,-0.2498
5.3800,0.6331,22.2200,0.0000,22.1868,-0.1568,-0.0005,-0.2067
5.3900,0.6329,22.2200,0.0000,22.1884,-0.1528,-0.0007,-0.1672
5.4000,0.6328,22.2200,0.0000,22.1899,-0.1492,-0.0006,-0.1359
5.4100,0.6327,22.2200,0.0000,22.1913,-0.1455,-0.0006,-0.1080
5.4200,0.6325,22.2200,0.0000,22.1927,-0.1421,-0.0005,-0.0863
5.4300,0.6324,22.2200,0.0000,22.1941,-0.1390,-0.0005,-0.0646
5.4400,0.6322,22.2200,0.0000,22.1955,-0.1360,-0.0005,-0.0518
5.4500,0.6321,22.2200,0.0000,22.1968,-0.1328,-0.0006,-0.0346
5.4600,0.6320,22.2200,0.0000,22.1981,-0.1301,-0.0006,-0.0242
5.4700,0.6318,22.2200,0.0000,22.1994,-0.1274,-0.0005,-0.0173
5.4800,0.6317,22.2200,0.0000,22.2006,-0.1245,-0.0004,-0.0098
5.4900,0.6316,22.2200,0.0000,22.2019,-0.1217,-0.0005,0.0020
5.5000,0.6315,22.2200,0.0000,22.2030,-0.1186,-0.0004,0.0059
5.5100,0.6313,22.2200,0.0000,22.2044,-0.1381,-0.0006,-0.3540
5.5200,0.6312,22.2200,0.0000,22.2058,-0.1341,-0.0006,-1.0219
5.5300,0.6310,22.2200,0.0000,22.2072,-0.1402,-0.0006,-0.8591
5.5400,0.6309,22.2200,0.0000,22.2086,-0.1398,-0.0005,-0.7195
5.5500,0.6307,22.2200,0.0000,22.2100,-0.1394,-0.0005,-0.6024
5.5600,0.6305,22.2200,0.0000,22.2113,-0.1381,-0.0005,-0.4980
5.5700,0.6304,22.2200,0.0000,22.2127,-0.1364,-0.0005,-0.4107
5.5800,0.6302,22.2200,0.0000,22.2140,-0.1339,-0.0005,-0.3395
5.5900,0.6301,22.2200,0.0000,22.2154,-0.1316,-0.0005,-0.2723
5.6000,0.6299,22.2200,0.0000,22.2166,-0.1286,-0.0005,-0.2231
5.6100,0.6298,22.2200,0.0000,22.2179,-0.1257,-0.0004,-0.1791
5.6200,0.6297,22.2200,0.0000,22.2191,-0.1225,-0.0005,-0.1342
5.6300,0.6295,22.2200,0.0000,22.2203,-0.1194,-0.0004,-0.1059
5.6400,0.6294,22.2200,0.0000,22.2215,-0.1162,-0.0004,-0.0748
5.6500,0.6292,22.2200,0.0000,22.2227,-0.1268,-0.0006,-0.7064
5.6600,0.6291,22.2200,0.0000,22.2239,-0.1141,-0.0004,-0.7472
5.6700,0.6290,22.2200,0.0000,22.2250,-0.1076,-0.0005,-0.6197
5.6800,0.6288,22.2200,0.0000,22.2260,-0.1030,-0.0005,-0.5138
5.6900,0.6287,22.2200,0.0000,22.2270,-0.0992,-0.0003,-0.4222
5.7000,0.6286,22.2200,0.0000,22.2279,-0.0954,-0.0004,-0.3440
5.7100,0.6285,22.2200,0.0000,22.2289,-0.0925,-0.0004,-0.2766
5.7200,0.6284,22.2200,0.0000,22.2298,-0.0900,-0.0003,-0.2221
5.7300,0.6283,22.2200,0.0000,22.2306,-0.0875,-0.0004,-0.1725
5.7400,0.6281,22.2200,0.0000,22.2315,-0.0853,-0.0003,-0.1355
5.7500,0.6280,22.2200,0.0000,22.2323,-0.0832,-0.0003,-0.0991
5.7600,0.6279,22.2200,0.0000,22.2331,-0.0811,-0.0003,-0.0686
5.7700,0.6278,22.2200,0.0000,22.2339,-0.0792,-0.0004,-0.0456
5.7800,0.6277,22.2200,0.0000,22.2347,-0.0774,-0.0002,-0.0280
5.7900,0.6276,22.2200,0.0000,22.2355,-0.0753,-0.0003,-0.0135
5.8000,0.6275,22.2200,0.0000,22.2362,-0.0738,-0.0004,0.0026
5.8100,0.6274,22.2200,0.0000,22.2369,-0.0717,-0.0002,0.0103
5.8200,0.6273,22.2200,0.0000,22.2378,-0.0933,-0.0004,-0.0844
5.8300,0.6272,22.2200,0.0000,22.2387,-0.0813,-0.0004,-1.0495
5.8400,0.6271,22.2200,0.0000,22.2396,-0.0914,-0.0004,-0.8766
5.8500,0.6269,22.2200,0.0000,22.2405,-0.0925,-0.0003,-0.7270
5.8600,0.6268,22.2200,0.0000,22.2414,-0.0935,-0.0003,-0.6059
5.8700,0.6267,22.2200,0.0000,22.2424,-0.0937,-0.0004,-0.4968
5.8800,0.6266,22.2200,0.0000,22.2433,-0.0927,-0.0004,-0.4096
5.8900,0.6264,22.2200,0.0000,22.2442,-0.0914,-0.0003,-0.3311
5.9000,0.6263,22.2200,0.0000,22.2451,-0.0898,-0.0003,-0.2664
5.9100,0.6262,22.2200,0.0000,22.2460,-0.0879,-0.0004,-0.2096
5.9200,0.6261,22.2200,0.0000,22.2468,-0.0856,-0.0003,-0.1626
5.9300,0.6259,22.2200,0.0000,22.2477,-0.0832,-0.0004,-0.1227
5.9400,0.6258,22.2200,0.0000,22.2485,-0.0809,-0.0005,-0.0930
5.9500,0.6257,22.2200,0.0000,22.2493,-0.0784,-0.0002,-0.0616
5.9600,0.6256,22.2200,0.0000,22.2502,-0.0889,-0.0002,-0.5167
5.9700,0.6255,22.2200,0.0000,22.2509,-0.0767,-0.0002,-0.7581
5.9800,0.6253,22.2200,0.0000,22.2516,-0.0696,-0.0003,-0.6315
5.9900,0.6252,22.2200,0.0000,22.2523,-0.0658,-0.0003,-0.5204
6.0000,0.6251,22.2200,0.0000,22.2529,-0.0628,-0.0003,-0.4227
6.0100,0.6250,22.2200,0.0000,22.2535,-0.0601,-0.0003,-0.3414
6.0200,0.6249,22.2200,0.0000,22.2541,-0.0578,-0.0002,-0.2788
6.0300,0.6249,22.2200,0.0000,22.2546,-0.0559,-0.0002,-0.2184
6.0400,0.6248,22.2200,0.0000,22.2552,-0.0544,-0.0002,-0.1683
6.0500,0.6247,22.2200,0.0000,22.2557,-0.0525,-0.0004,-0.1286
6.0600,0.6246,22.2200,0.0000,22.2562,-0.0509,-0.0003,-0.0936
6.0700,0.6245,22.2200,0.0000,22.2567,-0.0496,-0.0002,-0.0651
6.0800,0.6244,22.2200,0.0000,22.2572,-0.0484,-0.0002,-0.0424
6.0900,0.6243,22.2200,0.0000,22.2577,-0.0467,-0.0002,-0.0212
6.1000,0.6242,22.2200,0.0000,22.2581,-0.0454,-0.0001,-0.0084
6.1100,0.6241,22.2200,0.0000,22.2586,-0.0443,-0.0002,0.0070
6.1200,0.6241,22.2200,0.0000,22.2590,-0.0427,-0.0001,0.0162
6.1300,0.6240,22.2200,0.0000,22.2594,-0.0416,-0.0001,0.0267
6.1400,0.6239,22.2200,0.0000,22.2599,-0.0498,-0.0002,-0.9450
6.1500,0.6238,22.2200,0.0000,22.2605,-0.0580,-0.0002,-0.9019
6.1600,0.6237,22.2200,0.0000,22.2611,-0.0616,-0.0002,-0.7522
6.1700,0.6236,22.2200,0.0000,22.2617,-0.0637,-0.0002,-0.6228
6.1800,0.6234,22.2200,0.0000,22.2624,-0.0647,-0.0002,-0.5144
6.1900,0.6233,22.2200,0.0000,22.2630,-0.0650,-0.0004,-0.4211
6.2000,0.6232,22.2200,0.0000,22.2637,-0.0647,-0.0003,-0.3411
6.2100,0.6231,22.2200,0.0000,22.2643,-0.0637,-0.0002,-0.2719
6.2200,0.6230,22.2200,0.0000,22.2649,-0.0622,-0.0002,-0.2197
6.2300,0.6229,22.2200,0.0000,22.2655,-0.0608,-0.0003,-0.1661
6.2400,0.6228,22.2200,0.0000,22.2661,-0.0591,-0.0003,-0.1279
6.2500,0.6227,22.2200,0.0000,22.2667,-0.0570,-0.0002,-0.0953
6.2600,0.6226,22.2200,0.0000,22.2673,-0.0553,-0.0000,-0.0637
6.2700,0.6224,22.2200,0.0000,22.2679,-0.0664,-0.0004,-0.3611
6.2800,0.6223,22.2200,0.0000,22.2684,-0.0525,-0.0002,-0.7885
6.2900,0.6223,22.2200,0.0000,22.2689,-0.0446,-0.0001,-0.6514
6.3000,0.6222,22.2200,0.0000,22.2693,-0.0422,-0.0002,-0.5386
6.3100,0.6221,22.2200,0.0000,22.2697,-0.0393,-0.0002,-0.4379
6.3200,0.6220,22.2200,0.0000,22.2701,-0.0372,-0.0003,-0.3590
6.3300,0.6219,22.2200,0.0000,22.2704,-0.0357,-0.0002,-0.2830
6.3400,0.6218,22.2200,0.0000,22.2708,-0.0343,-0.0001,-0.2261
6.3500,0.6217,22.2200,0.0000,22.2711,-0.0326,-0.0001,-0.1784
6.3600,0.6217,22.2200,0.0000,22.2714,-0.0317,-0.0002,-0.1321
6.3700,0.6216,22.2200,0.0000,22.2717,-0.0305,-0.0001,-0.0989
6.3800,0.6215,22.2200,0.0000,22.2720,-0.0296,-0.0001,-0.0695
6.3900,0.6214,22.2200,0.0000,22.2723,-0.0286,-0.0001,-0.0439
6.4000,0.6213,22.2200,0.0000,22.2726,-0.0277,-0.0000,-0.0237
6.4100,0.6213,22.2200,0.0000,22.2729,-0.0265,-0.0002,-0.0064
6.4200,0.6212,22.2200,0.0000,22.2731,-0.0254,-0.0001,0.0053
6.4300,0.6211,22.2200,0.0000,22.2734,-0.0244,-0.0001,0.0160
6.4400,0.6210,22.2200,0.0000,22.2736,-0.0235,-0.0001,0.0285
6.4500,0.6210,22.2200,0.0000,22.2739,-0.0277,-0.0001,-0.3618
6.4600,0.6209,22.2200,0.0000,22.2741,-0.0286,-0.0001,-0.4466
6.4700,0.6208,22.2200,0.0000,22.2745,-0.0307,-0.0000,-0.3697
6.4800,0.6207,22.2200,0.0000,22.2748,-0.0317,-0.0001,-0.2983
6.4900,0.6206,22.2200,0.0000,22.2751,-0.0320,-0.0001,-0.2434
6.5000,0.6205,22.2200,0.0000,22.2754,-0.0320,-0.0001,-0.1952
6.5100,0.6205,22.2200,0.0000,22.2757,-0.0315,-0.0001,-0.1507
6.5200,0.6204,22.2200,0.0000,22.2760,-0.0307,-0.0001,-0.1172
6.5300,0.6203,22.2200,0.0000,22.2763,-0.0296,-0.0002,-0.0924
6.5400,0.6202,22.2200,0.0000,22.2766,-0.0286,-0.0001,-0.0632
6.5500,0.6201,22.2200,0.0000,22.2769,-0.0271,-0.0001,-0.0461
6.5600,0.6201,22.2200,0.0000,22.2771,-0.0257,-0.0001,-0.0266
6.5700,0.6200,22.2200,0.0000,22.2774,-0.0244,-0.0000,-0.0156
